plot_ID,951,531,972,12,370,543,762,261,701,129,310,833,241,375,746,316,97,373,315,318,372,541,371,Latitude,Longitude
GSF396gap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.429162979,0,0,0,44.315929,-72.220823
GSF396gap2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.183742476,0,0,0,44.314398,-72.220114
GSF396mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86521104,0,0,0,11.82658445,0,18.99493312,0,44.316008,-72.224267
GSF396mat2,0,2.195246772,0,0,0,0,3.300635782,0,0,0,0,0,0,0,0,0,0,0,0,15.95954593,0,3.83596317,0,44.313234,-72.221338
GSF396mat3,0,2.60220083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54433698,0,5.067074791,0,44.315331,-72.222896
GSF396mat4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.81164404,0,6.135550087,0,44.315643,-72.221813
GSF396mat5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80989795,0,9.777971515,0,44.316039,-72.221819
HSP118unh1,0,0.574145692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.584879589,0,17.89900816,7.867510117,44.679615,-72.143562
HSP118unh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.42058466,0,3.049406544,0,44.679951,-72.141879
HSP118unh3,0,0.321699088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.57372266,0,15.40444615,0,44.679261,-72.140119
HSP118unh4,0,2.324974913,0,0.580880482,0,0,0,0,0,0,0,0,0,2.048495125,1.286796351,0,0,0,0,11.74778938,0,9.942217906,2.321420987,44.678622,-72.143776
JMP1mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48362571,0,13.31538521,4.967820098,44.350898,-72.233649
JMP1mat2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68304151,0,9.919637709,0,44.350564,-72.233209
JMP1mat3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.473904616,0,1.159424404,0,0,0,13.61420957,0,6.029992574,1.079156711,44.351284,-72.232876
JMP1mat4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5500147,0,7.697314335,0,44.350574,-72.234264
JMP3unh1,0,3.623238077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74736562,0,7.844007077,0,44.348638,-72.241526
JMP3unh2,0,0.347322703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.978573629,0,18.19386626,1.347821788,44.348956,-72.24204
JMP3unh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42875922,0,5.639669322,0,44.346573,-72.239941
JMP3unh4,0,5.115474953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.371881394,0,6.999488067,0,44.347428,-72.240665
JMP7mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3989173,0,4.728489643,2.805520779,44.347126,-72.240917
JMP7mat2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.57454554,0,10.6250038,1.517467792,44.347975,-72.241864
JMP7mat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19628458,0,9.886847335,0,44.348818,-72.243076
JMP7mat4,0,1.122333975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75534741,0,2.530572517,0,44.34742,-72.241941
JNPunh1,7.88551537,0,0.567450173,0,0,4.053007952,0,0,0.34211944,0,0,0,0,0,0,0,0,0,0,6.643094016,0,7.889206742,1.571463915,44.356952,-71.967039
JNPunh2,4.670664703,0,0.447696588,0,0,10.25938132,3.613636585,0,0,0,0,0,0,0,0,0,0,0,0,4.217293613,0,6.548590982,2.437875899,44.357407,-71.966016
JNPunh3,7.191674998,0,0.59446787,0,0,2.333908817,0,0,0,0,0,0,0,0,0,0,0,0,0,4.897998201,0,14.33220094,0,44.356144,-71.968744
JNPunh4,1.602408603,0,2.353897201,0,0,5.562032714,0,0,0,0,0,0,0,0,0,0,0,0,0,4.445726669,0,11.0567568,0,44.356739,-71.967864
MP1314gap1,0,0,0,0,0,0,0.744105855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.637807,-72.241975
MP1314gap2,0,0.3848451,0,0,0,0,0,0,0,0,1.272345025,0,0,0,0,0,0,0,0,0,0,2.269800692,3.187322462,44.635045,-72.241916
MP1314gap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942314293,0,5.851687556,0,44.635516,-72.239189
MP1314mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15179177,0,31.78846052,0.865901475,44.63761,-72.24148
MP1314mat2,0,0.871988311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15769689,0,5.92050807,3.527772931,44.636895,-72.242885
MP1314mat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72809231,0,2.180127857,1.338416645,44.635453,-72.241749
MP19gap1,0,0,0,0,0,0,0,0,0,0,0,0,1.317132355,0,0,0,0,0,0,0,0,0,12.79847541,44.628268,-72.239941
MP19gap2,0,0,0,1.021410311,0,0,0,0,0,0,0,0,0,0,0,0,0.379366948,0,0,0.390362522,0,0,3.300635782,44.635799,-72.247363
MP19gap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331830724,0,0,0,0,0,1.347821788,44.636331,-72.245412
MP19gap4 ,0,0.541060795,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381629967,0,0,0,17.95502668,0,0,0,44.62872,-72.23886
MP19mat1,0.441786467,0.738981132,0,0,0,0,0,0,1.496379851,0,0,0,0,0,0,0,0,0,0.477836243,0,0,9.308087429,16.39212361,44.628398,-72.239368
MP19mat2,0,2.761950816,0,0,0,0.515299735,2.077535222,0,0,0,0,0,0,0,0,0,0,0,0,12.64703101,0,4.146470334,3.114221528,44.6362,-72.247504
MP19mat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.808240403,0,0,0.650388219,44.63727,-72.24622
MPunh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0467894,0,14.44645674,1.75538453,44.629697,-72.241646
MPunh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.95193794,0,7.712865219,0,44.633169,-72.24191
MPunh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.33886077,0,14.76733116,0,44.630917,-72.239968
MPunh4,0,1.998072563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483981983,19.84591203,0,13.02392395,0,44.629798,-72.242407
MSF3111unh1,0,0,0,0,0,0,0,0,0,10.01480833,0,0,0,0,0,0,0,0,0,7.253584008,0,3.480295612,0.567450173,44.610306,-72.068045
MSF3111unh2,0,0,0,0,0,0,1.306981084,0,0,0,0,0,0,0,0,1.674724139,0,0,0,25.09794809,0,12.37736455,0,44.610017,-72.068822
MSF3111unh3,0,0,0,0,0.368528453,0,0,0,0,0,0,0,0,0,0,0.679290872,0,0,0,5.495646934,0,4.273528122,1.573800475,44.608073,-72.071424
