,plot_ID,951,531,972,391,12,birch species,543,762,261,701,129,elm species,maple species,319,833,241,375,761,746,316,97,373,90,315,318,372,541,371,Latitude,Longitude
29,GMSSgap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699241773,0,0,0.060902341,43.211043,-72.961662
30,GMSSgap2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248481552,0,0,2.626386562,43.21124,-72.963247
31,GMSSgap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3892674,0,0.64718319,0.210305462,43.211002,-72.965758
32,GMSSmat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68646131,0,0,0,0,0,0,0,5.42577595,0,4.399030217,4.173077207,43.210909,-72.960232
33,GMSSmat2,0,1.67484648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.23575886,0,1.460916103,1.261485385,43.211702,-72.961362
34,GMSSmat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.474409616,0,5.328458321,0.060902341,43.210764,-72.96594
35,GSF396gap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176279215,0,0,0,44.315929,-72.220823
36,GSF396gap2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087699371,5.525955751,0,0,0,44.314398,-72.220114
37,GSF396mat1,0,0.170526555,0,0,0,0,0,0.043849686,0,0,0,0,0,0,0,0,0,0,0,2.204008492,0,0,0,0,9.459758387,0,14.61148702,0,44.316008,-72.224267
38,GSF396mat2,0,2.472722505,0,0,0,0,0,2.538950601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236301084,12.2765738,0,2.9507409,0,44.313234,-72.221338
39,GSF396mat3,0,2.320821214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401955452,11.18795153,0,3.897749839,0,44.315331,-72.222896
40,GSF396mat4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164452764,12.93203387,0,4.719653913,0,44.315643,-72.221813
41,GSF396mat5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324000455,7.546075346,0,7.52151655,0,44.316039,-72.221819
42,HSP118unh1,0,0.507425061,0,0,0,0,0,0,0,0,0,0,0,0.131549057,0,0,0,0,0,0,0,0,0,0.12667687,3.938674823,0,13.76846781,6.051930859,44.679615,-72.143562
43,HSP118unh2,0,0.187579211,0,0,0,0,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,18.19692071,0,2.345697342,0,44.679951,-72.141879
44,HSP118unh3,0,0.464234053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285022957,19.67209436,0,11.84957396,0,44.679261,-72.140119
45,HSP118unh4,0,1.971149265,0,0,1.511706443,0,0,0,0,0,0,0,0,0,0,0,1.575765481,0,0.989843347,0,0,0,0,0,9.790882403,0,7.865354804,2.674239211,44.678622,-72.143776
46,JMP1mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065774529,11.71140158,0,10.24260401,3.821400075,44.350898,-72.233649
47,JMP1mat2,0,0.779549968,0,0,0,0,0,0.021924843,0,0.065774529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263098114,9.756185778,0,7.630490545,0.021924843,44.350564,-72.233209
48,JMP1mat3,0,0.060902341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.287618935,0,0,0.891864926,0,0,0,0.450131473,10.7047051,0,4.638455826,0.830120547,44.351284,-72.232876
49,JMP1mat4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,10.05261317,0,5.921011027,0,44.350574,-72.234264
50,JMP3unh1,0,3.091617919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,0,0,0,0,0,0.021924843,9.805665862,0,6.033851598,0.021924843,44.348638,-72.241526
51,JMP3unh2,0,0.289096153,0,0,0,0,0,0,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043849686,7.361163166,0,13.99528174,1.036785991,44.348956,-72.24204
52,JMP3unh3,0,0,0,0,0,0,0,0.021924843,0,0.254155148,0,0,0,0,0,0,0,0.226556709,0,0,0,0,0,0.170526555,14.17596863,0,4.338207171,0.021924843,44.346573,-72.239941
53,JMP3unh4,0,5.257740466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065774529,0,0,0.121804682,7.209139534,0,5.38422159,0,44.347428,-72.240665
54,JMP7mat1,0,0.828271841,0,0,0,0,0,0,0,0.043849686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,12.61455177,0,3.637299725,2.158092907,44.347126,-72.240917
55,JMP7mat2,0,0.082827184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,16.07693804,0,8.173079845,1.189207759,44.347975,-72.241864
56,JMP7mat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241173271,12.69091664,0,7.605267181,0,44.348818,-72.243076
57,JMP7mat4,0,1.891509891,0,0,0,0,0,0,0,0.060902341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,14.48809266,0,1.946594244,0,44.34742,-72.241941
58,JNPunh1,6.065781054,0,0.661305254,0,0,0,3.237067014,0,0,0.406898325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.970911299,0,6.06862057,1.252668082,44.356952,-71.967039
59,JNPunh2,3.83587874,0,0.344381991,0,0,0,7.891831784,2.77972045,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.194799659,0,5.244133745,1.98004118,44.357407,-71.966016
60,JNPunh3,5.827597129,0,0.667588439,0,0,0,2.005619937,0,0,0.060902341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767690924,0,11.02476995,0,44.356144,-71.968744
61,JNPunh4,1.472410103,0,1.967830202,0,0,0,4.278486703,0,0,0.221134894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.845587978,0,8.505197542,0,44.356739,-71.967864
62,MP1314gap1,0,0,0,0,0,0,0,0.725863019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267970301,0,0,0.043849686,0.210305462,44.637807,-72.241975
63,MP1314gap2,0,0.898529029,0,0,0,0,0,0,0,0,0,0,0.978726942,0,0,0,0,0,0,0,0,0,0,0.170526555,0.060902341,0,1.970121148,2.658854469,44.635045,-72.241916
64,MP1314gap3,0,0,0,0,0,0,0,0.131549057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.998069351,0,4.50129812,0,44.635516,-72.239189
