Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -2.7535   -13.0832   88.2221   150.4714   355.7315
1800-1958   2   -1.4093   -12.5649   94.3603   227.8562   356.4926
1800-1958   3   3.0248   -7.4307   100.2641   322.2002   356.696
1800-1958   4   10.094   -1.3664   110.4171   426.7445   357.9722
1800-1958   5   17.2399   4.6224   116.3399   490.4624   358.5598
1800-1958   6   21.1828   9.3285   121.7624   536.1373   357.9803
1800-1958   7   23.8108   12.0624   116.7706   534.9865   356.4695
1800-1958   8   23.0666   11.3767   118.229   467.23   354.4635
1800-1958   9   19.2301   7.5151   104.222   369.0585   352.9024
1800-1958   10   12.9995   1.7809   114.8209   238.294   352.9462
1800-1958   11   5.9209   -3.1266   120.1446   151.9821   354.2837
1800-1958   12   -0.2332   -9.2013   122.524   119.3906   355.5944
1959   1   -3.0445   -13.6577   109.5071   145.897   315.58
1959   2   -2.881   -16.201   87.2101   239.3862   316.48
1959   3   2.1888   -9.0301   94.7625   342.8324   316.65
1959   4   10.7762   -1.3922   91.6839   408.6383   317.72
1959   5   19.3494   5.1059   48.4752   532.6265   318.29
1959   6   20.3199   9.7301   98.4478   468.045   318.15
1959   7   24.8457   12.0739   68.6087   528.6407   316.54
1959   8   24.5627   12.3509   125.768   432.7452   314.8
1959   9   21.3174   8.4231   59.5919   374.6955   313.84
1959   10   12.6685   3.1633   197.4884   209.6373   313.33
1959   11   5.4504   -3.8845   188.9664   150.0906   314.81
1959   12   0.2347   -7.4211   130.7333   119.0576   315.58
1960   1   -2.2736   -12.3786   79.9717   147.5128   316.43
1960   2   0.0741   -9.4338   126.6004   210.1162   316.98
1960   3   -1.2378   -11.2659   79.4446   353.127   317.58
1960   4   11.0243   -0.0706   148.4151   391.1105   319.03
1960   5   18.2478   6.0627   117.0238   425.0511   320.04
1960   6   21.3458   8.6791   127.491   563.3423   319.59
1960   7   22.4531   9.9032   169.1976   534.3726   318.18
1960   8   22.5372   10.4921   88.0072   455.4269   315.9
1960   9   19.0484   7.6413   201.4098   349.4594   314.17
1960   10   12.7852   0.5937   73.9551   239.8989   313.83
1960   11   7.5788   -2.8594   74.7198   176.2118   315
1960   12   -2.2454   -14.2623   57.4514   138.994   316.19
1961   1   -5.4585   -18.5897   52.1937   169.1384   316.89
1961   2   -0.4494   -13.0181   99.139   213.2205   317.7
1961   3   2.5978   -7.8288   87.7307   317.7535   318.54
1961   4   7.0956   -1.6114   127.4953   388.9563   319.48
1961   5   15.0924   3.0936   117.9978   468.8186   320.58
1961   6   21.1942   8.4707   112.0674   550.4206   319.77
1961   7   22.8094   11.2328   109.9369   513.5024   318.57
1961   8   22.3336   10.7255   113.4489   448.6118   316.79
1961   9   22.3664   9.9763   58.996   378.4708   314.99
1961   10   15.1466   2.5636   56.9032   226.1289   315.31
1961   11   5.4806   -2.6262   110.0479   157.2393   316.1
1961   12   -1.0881   -9.019   94.2064   118.3623   317.01
1962   1   -2.5695   -13.8923   77.1353   160.6614   317.94
1962   2   -3.7757   -14.839   125.3344   203.633   318.55
1962   3   3.3807   -7.5671   49.5351   340.6816   319.68
1962   4   10.4908   -1.9767   116.849   415.6769   320.57
1962   5   17.2933   4.1938   71.2795   498.4407   321.02
1962   6   21.9124   8.867   60.6746   554.1323   320.62
1962   7   22.2731   8.8664   109.5017   544.4672   319.61
1962   8   21.9225   10.1155   98.9999   438.3865   317.4
1962   9   17.1955   5.3145   93.9692   369.8836   316.25
1962   10   11.9163   1.7005   140.1336   215.591   315.42
1962   11   3.8445   -5.8291   85.3516   168.4142   316.69
1962   12   -1.9445   -13.4285   98.7645   131.7539   317.7
1963   1   -4.0778   -14.4908   80.442   155.0751   318.74
1963   2   -4.318   -17.6485   75.5347   250.5895   319.07
1963   3   2.6793   -7.683   104.0984   297.8718   319.86
1963   4   9.8143   -2.8771   55.9342   453.447   321.38
1963   5   16.9414   2.9254   78.0406   511.6844   322.25
1963   6   21.5471   8.3521   83.8388   541.7068   321.48
1963   7   24.1784   11.1992   60.0442   548.9583   319.74
1963   8   20.9422   8.8104   96.0388   443.1025   317.77
1963   9   17.6728   3.2772   77.18   370.2946   316.21
1963   10   17.2549   2.2874   12.8911   262.1644   315.99
