Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.3423   -15.5752   68.7514   142.112   355.7315
1800-1958   2   -2.8363   -15.1129   66.8267   220.5127   356.4926
1800-1958   3   2.235   -9.0882   72.5893   323.1798   356.696
1800-1958   4   9.9571   -1.9385   83.2924   425.8187   357.9722
1800-1958   5   18.0633   4.5335   96.226   488.8052   358.5598
1800-1958   6   22.4778   9.4974   118.4697   538.6489   357.9803
1800-1958   7   25.1328   12.3589   116.4232   531.1029   356.4695
1800-1958   8   24.1466   11.5384   121.3063   469.495   354.4635
1800-1958   9   19.7996   7.5552   90.8132   360.6363   352.9024
1800-1958   10   12.8295   1.8517   105.7914   220.7725   352.9462
1800-1958   11   5.2185   -3.3607   99.017   135.8463   354.2837
1800-1958   12   -1.5082   -10.8241   96.3698   107.5335   355.5944
1959   1   -5.2337   -16.6079   99.7376   138.5265   315.58
1959   2   -5.2062   -20.3497   72.5583   232.7032   316.48
1959   3   1.2293   -11.5276   56.6086   348.2209   316.65
1959   4   10.9023   -2.0383   41.9194   435.6402   317.72
1959   5   20.0242   5.1256   49.7037   522.7198   318.29
1959   6   21.427   10.1046   119.9444   472.1141   318.15
1959   7   27.2306   12.4681   52.5024   554.5341   316.54
1959   8   25.8105   13.0127   131.2615   437.1901   314.8
1959   9   21.7221   8.4957   52.7411   351.0681   313.84
1959   10   12.1622   1.925   178.5158   195.0225   313.33
1959   11   4.7925   -4.2124   163.7561   127.8732   314.81
1959   12   -1.5213   -9.1719   91.3874   106.206   315.58
1960   1   -4.3211   -15.998   58.9973   138.2167   316.43
1960   2   -0.5354   -10.847   90.8332   190.3932   316.98
1960   3   -1.7574   -11.8653   47.5722   344.4278   317.58
1960   4   10.1355   -1.3239   93.2909   404.6927   319.03
1960   5   20.7528   7.1094   88.4628   446.6141   320.04
1960   6   22.7222   8.6507   124.2502   550.9246   319.59
1960   7   23.6579   10.4449   96.6773   528.9372   318.18
1960   8   24.4109   9.9903   55.0952   489.5885   315.9
1960   9   20.2031   7.4208   104.9535   341.355   314.17
1960   10   12.1588   0.0132   106.6199   219.3339   313.83
1960   11   6.8234   -1.5589   62.4055   141.3516   315
1960   12   -3.1682   -14.2532   43.2601   122.3547   316.19
1961   1   -7.5632   -20.7815   31.6424   158.5027   316.89
1961   2   -1.4585   -15.5061   74.2072   202.609   317.7
1961   3   2.0233   -9.8533   60.7398   321.4699   318.54
1961   4   7.5689   -1.7262   114.599   378.7529   319.48
1961   5   15.9739   3.2005   90.2514   462.0792   320.58
1961   6   22.1396   8.9276   124.2478   553.1724   319.77
1961   7   24.3758   12.1787   128.0668   497.5816   318.57
1961   8   23.8644   11.655   93.0881   452.5551   316.79
1961   9   23.52   10.3515   55.5102   353.1771   314.99
1961   10   15.1354   2.6391   58.6054   202.3722   315.31
1961   11   5.4203   -2.4567   84.6616   129.6819   316.1
1961   12   -1.7745   -9.3725   70.9582   108.1006   317.01
1962   1   -4.1692   -17.1873   47.3345   151.5194   317.94
1962   2   -5.0309   -18.323   67.1985   209.667   318.55
1962   3   3.2   -8.8663   45.884   340.8641   319.68
1962   4   9.6999   -2.2922   101.1951   403.3823   320.57
1962   5   17.5209   4.153   69.2437   470.0946   321.02
1962   6   23.4417   8.6922   76.3526   556.2813   320.62
1962   7   22.6158   9.1958   168.8506   519.0848   319.61
1962   8   23.5835   11.1262   108.7697   451.3891   317.4
1962   9   17.9681   6.2886   84.1787   333.4102   316.25
1962   10   11.5763   1.9133   161.461   191.1579   315.42
1962   11   3.6387   -5.5337   74.9088   151.0258   316.69
1962   12   -2.354   -13.5794   67.6342   117.9528   317.7
1963   1   -4.9052   -14.6264   47.5134   145.4532   318.74
1963   2   -6.5512   -19.3872   64.6741   234.991   319.07
1963   3   2.0951   -10.3041   63.9371   302.7456   319.86
1963   4   8.8522   -2.7454   94.3276   427.6929   321.38
1963   5   17.287   2.9602   78.4506   518.1513   322.25
1963   6   23.6602   9.2883   61.4146   556.7543   321.48
1963   7   25.5113   13.0098   96.6053   521.9761   319.74
1963   8   21.2707   9.7868   176.3996   417.3188   317.77
1963   9   18.4966   3.6235   54.0345   363.9553   316.21
1963   10   16.9938   3.0421   20.2996   246.9688   315.99
1963   11   7.3562   -0.4619   154.0788   108.0638   317.07
1963   12   -7.074   -16.794   51.6463   129.5486   318.35
1964   1   -2.2034   -12.9357   70.7571   135.0321   319.57
1964   2   -3.1001   -16.0093   32.5881   226.542   320.01
1964   3   2.6193   -7.8375   99.8442   314.9127   320.74
1964   4   9.6029   -2.7951   70.7623   413.83   321.84
1964   5   20.167   5.3749   96.3119   500.4128   322.26
1964   6   22.5757   7.9454   63.7881   587.6137   321.89
1964   7   25.5055   12.8194   84.5668   510.2791   320.44
1964   8   21.3304   8.4447   110.7821   453.7191   318.69
1964   9   18.5602   4.9541   32.7762   357.2997   316.7
1964   10   12.4364   0.0074   64.0118   231.4499   316.87
1964   11   5.4926   -4.4874   85.3237   143.0211   317.68
1964   12   -1.4126   -10.8148   85.9189   104.0333   318.71
1965   1   -5.9653   -18.0422   39.9831   147.9389   319.44
1965   2   -3.5653   -16.08   63.2618   219.5764   320.44
1965   3   0.7351   -9.946   21.6783   353.8434   320.89
1965   4   8.3964   -4.1101   61.5758   455.1038   322.14
1965   5   19.6391   4.4777   35.1765   510.9112   322.17
1965   6   22.2961   7.865   91.5809   574.7899   321.87
1965   7   23.0461   9.1475   84.2567   549.0532   321.21
1965   8   23.3175   11.0682   155.7007   457.8152   318.87
1965   9   19.6436   7.5515   115.0601   353.1781   317.81
1965   10   11.6813   1.4625   119.0388   203.5921   317.3
1965   11   2.9205   -4.9854   117.2267   143.4489   318.87
1965   12   -0.864   -8.6712   57.8723   105.8129   319.42
1966   1   -4.9121   -15.4896   62.8607   136.1008   320.62
1966   2   -2.7536   -15.2778   72.0675   229.8154   321.6
1966   3   2.7709   -8.2159   91.5464   309.1364   322.39
1966   4   8.3752   -2.9448   31.8482   433.1718   323.7
1966   5   15.5414   2.2356   73.4295   499.7121   324.08
1966   6   23.0396   9.2656   89.1515   546.3113   323.75
1966   7   24.9539   11.0196   91.668   566.1638   322.38
