Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.3796   -15.6435   69.2621   142.6093   355.7315
1800-1958   2   -2.877   -15.1827   67.1422   219.7299   356.4926
1800-1958   3   2.1523   -9.1958   73.7016   321.3962   356.696
1800-1958   4   9.6524   -2.1986   83.9121   424.9036   357.9722
1800-1958   5   17.7111   4.2421   96.6249   487.4107   358.5598
1800-1958   6   22.0999   9.1799   119.6668   536.5396   357.9803
1800-1958   7   24.7307   12.045   116.126   528.7355   356.4695
1800-1958   8   23.7523   11.2773   122.8164   468.5185   354.4635
1800-1958   9   19.4381   7.2775   91.8795   360.1951   352.9024
1800-1958   10   12.5594   1.5498   104.9286   221.5045   352.9462
1800-1958   11   5.0324   -3.6129   100.1752   136.9756   354.2837
1800-1958   12   -1.6203   -10.9719   97.1322   108.131   355.5944
1959   1   -5.2107   -16.6842   99.7585   138.6757   315.58
1959   2   -5.2553   -20.3568   71.7415   231.9078   316.48
1959   3   1.1008   -11.6516   59.3434   346.4468   316.65
1959   4   10.5474   -2.2422   41.7585   431.0485   317.72
1959   5   19.6638   4.8437   49.221   521.6914   318.29
1959   6   21.0057   9.8455   119.3238   465.087   318.15
1959   7   26.8032   12.2562   52.0434   550.2008   316.54
1959   8   25.3613   12.7698   134.8679   434.6825   314.8
1959   9   21.2558   8.2561   56.2124   350.9672   313.84
1959   10   11.9549   1.7156   179.8312   195.8318   313.33
1959   11   4.6989   -4.3428   166.6764   129.8533   314.81
1959   12   -1.6307   -9.2046   92.8175   107.1248   315.58
1960   1   -4.3292   -15.8544   59.7844   138.5992   316.43
1960   2   -0.5531   -10.9453   91.6073   190.4917   316.98
1960   3   -1.9029   -12.1151   48.0427   343.5077   317.58
1960   4   9.8561   -1.4928   97.6102   401.2949   319.03
1960   5   20.311   6.8171   90.8559   440.6978   320.04
1960   6   22.3225   8.3917   126.4579   551.0903   319.59
1960   7   23.2899   10.0852   100.2721   526.984   318.18
1960   8   23.9517   9.7664   55.6092   486.8926   315.9
1960   9   19.8668   7.1697   110.0945   341.7568   314.17
1960   10   11.9232   -0.2991   103.9512   220.6655   313.83
1960   11   6.6377   -1.9396   63.19   144.3259   315
1960   12   -3.3696   -14.5858   44.0847   123.4934   316.19
1961   1   -7.5303   -20.7993   31.9152   159.0239   316.89
1961   2   -1.4512   -15.5201   74.2361   201.9181   317.7
1961   3   2.011   -9.9318   59.4979   319.8401   318.54
1961   4   7.2146   -2.0061   115.1068   378.3593   319.48
1961   5   15.6087   2.8785   89.772   460.9086   320.58
1961   6   21.8318   8.628   121.3566   550.3015   319.77
1961   7   23.992   11.833   125.6571   495.9158   318.57
1961   8   23.473   11.4059   91.3851   452.0469   316.79
1961   9   23.0805   10.0779   57.0726   353.8726   314.99
1961   10   14.9417   2.3573   57.4125   202.3187   315.31
1961   11   5.2752   -2.6882   87.7014   131.9358   316.1
1961   12   -1.8326   -9.6613   71.6314   108.6311   317.01
1962   1   -4.2283   -17.2991   47.5373   152.0583   317.94
1962   2   -5.081   -18.3189   67.1728   208.1884   318.55
1962   3   2.9747   -8.9949   46.1145   339.8217   319.68
1962   4   9.4439   -2.5013   101.3108   403.8279   320.57
1962   5   17.1075   3.7792   70.8617   468.4784   321.02
1962   6   23.0061   8.4545   73.1244   554.7028   320.62
1962   7   22.2408   8.8897   165.2019   516.1299   319.61
1962   8   23.1201   10.9217   112.6515   447.569   317.4
1962   9   17.5788   5.9705   87.0048   335.7891   316.25
1962   10   11.3106   1.6042   160.5275   192.3117   315.42
1962   11   3.4687   -5.6939   77.4242   152.7998   316.69
1962   12   -2.4884   -13.8656   68.7299   119.1196   317.7
1963   1   -4.8526   -14.8186   49.3907   145.6473   318.74
1963   2   -6.5019   -19.4992   62.7107   235.7581   319.07
1963   3   2.0291   -10.2519   64.2064   301.0968   319.86
1963   4   8.497   -3.0542   92.332   428.8746   321.38
1963   5   16.979   2.6699   76.4322   517.0455   322.25
1963   6   23.287   8.9889   60.5654   556.6412   321.48
1963   7   25.1866   12.5975   93.5628   521.9588   319.74
1963   8   20.9314   9.4789   171.3691   418.4186   317.77
1963   9   18.2596   3.2856   51.0693   363.8936   316.21
1963   10   16.6439   2.6993   19.4199   247.133   315.99
1963   11   7.1497   -0.6913   158.1362   108.5241   317.07
1963   12   -7.1215   -17.0095   53.1647   130.2938   318.35
1964   1   -2.3556   -13.237   71.8021   135.4927   319.57
1964   2   -3.1863   -16.2345   32.205   226.2871   320.01
1964   3   2.5371   -8.0156   104.0069   312.4781   320.74
1964   4   9.1991   -3.0818   71.1989   412.0993   321.84
1964   5   19.8337   4.9828   97.5705   503.9941   322.26
1964   6   22.1908   7.5587   63.6681   586.5306   321.89
1964   7   25.1566   12.4466   83.1033   507.6026   320.44
1964   8   20.9177   8.0407   114.7298   452.1784   318.69
1964   9   18.1737   4.5974   32.9897   357.839   316.7
1964   10   12.1669   -0.3472   61.9734   233.5376   316.87
1964   11   5.3556   -4.7462   87.2006   144.6331   317.68
1964   12   -1.5337   -10.9627   87.2378   103.6538   318.71
1965   1   -6.0268   -18.1247   39.4168   148.1197   319.44
1965   2   -3.7104   -16.2684   64.0346   218.7865   320.44
1965   3   0.5245   -10.0364   20.8879   350.566   320.89
1965   4   7.9989   -4.3868   60.5976   452.7685   322.14
1965   5   19.3203   4.1265   33.3266   510.8764   322.17
1965   6   21.9266   7.4632   96.1963   573.162   321.87
1965   7   22.6879   8.8325   82.5368   547.1133   321.21
1965   8   23.0521   10.7477   150.0018   455.0152   318.87
1965   9   19.306   7.2428   118.7503   353.3676   317.81
1965   10   11.4764   1.076   113.65   205.3953   317.3
1965   11   2.7642   -5.301   116.7334   146.0445   318.87
1965   12   -1.0472   -8.8814   57.0895   107.172   319.42
1966   1   -4.9039   -15.5791   62.7021   136.405   320.62
1966   2   -2.8478   -15.3187   70.6722   229.0953   321.6
1966   3   2.668   -8.3946   91.622   307.0204   322.39
1966   4   7.9532   -3.2647   32.15   433.0972   323.7
1966   5   15.1839   1.8479   74.2427   499.0192   324.08
1966   6   22.6686   8.9553   92.8609   543.2471   323.75
1966   7   24.526   10.6803   91.9773   564.2428   322.38
1966   8   23.4459   10.8306   129.2705   456.5551   320.36
1966   9   17.6276   5.2054   80.4971   352.316   318.64
1966   10   12.7347   0.2713   56.281   224.8812   318.1
1966   11   7.7232   -1.7858   72.7326   132.0387   319.78
1966   12   -1.6425   -10.4115   98.9906   108.0583   321.03
1967   1   -1.2606   -11.5587   45.9425   127.717   322.33
1967   2   -5.2314   -19.7659   55.1605   221.3434   322.5
1967   3   0.2088   -12.1742   23.6832   326.2398   323.04
1967   4   8.2777   -3.4262   91.7706   393.8169   324.42
1967   5   12.6267   0.4438   115.6771   488.2936   325
1967   6   24.0737   10.3726   117.1049   534.5505   324.09
1967   7   24.6732   12.8745   112.4398   501.5189   322.54
1967   8   23.4865   11.6142   109.6842   459.6064   320.92
1967   9   19.4646   5.9948   66.2249   354.9711   319.25
1967   10   12.9359   2.7432   115.5891   220.7596   319.39
1967   11   2.3779   -5.8925   74.533   152.4694   320.73
1967   12   -1.0997   -10.2527   112.6101   102.9126   321.96
1968   1   -7.8616   -20.2485   49.6485   135.4231   322.57
1968   2   -6.6365   -18.872   35.6364   250.6984   323.15
1968   3   3.7338   -8.2597   89.1167   280.7675   323.89
1968   4   12.9933   -1.3092   82.9319   425.007   325.02
1968   5   16.1692   2.5246   83.8024   511.7893   325.57
1968   6   19.382   8.9875   114.5819   460.3624   325.36
1968   7   24.9729   12.0424   99.5593   552.0646   324.14
1968   8   21.863   9.3462   72.4692   468.5304   322.11
1968   9   20.9179   8.4476   65.2702   362.6061   320.33
1968   10   13.8868   3.2286   70.2628   224.7889   320.25
1968   11   2.1644   -4.9199   141.1976   138.797   321.32
1968   12   -4.817   -13.3929   147.6723   104.847   322.89
1969   1   -4.2044   -14.9536   62.8607   133.7371   324
1969   2   -2.7087   -13.5235   83.0897   211.2277   324.42
1969   3   -0.2249   -10.3265   46.83   298.2435   325.63
1969   4   9.0348   -3.0304   92.4907   412.5593   326.66
1969   5   15.5574   2.5689   96.8152   470.0431   327.38
1969   6   22.0815   9.2708   112.4178   539.5293   326.71
1969   7   23.489   11.1009   135.3471   525.3127   325.88
1969   8   23.9481   11.9847   122.4345   472.0798   323.66
1969   9   18.8693   7.6999   54.0076   332.7249   322.38
1969   10   11.9661   0.8448   58.8832   209.7946   321.78
1969   11   5.3129   -2.4159   166.0855   123.4247   322.86
1969   12   -3.7292   -11.474   154.5238   101.649   324.12
1970   1   -9.855   -22.5439   20.1726   164.252   325.06
1970   2   -2.7792   -16.0694   81.7579   221.2928   325.98
