Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.3933   -12.7016   71.0189   148.998   355.7315
1800-1958   2   0.179   -11.929   73.2719   228.7786   356.4926
1800-1958   3   5.184   -6.1784   80.6421   326.7233   356.696
1800-1958   4   12.8522   -0.0258   90.3114   430.6256   357.9722
1800-1958   5   19.8638   5.7347   103.1533   494.0107   358.5598
1800-1958   6   24.0364   10.5341   107.1051   543.0354   357.9803
1800-1958   7   26.7809   13.2794   101.0537   541.7899   356.4695
1800-1958   8   25.6983   12.2827   109.2174   473.2037   354.4635
1800-1958   9   21.6084   8.2957   92.0531   372.8361   352.9024
1800-1958   10   15.1304   2.5564   99.291   238.9622   352.9462
1800-1958   11   7.7133   -2.1263   98.9815   151.2294   354.2837
1800-1958   12   1.0719   -8.5239   97.7681   117.0799   355.5944
1959   1   -1.6755   -13.2581   90.2529   144.6562   315.58
1959   2   -1.3456   -15.6755   69.4168   239.6248   316.48
1959   3   4.3085   -7.8541   75.346   347.9174   316.65
1959   4   13.598   -0.0408   72.1194   413.3568   317.72
1959   5   21.9797   6.1896   44.8633   535.0715   318.29
1959   6   23.1851   11.0371   82.3501   475.9058   318.15
1959   7   27.9024   13.3141   56.4325   539.0188   316.54
1959   8   27.2371   13.278   111.2891   440.0518   314.8
1959   9   23.7046   9.231   55.1985   376.8181   313.84
1959   10   14.7585   3.9183   169.1186   210.1097   313.33
1959   11   7.2624   -2.8396   158.9638   149.1872   314.81
1959   12   1.5439   -6.6124   104.4283   116.7381   315.58
1960   1   -0.8755   -11.9809   67.0815   145.4252   316.43
1960   2   1.7168   -8.7308   97.2867   210.235   316.98
1960   3   1.0572   -9.9282   62.5189   356.6771   317.58
1960   4   13.7562   1.3025   122.6779   394.9771   319.03
1960   5   20.98   7.267   106.4769   429.6231   320.04
1960   6   24.2918   9.9127   110.9703   569.5448   319.59
1960   7   25.5084   11.1708   142.5016   541.5689   318.18
1960   8   25.2876   11.3886   77.1318   463.7751   315.9
1960   9   21.4705   8.5194   176.6359   352.2137   314.17
1960   10   14.9227   1.4105   64.5338   240.7907   313.83
1960   11   9.3924   -1.7287   59.4374   174.7011   315
1960   12   -0.8704   -13.4186   42.8756   136.8256   316.19
1961   1   -4.0877   -18.0663   39.5486   167.7367   316.89
1961   2   1.1535   -12.3284   77.0988   213.6152   317.7
1961   3   4.8731   -6.5455   70.3015   322.309   318.54
1961   4   9.898   -0.1582   104.0519   392.5479   319.48
1961   5   17.7792   4.2655   104.9596   472.9581   320.58
1961   6   24.0516   9.7343   95.3962   559.0457   319.77
1961   7   25.7965   12.5334   96.9951   518.8832   318.57
1961   8   24.9899   11.7244   107.0527   454.5565   316.79
1961   9   24.8247   10.8315   49.9489   382.5264   314.99
1961   10   17.3722   3.3183   49.089   227.2523   315.31
1961   11   7.2933   -1.5695   91.1442   155.889   316.1
1961   12   0.2833   -8.2353   75.0387   116.5306   317.01
1962   1   -1.1932   -13.5124   62.1491   158.873   317.94
1962   2   -2.2178   -14.1729   97.5082   205.3157   318.55
1962   3   5.6277   -6.3213   40.9193   344.5387   319.68
1962   4   13.2217   -0.5643   98.696   419.6502   320.57
1962   5   19.8823   5.3922   65.1483   501.7891   321.02
1962   6   24.8299   10.1041   53.3583   563.6698   320.62
1962   7   25.2686   10.1198   99.9868   551.85   319.61
1962   8   24.5599   11.1389   88.8797   445.6529   317.4
1962   9   19.5447   6.2339   83.5214   370.9623   316.25
1962   10   14.0235   2.6003   122.7298   216.6422   315.42
1962   11   5.5759   -4.7962   71.8105   168.9289   316.69
1962   12   -0.5395   -12.6122   77.5626   129.4686   317.7
1963   1   -2.8101   -14.0002   64.5264   153.1271   318.74
1963   2   -2.7876   -16.9886   56.6812   251.0045   319.07
1963   3   4.8525   -6.3787   83.9712   301.8487   319.86
1963   4   12.4857   -1.4418   47.6211   456.683   321.38
1963   5   19.4931   4.0677   70.8871   513.9776   322.25
1963   6   24.3886   9.6572   70.6837   548.9338   321.48
1963   7   27.1888   12.5131   50.8871   555.3987   319.74
1963   8   23.4995   9.846   91.2636   446.2049   317.77
1963   9   20.141   4.0403   64.9135   375.1829   316.21
1963   10   19.5115   3.1161   10.7792   264.2982   315.99
1963   11   9.4624   1.1305   147.1038   128.7632   317.07
1963   12   -3.6626   -13.9905   56.14   141.0592   318.35
1964   1   0.1068   -12.0063   100.3575   142.8848   319.57
1964   2   -0.4985   -13.323   41.8789   245.3384   320.01
1964   3   5.3995   -5.3974   99.4753   318.8781   320.74
1964   4   12.0619   -0.7096   69.0222   404.1424   321.84
1964   5   22.4728   6.1791   50.6244   548.974   322.26
1964   6   24.3301   8.8977   31.7422   591.1199   321.89
1964   7   27.2538   13.544   62.8386   520.4866   320.44
1964   8   23.394   8.5864   99.6639   461.8536   318.69
1964   9   21.2611   5.8705   14.9794   381.9004   316.7
1964   10   15.1722   0.1788   26.7842   257.2705   316.87
1964   11   8.4451   -2.8416   59.5511   160.2924   317.68
1964   12   0.2568   -8.8007   102.1796   106.3274   318.71
1965   1   -3.1431   -14.7223   43.3649   151.2712   319.44
1965   2   -1.0792   -12.7176   70.0379   230.0733   320.44
1965   3   3.1286   -6.546   31.3649   344.7884   320.89
1965   4   10.8058   -2.1321   64.8921   447.4587   322.14
1965   5   22.3602   5.451   36.36   539.6598   322.17
1965   6   24.1942   8.3129   59.7743   598.3528   321.87
1965   7   25.7886   9.8088   69.5239   565.0812   321.21
1965   8   25.1127   11.408   101.0494   452.8795   318.87
1965   9   20.9456   8.7656   124.9695   356.2598   317.81
1965   10   14.5119   1.7115   73.5667   240.2541   317.3
1965   11   5.8301   -3.7374   82.6145   174.9572   318.87
1965   12   1.5974   -6.9376   47.8476   120.2241   319.42
1966   1   -2.1185   -12.604   51.1507   146.5522   320.62
1966   2   -0.1063   -12.7752   74.93   235.51   321.6
1966   3   4.9943   -5.8259   78.3863   311.6439   322.39
1966   4   11.098   -1.938   33.4646   438.1017   323.7
1966   5   17.2104   3.1868   82.6326   492.6564   324.08
1966   6   25.0299   9.5683   90.7463   569.9305   323.75
1966   7   27.3656   11.4894   92.9596   585.1776   322.38
1966   8   25.7898   11.0294   94.5865   470.3508   320.36
1966   9   19.562   6.1089   121.6219   374.9731   318.64
1966   10   15.0147   0.9049   72.0708   238.053   318.1
1966   11   9.8032   -0.8421   68.3188   147.0189   319.78
1966   12   0.8819   -8.7629   80.0931   123.057   321.03
1967   1   1.4068   -9.1661   33.1433   137.1787   322.33
1967   2   -2.3741   -15.8688   67.0338   235.0657   322.5
1967   3   2.5051   -9.3526   53.7768   317.2776   323.04
1967   4   10.8671   -1.3236   107.654   403.0739   324.42
1967   5   15.1262   1.9112   130.9638   489.4686   325
1967   6   25.7437   11.3956   79.4522   524.4538   324.09
1967   7   25.9158   13.9142   110.6351   509.2484   322.54
1967   8   24.5127   12.0669   96.8163   455.8803   320.92
1967   9   21.5298   6.6554   53.6483   385.937   319.25
1967   10   14.9829   2.8815   88.0511   240.091   319.39
1967   11   4.3088   -4.8012   73.8418   169.7224   320.73
1967   12   0.9216   -7.9979   123.257   110.9661   321.96
1968   1   -4.6746   -17.0488   38.1919   139.6824   322.57
1968   2   -3.082   -14.6555   18.5173   269.8023   323.15
1968   3   6.5474   -5.3689   94.6573   292.3296   323.89
1968   4   16.2139   0.4957   79.9539   447.8343   325.02
1968   5   17.7676   4.0296   126.8987   514.3319   325.57
1968   6   21.8622   10.7922   154.5132   482.0753   325.36
1968   7   27.2204   13.1127   37.8567   575.1643   324.14
1968   8   24.9476   10.9073   57.6161   473.4645   322.11
1968   9   23.0117   8.5554   71.8443   396.0863   320.33
1968   10   16.3272   3.8078   71.6919   247.5959   320.25
1968   11   5.3671   -2.8177   168.7455   149.1633   321.32
1968   12   -1.7812   -10.5596   134.9308   116.3419   322.89
1969   1   -1.923   -12.694   50.7133   147.3671   324
1969   2   -0.5426   -10.7587   64.6565   221.0688   324.42
1969   3   2.9525   -7.2081   48.0741   334.3961   325.63
1969   4   14.1006   0.3169   110.3888   415.8773   326.66
1969   5   18.9145   4.5296   91.6293   497.2998   327.38
1969   6   23.8562   10.3257   115.7372   553.5153   326.71
1969   7   24.813   12.6191   137.2875   517.6898   325.88
1969   8   26.2995   12.5863   94.3435   483.4581   323.66
1969   9   21.3461   8.8066   59.883   361.4495   322.38
1969   10   15.1666   1.6493   52.9506   240.4652   321.78
1969   11   6.8199   -1.3811   173.9745   138.0661   322.86
1969   12   -1.7345   -9.9984   158.1565   109.1835   324.12
1970   1   -6.0114   -20.1531   16.4662   170.8881   325.06
1970   2   0.3447   -12.8284   69.5865   231.531   325.98
1970   3   3.3932   -7.1301   66.6549   331.1123   326.93
1970   4   12.9007   -0.5414   97.7735   452.6915   328.13
1970   5   20.0576   6.751   91.7018   484.8091   328.08
1970   6   23.6437   10.0159   103.1755   569.8259   327.67
1970   7   26.4695   13.2477   54.2455   551.3723   326.34
1970   8   26.6005   11.613   93.902   501.6857   324.69
1970   9   21.0989   9.023   103.4357   351.0762   323.1
1970   10   15.9829   4.4661   72.4349   227.0496   323.06
1970   11   8.2204   -0.8264   69.9119   136.1928   324.01
1970   12   -2.1326   -11.5649   99.4102   119.7756   325.13
1971   1   -4.2186   -17.2977   44.8929   159.7125   326.17
1971   2   -0.2374   -11.2766   114.0832   204.8125   326.68
1971   3   2.5286   -7.8888   84.2323   342.9694   327.17
1971   4   9.9478   -2.4741   52.2768   426.3764   327.79
1971   5   18.68   4.7369   98.2974   466.5935   328.93
