Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.6602   -12.1949   76.7991   150.8077   355.7315
1800-1958   2   -0.2949   -11.6624   78.8438   229.7592   356.4926
1800-1958   3   4.5402   -6.2434   86.9289   326.4489   356.696
1800-1958   4   12.0459   -0.1744   95.8487   428.9639   357.9722
1800-1958   5   18.9706   5.7081   101.4743   495.0021   358.5598
1800-1958   6   23.1726   10.5226   113.0518   541.3273   357.9803
1800-1958   7   25.8618   13.3571   106.769   540.621   356.4695
1800-1958   8   24.8795   12.5543   105.6004   471.1364   354.4635
1800-1958   9   20.8502   8.5542   95.6294   372.1326   352.9024
1800-1958   10   14.5925   2.654   96.4765   242.7613   352.9462
1800-1958   11   7.432   -2.14   100.9471   154.8764   354.2837
1800-1958   12   0.8355   -8.3173   101.6937   121.4179   355.5944
1959   1   -1.9109   -12.7157   88.6808   146.6924   315.58
1959   2   -1.631   -14.8629   71.736   241.0585   316.48
1959   3   3.7245   -7.642   82.2726   345.5149   316.65
1959   4   12.7285   -0.1225   81.3822   407.121   317.72
1959   5   21.037   6.3583   42.0102   535.5854   318.29
1959   6   22.4268   10.9015   94.4114   482.4336   318.15
1959   7   26.7496   13.4321   72.3088   531.2423   316.54
1959   8   26.4063   13.6125   105.9557   436.7305   314.8
1959   9   22.9468   9.509   53.8033   381.3922   313.84
1959   10   14.3994   4.0791   165.0063   214.5058   313.33
1959   11   6.891   -2.9218   154.2636   152.3422   314.81
1959   12   1.2398   -6.7042   108.2523   120.3972   315.58
1960   1   -1.1972   -11.3782   68.9973   148.4819   316.43
1960   2   1.0895   -8.5662   105.103   214.9842   316.98
1960   3   0.1072   -10.1158   64.9425   358.3126   317.58
1960   4   13.1654   1.2125   122.0244   396.9247   319.03
1960   5   19.7582   6.9775   95.0716   431.5169   320.04
1960   6   23.1938   9.9319   115.9681   567.8659   319.59
1960   7   24.3808   11.2427   158.5015   538.93   318.18
1960   8   24.2915   11.8169   84.4611   456.153   315.9
1960   9   20.5102   8.6858   187.8172   352.9036   314.17
1960   10   14.3973   1.5526   59.9449   244.0615   313.83
1960   11   8.9479   -1.9096   62.4084   180.2164   315
1960   12   -1.3203   -13.3837   49.8741   141.1772   316.19
1961   1   -4.4394   -17.6461   50.1396   169.4239   316.89
1961   2   0.5417   -12.1134   83.8095   216.467   317.7
1961   3   3.9977   -6.6857   79.3307   320.3797   318.54
1961   4   8.9267   -0.5629   110.2119   394.0664   319.48
1961   5   16.7316   4.1291   106.7549   472.3318   320.58
1961   6   23.1787   9.7845   105.1832   553.7542   319.77
1961   7   24.8692   12.6234   96.996   521.1596   318.57
1961   8   24.1184   12.026   100.0404   451.8205   316.79
1961   9   23.9256   11.059   59.2394   383.565   314.99
1961   10   16.6739   3.511   46.4379   232.9298   315.31
1961   11   6.9006   -1.6801   95.0957   160.2267   316.1
1961   12   -0.1395   -8.261   76.5158   120.3482   317.01
1962   1   -1.4609   -12.8664   68.8659   160.7559   317.94
1962   2   -2.6832   -13.781   106.8546   203.1858   318.55
1962   3   4.7281   -6.3359   39.269   343.3119   319.68
1962   4   12.3631   -0.7903   100.321   417.3207   320.57
1962   5   19.275   5.4117   54.8478   507.3487   321.02
1962   6   23.8494   10.1723   57.7061   556.61   320.62
1962   7   24.3889   10.1652   84.1487   551.878   319.61
1962   8   23.7562   11.2414   92.3671   444.6186   317.4
1962   9   18.7881   6.2924   81.4106   374.9101   316.25
1962   10   13.595   2.5491   107.5857   220.237   315.42
1962   11   5.2376   -4.9221   73.9195   170.0184   316.69
1962   12   -1.0492   -12.538   81.7717   133.3759   317.7
1963   1   -3.1034   -13.6513   69.3825   156.0087   318.74
1963   2   -3.2181   -16.7787   64.5312   251.9264   319.07
1963   3   4.162   -6.3351   88.5987   300.9422   319.86
1963   4   11.829   -1.6544   43.5235   458.0753   321.38
1963   5   18.6618   4.095   64.5093   516.7475   322.25
1963   6   23.5122   9.6097   87.3774   541.5571   321.48
1963   7   26.065   12.508   64.6629   555.8956   319.74
1963   8   22.7651   10.0071   79.591   450.5896   317.77
1963   9   19.1128   4.464   75.6403   372.0643   316.21
1963   10   18.8535   3.0889   9.6725   266.5898   315.99
1963   11   9.2337   0.9635   150.1492   134.6855   317.07
1963   12   -3.8241   -13.462   60.8052   145.6189   318.35
1964   1   -0.1585   -11.69   104.8122   145.3092   319.57
1964   2   -1.1209   -13.1783   52.6478   247.3253   320.01
1964   3   4.8642   -5.6407   91.5724   319.5167   320.74
1964   4   11.2165   -0.9091   77.9139   397.8066   321.84
1964   5   21.5932   6.0748   41.1796   552.7487   322.26
1964   6   23.3627   8.9283   41.2355   585.852   321.89
1964   7   26.2768   13.6164   62.8668   517.9836   320.44
1964   8   22.8147   9.0663   83.7541   460.4737   318.69
1964   9   20.7318   6.4781   19.4095   385.2061   316.7
1964   10   14.5631   0.3739   26.7721   259.8984   316.87
1964   11   8.4462   -2.6527   55.3621   165.4854   317.68
1964   12   0.0111   -8.6574   107.2101   109.5401   318.71
1965   1   -3.4908   -14.3827   51.0166   151.6822   319.44
1965   2   -1.4032   -12.5276   74.1713   232.4197   320.44
1965   3   2.4307   -6.7381   35.2773   342.9702   320.89
1965   4   9.943   -2.2014   68.2317   445.3783   322.14
1965   5   21.5457   5.6101   39.871   542.9157   322.17
1965   6   23.3722   8.3207   58.7959   597.5546   321.87
1965   7   24.9754   10.1441   76.9452   563.0328   321.21
1965   8   24.2787   11.7258   103.6785   450.8934   318.87
1965   9   20.1159   8.966   114.2839   355.1477   317.81
1965   10   13.9232   1.5942   71.0304   247.092   317.3
1965   11   5.7249   -3.6989   75.4806   179.2831   318.87
1965   12   1.4742   -6.8724   51.1902   125.4695   319.42
1966   1   -2.4776   -12.0718   55.5239   148.9835   320.62
1966   2   -0.6978   -12.4194   82.2845   235.2505   321.6
1966   3   4.3541   -5.9209   79.8889   312.764   322.39
1966   4   10.1059   -2.0868   37.8383   433.3068   323.7
1966   5   16.2672   3.3644   78.9999   490.1288   324.08
1966   6   24.2035   9.6913   83.6936   573.2769   323.75
1966   7   26.766   11.8419   95.617   585.1604   322.38
1966   8   25.1844   11.3588   70.5519   469.8979   320.36
1966   9   18.8082   6.5878   134.9934   374.0339   318.64
1966   10   14.3418   1.056   80.2801   241.1436   318.1
1966   11   9.3395   -0.958   76.3851   151.9932   319.78
1966   12   0.5543   -8.6181   80.6256   127.5652   321.03
1967   1   1.1   -8.7354   34.9647   138.4623   322.33
1967   2   -2.8008   -15.3785   69.0254   235.8656   322.5
1967   3   1.8028   -9.3331   73.4385   313.9308   323.04
1967   4   10.1037   -1.4403   108.4632   404.9079   324.42
1967   5   14.3191   1.9334   122.689   488.0694   325
1967   6   24.7847   11.259   96.1927   517.222   324.09
1967   7   24.9139   13.8348   119.3119   508.2599   322.54
1967   8   23.5208   12.2092   97.4278   449.9148   320.92
1967   9   20.682   6.7929   53.6056   391.4436   319.25
1967   10   14.3089   2.6502   83.2471   245.0129   319.39
1967   11   3.9452   -4.8744   78.2889   173.8094   320.73
1967   12   0.8335   -7.8845   131.5895   114.1636   321.96
1968   1   -4.8261   -16.349   42.4425   141.0592   322.57
1968   2   -3.4173   -14.2359   18.5825   271.8342   323.15
1968   3   5.8141   -5.3464   102.4749   292.6217   323.89
1968   4   15.3107   0.2556   82.5055   450.0681   325.02
1968   5   16.8634   4.1008   124.758   512.4638   325.57
1968   6   21.2319   10.5635   166.6632   485.6451   325.36
1968   7   26.3777   13.1956   33.4702   577.0079   324.14
1968   8   24.4299   11.2815   54.0463   471.5886   322.11
1968   9   22.2265   8.602   71.862   398.9503   320.33
1968   10   15.6298   3.8791   66.9938   252.4348   320.25
1968   11   5.2348   -2.7854   162.7423   150.2386   321.32
1968   12   -1.8953   -10.46   134.329   121.3488   322.89
1969   1   -2.422   -12.3499   50.0695   151.0327   324
1969   2   -1.3181   -10.8695   66.1059   223.2307   324.42
1969   3   2.2705   -7.4497   51.9415   341.5151   325.63
