Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.5408   -15.6716   71.9185   141.9912   355.7315
1800-1958   2   -3.1222   -15.2296   69.348   218.5294   356.4926
1800-1958   3   1.8434   -9.3461   77.177   319.9833   356.696
1800-1958   4   9.2139   -2.4638   88.0305   423.7078   357.9722
1800-1958   5   17.319   4.0759   99.2655   486.8251   358.5598
1800-1958   6   21.6273   8.9469   122.8076   535.299   357.9803
1800-1958   7   24.2848   11.8547   119.0028   527.5694   356.4695
1800-1958   8   23.4043   11.1758   126.4261   467.2679   354.4635
1800-1958   9   19.1279   7.1894   95.4819   359.3462   352.9024
1800-1958   10   12.2976   1.4572   108.3673   220.8859   352.9462
1800-1958   11   4.8342   -3.7421   104.2384   136.3597   354.2837
1800-1958   12   -1.7575   -11.0435   100.3338   107.6093   355.5944
1959   1   -5.3967   -16.6728   103.6991   138.1021   315.58
1959   2   -5.4908   -20.36   75.4629   230.6706   316.48
1959   3   0.7751   -11.746   61.467   344.9566   316.65
1959   4   10.1061   -2.4986   43.3962   430.5109   317.72
1959   5   19.2758   4.6926   50.5823   521.451   318.29
1959   6   20.5455   9.6293   121.1117   465.4598   318.15
1959   7   26.3475   12.0711   53.3178   549.1283   316.54
1959   8   25.0185   12.6779   138.3345   434.1014   314.8
1959   9   20.9748   8.1936   57.5919   349.9805   313.84
1959   10   11.6792   1.6213   185.6987   194.9729   313.33
1959   11   4.4723   -4.4883   172.5078   129.187   314.81
1959   12   -1.7602   -9.255   97.0438   106.6244   315.58
1960   1   -4.4912   -15.8838   62.4947   137.9347   316.43
1960   2   -0.8214   -11.0284   94.8066   189.2598   316.98
1960   3   -2.218   -12.257   50.4397   341.9384   317.58
1960   4   9.4003   -1.7673   101.1084   400.4234   319.03
1960   5   19.8877   6.6868   92.4518   440.6161   320.04
1960   6   21.8504   8.1657   128.0073   549.7759   319.59
1960   7   22.8562   9.9083   101.3136   525.7446   318.18
1960   8   23.6058   9.6836   57.2161   485.4828   315.9
1960   9   19.5638   7.0894   113.7773   340.5223   314.17
1960   10   11.6815   -0.3869   108.6073   220.0443   313.83
1960   11   6.4454   -2.0836   65.4418   143.8224   315
1960   12   -3.4879   -14.6041   44.5246   122.9244   316.19
1961   1   -7.6998   -20.8151   32.7669   158.4797   316.89
1961   2   -1.721   -15.5223   76.4107   200.6193   317.7
1961   3   1.677   -10.0839   63.2355   318.5338   318.54
1961   4   6.7663   -2.2875   120.6596   377.2168   319.48
1961   5   15.2327   2.7124   91.9951   460.6774   320.58
1961   6   21.3553   8.3817   124.3403   549.8407   319.77
1961   7   23.5053   11.6537   129.706   494.6071   318.57
1961   8   23.1311   11.3038   94.702   450.5331   316.79
1961   9   22.7899   9.9877   58.6109   353.0691   314.99
1961   10   14.6888   2.2656   59.6244   202.0761   315.31
1961   11   5.061   -2.8349   89.7365   131.3002   316.1
1961   12   -1.971   -9.7242   73.1963   108.1472   317.01
1962   1   -4.3706   -17.288   49.9088   151.4696   317.94
1962   2   -5.2991   -18.3549   70.0703   206.8282   318.55
1962   3   2.673   -9.1395   48.8737   338.3818   319.68
1962   4   9.0204   -2.772   104.9623   402.913   320.57
1962   5   16.765   3.6437   72.961   468.4012   321.02
1962   6   22.548   8.229   75.7894   553.8583   320.62
1962   7   21.8008   8.709   169.4664   516.2556   319.61
1962   8   22.7531   10.8032   114.2846   446.5475   317.4
1962   9   17.2635   5.8625   90.1972   334.6922   316.25
1962   10   11.0561   1.5156   164.5932   191.7255   315.42
1962   11   3.2704   -5.8485   80.7382   152.2046   316.69
1962   12   -2.6189   -13.9275   70.7022   118.5162   317.7
1963   1   -5.0535   -14.8285   51.4544   145.0924   318.74
1963   2   -6.7201   -19.5649   64.7712   234.3799   319.07
1963   3   1.7211   -10.4014   68.1466   299.6851   319.86
1963   4   8.0854   -3.3366   97.9151   427.628   321.38
1963   5   16.5861   2.4963   78.962   515.8675   322.25
1963   6   22.8094   8.7468   62.2845   554.7129   321.48
1963   7   24.7357   12.3939   94.6211   520.635   319.74
1963   8   20.5867   9.3671   176.9098   417.1051   317.77
1963   9   17.9491   3.1748   53.2502   363.067   316.21
1963   10   16.4058   2.6263   19.5424   246.7032   315.99
1963   11   6.9463   -0.8269   164.5681   108.0968   317.07
1963   12   -7.2815   -17.0808   54.4913   129.8093   318.35
1964   1   -2.5098   -13.2516   75.7793   134.8546   319.57
1964   2   -3.4141   -16.2549   33.3558   225.2436   320.01
1964   3   2.2363   -8.1621   107.484   311.0555   320.74
1964   4   8.7636   -3.3239   74.7311   410.905   321.84
1964   5   19.464   4.823   100.7269   503.5894   322.26
1964   6   21.73   7.339   64.7522   585.4754   321.89
1964   7   24.6981   12.2476   86.3352   506.5048   320.44
1964   8   20.5746   7.9551   119.715   451.1084   318.69
1964   9   17.8793   4.512   34.0588   356.7324   316.7
1964   10   11.9117   -0.445   63.3217   232.8025   316.87
1964   11   5.1868   -4.8544   90.1674   144.0291   317.68
1964   12   -1.6956   -11.0346   90.7364   103.1782   318.71
1965   1   -6.1879   -18.1367   40.6331   147.5437   319.44
1965   2   -3.9309   -16.2619   65.1641   217.6312   320.44
1965   3   0.2187   -10.1745   22.1103   349.4124   320.89
1965   4   7.5585   -4.651   64.4273   451.5727   322.14
1965   5   18.9578   3.9602   34.5569   510.9991   322.17
1965   6   21.4483   7.2319   97.8555   572.5471   321.87
1965   7   22.2523   8.6601   85.445   546.1995   321.21
1965   8   22.6849   10.6361   157.4912   453.8186   318.87
1965   9   18.976   7.1614   122.3103   352.0793   317.81
1965   10   11.2229   1.0066   116.4786   204.8405   317.3
1965   11   2.5748   -5.413   122.2774   145.3872   318.87
1965   12   -1.1598   -8.9283   59.6114   106.5249   319.42
1966   1   -5.1121   -15.6007   65.2576   135.8687   320.62
1966   2   -3.0981   -15.3747   73.0145   227.9054   321.6
1966   3   2.3584   -8.5148   96.2884   305.8291   322.39
1966   4   7.5232   -3.532   33.683   431.4585   323.7
1966   5   14.7936   1.6811   76.0118   497.7552   324.08
1966   6   22.2165   8.7278   95.0358   542.613   323.75
1966   7   24.1139   10.5137   94.0069   563.1938   322.38
1966   8   23.1013   10.7184   132.4695   454.9913   320.36
1966   9   17.3292   5.1268   84.1686   351.3335   318.64
1966   10   12.4704   0.194   57.1787   224.089   318.1
1966   11   7.5292   -1.9356   75.9488   131.44   319.78
1966   12   -1.7793   -10.5149   103.37   107.6448   321.03
1967   1   -1.3985   -11.5947   48.6038   127.1262   322.33
1967   2   -5.5029   -19.8294   56.9743   220.0473   322.5
1967   3   -0.0903   -12.2934   24.3518   324.7276   323.04
1967   4   7.8526   -3.6793   97.0595   392.5475   324.42
1967   5   12.2552   0.2683   117.4042   488.3072   325
1967   6   23.6046   10.1372   121.8941   533.7794   324.09
1967   7   24.2215   12.6773   115.8025   500.6828   322.54
1967   8   23.1298   11.4982   113.1097   458.1803   320.92
1967   9   19.1836   5.8982   68.7367   354.3078   319.25
1967   10   12.6516   2.6348   120.5   220.1452   319.39
1967   11   2.1713   -5.9918   77.2385   151.6542   320.73
1967   12   -1.2479   -10.3203   116.4981   102.3926   321.96
1968   1   -8.0362   -20.286   51.4363   134.7714   322.57
1968   2   -6.8964   -18.9279   36.7244   249.5012   323.15
1968   3   3.4282   -8.4316   93.2459   279.5723   323.89
1968   4   12.5448   -1.5727   86.9888   425.324   325.02
1968   5   15.7444   2.3436   85.8937   511.056   325.57
1968   6   18.9077   8.7476   117.5774   459.2939   325.36
1968   7   24.522   11.844   102.5486   550.5592   324.14
1968   8   21.5229   9.2592   75.9298   467.3234   322.11
1968   9   20.6019   8.3536   67.6255   361.7328   320.33
1968   10   13.6223   3.1232   72.9395   224.2588   320.25
1968   11   1.9555   -5.0476   147.2094   138.0485   321.32
1968   12   -4.9681   -13.4718   152.3457   104.287   322.89
1969   1   -4.3956   -15.0098   65.6868   133.0798   324
1969   2   -2.9963   -13.5828   83.5901   210.1252   324.42
1969   3   -0.5361   -10.4921   47.9881   296.5501   325.63
1969   4   8.6059   -3.2446   96.0014   411.3847   326.66
1969   5   15.1661   2.4004   99.8116   469.1686   327.38
1969   6   21.5804   9.0406   116.1366   538.4284   326.71
1969   7   23.0521   10.9109   136.8584   525.0292   325.88
1969   8   23.6236   11.894   124.9314   471.1331   323.66
1969   9   18.5506   7.5968   55.9104   332.4068   322.38
1969   10   11.6961   0.7594   61.1694   209.4658   321.78
1969   11   5.067   -2.5559   171.6802   123.1659   322.86
1969   12   -3.9182   -11.6092   158.5541   101.2238   324.12
1970   1   -10.0259   -22.6168   20.8798   163.6668   325.06
1970   2   -3.0197   -16.1122   83.5205   220.1101   325.98
1970   3   0.081   -10.2743   63.6621   319.172   326.93
1970   4   8.9157   -3.0542   89.6329   440.7939   328.13
1970   5   17.1641   4.5056   93.8483   471.9994   328.08
1970   6   21.5463   8.646   98.2174   556.9638   327.67
1970   7   24.957   12.3684   63.7121   545.0417   326.34
1970   8   23.78   11.0448   120.9968   496.5036   324.69
1970   9   18.3198   7.7941   116.8755   328.1844   323.1
1970   10   13.7847   3.41   73.9177   210.79   323.06
1970   11   5.8629   -2.3041   71.626   124.2336   324.01
1970   12   -5.8384   -15.2644   129.9935   111.5377   325.13
1971   1   -8.2017   -20.1566   53.6544   148.8194   326.17
1971   2   -3.0713   -14.0316   110.4632   192.4583   326.68
1971   3   -0.8257   -11.1182   94.991   331.0307   327.17
1971   4   5.9617   -4.261   57.7524   403.1004   327.79
1971   5   16.45   3.4715   81.0587   462.2287   328.93
1971   6   22.3689   7.8479   70.2771   596.408   328.57
1971   7   23.6537   10.8241   134.4654   543.8514   327.36
1971   8   22.6499   10.8455   178.4543   463.6547   325.43
1971   9   20.1955   9.4413   57.9858   350.0777   323.36
1971   10   15.8006   4.2317   63.4696   202.4067   323.56
1971   11   2.4088   -5.8788   94.9858   151.9867   324.8
1971   12   -1.8415   -12.1115   98.1794   112.0791   326.01
1972   1   -2.8939   -15.5654   52.728   146.4397   326.77
1972   2   -4.952   -17.1069   71.7111   225.3011   327.63
1972   3   -0.63   -11.0015   126.7359   281.9813   327.75
1972   4   4.8364   -5.4854   69.0229   446.1932   329.72
1972   5   17.8375   3.8204   91.7202   462.2515   330.07
1972   6   19.9153   9.6721   141.8511   473.8705   329.09
1972   7   23.5516   11.9544   154.8874   511.4968   328.04
1972   8   21.7044   10.0491   93.8276   447.87   326.32
1972   9   19.0173   6.5826   41.2061   329.7337   324.84
1972   10   9.3501   -1.1593   91.1654   217.3557   325.2
1972   11   2.0335   -4.9879   137.8688   129.7964   326.5
1972   12   -2.2816   -11.7317   178.147   91.1873   327.55
1973   1   -3.2302   -13.7095   83.7958   137.8607   328.55
1973   2   -4.633   -17.1396   61.4692   222.5672   329.56
1973   3   5.3242   -4.6126   81.3719   274.3514   330.3
1973   4   9.3916   -1.4463   109.7262   418.9013   331.5
1973   5   15.0852   3.9104   157.0571   419.754   332.48
1973   6   21.7367   10.0776   222.782   527.0413   332.07
1973   7   24.6046   12.3565   113.9503   540.3109   330.87
1973   8   24.9249   13.3431   104.9992   469.3416   329.31
1973   9   17.2996   6.6849   111.808   341.6944   327.51
1973   10   13.0916   1.7197   75.7618   230.0662   327.18
1973   11   3.2304   -3.5595   103.6139   125.4243   328.16
1973   12   -0.303   -9.0978   221.0706   95.9335   328.64
1974   1   -3.9612   -14.1384   74.9511   137.8607   329.35
1974   2   -4.8639   -16.8709   70.4527   222.5672   330.71
1974   3   0.4749   -10.4775   111.8245   274.3514   331.48
1974   4   9.4856   -2.6403   129.8225   418.9013   332.65
1974   5   13.4605   2.536   156.3583   419.754   333.19
1974   6   21.6767   9.3555   107.0912   527.0413   332.2
1974   7   23.4912   11.8345   160.2178   540.3109   331.07
1974   8   23.5099   10.9811   97.1334   469.3416   329.15
1974   9   17.4635   6.8868   117.8266   341.6944   327.33
1974   10   9.268   -2.1637   39.9213   230.0662   327.28
1974   11   4.201   -4.0524   121.7648   134.5501   328.31
1974   12   -0.667   -8.3635   73.1849   92.94   329.58
1975   1   -2.2403   -13.2291   74.9272   136.9344   330.73
1975   2   -3.7324   -14.3395   71.7222   233.8735   331.46
1975   3   -0.1005   -10.9805   91.9064   306.2594   331.94
1975   4   4.8741   -5.207   62.4639   409.2139   333.11
1975   5   20.7269   6.0387   51.5315   459.6622   333.95
1975   6   21.2459   9.4239   82.8408   558.7443   333.42
1975   7   25.8677   13.1535   122.0889   517.4156   331.97
1975   8   23.2721   11.2139   122.6725   495.3634   329.95
1975   9   16.7726   6.8881   161.9393   358.5039   328.5
1975   10   12.7229   2.287   122.7696   236.0982   328.36
1975   11   7.23   -1.7161   122.1897   120.3953   329.38
1975   12   -2.9752   -13.704   96.0995   97.0764   330.62
1976   1   -7.1461   -19.9508   116.5332   139.2907   331.56
1976   2   -0.468   -13.5232   117.826   207.3044   332.74
1976   3   2.6574   -9.286   101.1808   329.4696   333.36
1976   4   10.6638   -1.2181   75.9925   456.956   334.74
1976   5   15.6044   3.2923   146.9451   540.2331   334.72
1976   6   23.7275   11.115   135.8614   539.1213   333.98
1976   7   22.2482   11.0587   143.0341   549.7149   333.08
1976   8   22.4251   10.6137   153.368   471.9205   330.68
1976   9   17.1366   6.335   101.0557   322.2844   328.96
1976   10   9.3954   -0.3803   142.7418   226.6008   328.72
1976   11   1.1054   -5.2825   73.0844   135.4755   330.16
1976   12   -5.294   -16.7708   80.3412   104.6485   331.62
1977   1   -8.4641   -18.7369   65.6234   140.9267   332.68
1977   2   -3.9297   -13.1852   63.8793   199.7256   333.17
1977   3   5.1451   -4.9606   92.6354   312.9204   334.96
1977   4   9.5706   -2.6595   98.2939   434.1009   336.14
1977   5   19.6446   4.0761   28.9351   449.4504   336.93
1977   6   19.7079   9.0605   123.6016   556.5817   336.17
1977   7   23.7397   10.8268   63.1113   501.7147   334.88
1977   8   22.4882   11.0165   150.8951   445.338   332.56
1977   9   16.6793   7.6073   173.6622   362.7871   331.29
1977   10   11.3044   1.0754   152.8009   213.1228   331.28
1977   11   6.0874   -2.4036   131.0165   154.68   332.46
1977   12   -3.5541   -12.0963   121.2886   124.214   333.6
1978   1   -6.1864   -16.1243   160.3441   157.8735   334.94
1978   2   -6.9158   -20.2543   24.4189   220.5971   335.26
1978   3   -0.669   -11.986   80.4224   308.053   336.66
1978   4   6.2593   -4.4945   82.0656   445.8222   337.69
1978   5   19.1431   5.1838   59.9824   580.142   338.02
1978   6   21.0028   8.9686   193.1067   514.3989   338.01
1978   7   24.3854   10.9932   101.9121   526.5923   336.5
1978   8   23.2677   11.0683   86.3687   442.2079   334.42
1978   9   17.2531   3.7053   59.8493   300.7429   332.36
1978   10   10.9223   0.2095   106.7023   201.0251   332.45
1978   11   5.0663   -6.0675   55.0949   132.5918   333.76
1978   12   -2.1839   -12.0249   97.418   109.8472   334.91
1979   1   -4.6953   -14.1946   168.7356   108.6079   336.14
1979   2   -9.3525   -20.7602   37.8953   249.7859   336.69
1979   3   4.5753   -5.6309   79.1566   291.5729   338.27
1979   4   8.7601   -1.8187   87.882   405.7023   338.82
1979   5   17.5967   5.8421   124.9774   475.5622   339.24
1979   6   22.1758   8.5471   65.1917   573.9825   339.26
1979   7   25.269   12.4147   73.0442   571.8601   337.54
1979   8   21.587   10.7289   136.4254   428.8943   335.72
1979   9   18.8035   5.8962   98.7934   400.4634   333.97
1979   10   10.9096   2.2999   89.1133   198.9497   334.24
1979   11   7.5172   -1.2631   98.5065   131.8038   335.32
1979   12   0.0327   -9.3883   75.577   119.2488   336.82
1980   1   -3.9532   -13.9883   35.0564   158.8297   337.9
1980   2   -5.6018   -16.9284   25.5406   238.1368   338.34
1980   3   1.5265   -9.9454   80.7093   322.379   340.07
1980   4   9.5947   -1.3882   86.2606   371.0544   340.93
1980   5   17.6458   3.2899   49.2963   578.3157   341.45
1980   6   20.135   7.237   76.4579   529.3568   341.36
1980   7   24.007   12.0133   113.9829   493.8164   339.45
1980   8   23.8864   11.599   106.3586   463.0252   337.67
1980   9   18.2798   5.9498   128.1204   370.5131   336.25
1980   10   9.7042   0.1377   92.2516   216.8911   336.14
1980   11   1.7169   -6.0618   107.0699   131.5446   337.3
1980   12   -5.0025   -17.8161   69.6986   121.9034   338.29
1981   1   -8.2808   -21.4262   16.9454   170.3187   339.29
1981   2   2.5207   -8.4905   160.5329   176.4715   340.55
1981   3   2.5099   -7.9429   35.8363   319.9201   341.63
1981   4   10.678   -1.2857   84.953   412.6292   342.6
1981   5   18.3418   4.4343   123.8225   494.0271   343.04
1981   6   21.9217   9.0889   126.4814   556.0269   342.54
1981   7   24.2308   11.9789   123.0782   512.4988   340.82
1981   8   22.3206   10.2787   147.8968   434.3153   338.48
1981   9   17.4568   7.1934   159.2665   307.9408   336.95
1981   10   10.2246   -0.8226   147.7751   201.9515   337.05
1981   11   4.4066   -3.4825   75.9072   126.2426   338.57
1981   12   -2.1328   -9.1721   103.6712   95.3559   339.91
1982   1   -8.7112   -21.9963   66.44   144.9121   340.93
1982   2   -4.0794   -15.9854   69.2121   227.3732   341.76
1982   3   1.6845   -10.2086   79.1627   329.4328   342.78
1982   4   7.7966   -4.3182   86.7152   464.7446   343.96
1982   5   18.5495   4.2086   37.2009   516.4084   344.77
1982   6   19.381   7.7216   170.5686   463.7945   343.88
1982   7   24.4297   10.5264   73.673   582.1337   342.42
1982   8   21.6305   9.1191   122.594   459.5107   340.24
1982   9   19.3078   7.6308   78.7355   327.2311   338.38
1982   10   13.0093   0.9299   54.8607   248.8722   338.41
1982   11   7.0025   -2.1058   125.7063   127.813   339.44
1982   12   2.0499   -8.0955   63.0681   105.4978   340.78
1983   1   -3.2427   -13.5785   87.0359   143.8807   341.57
1983   2   -1.5099   -13.6294   63.008   228.508   342.79
1983   3   2.4387   -6.751   106.7544   275.879   343.37
1983   4   8.1872   -1.3186   144.5122   344.4147   345.4
1983   5   14.7835   3.84   178.0792   373.24   346.14
1983   6   23.1474   8.5948   61.274   595.3234   345.76
1983   7   24.4314   11.7711   100.3249   524.5874   344.32
1983   8   23.5757   11.1658   175.8234   480.9098   342.5
