Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.8102   -12.6248   75.1997   148.264   355.7315
1800-1958   2   -0.3579   -11.9825   77.5885   226.6515   356.4926
1800-1958   3   4.5141   -6.4132   85.5909   324.477   356.696
1800-1958   4   12.0668   -0.2773   95.2138   428.9346   357.9722
1800-1958   5   19.0458   5.5424   104.9493   493.7923   358.5598
1800-1958   6   23.1496   10.3276   111.9855   541.0265   357.9803
1800-1958   7   25.8569   13.0918   105.9572   539.2786   356.4695
1800-1958   8   24.8452   12.1883   110.5449   470.734   354.4635
1800-1958   9   20.8635   8.2326   95.7269   371.3977   352.9024
1800-1958   10   14.5187   2.4982   101.2166   239.2896   352.9462
1800-1958   11   7.2594   -2.2776   103.178   151.496   354.2837
1800-1958   12   0.6926   -8.6091   102.3022   117.6539   355.5944
1959   1   -2.0744   -13.1688   93.0836   143.9968   315.58
1959   2   -1.8139   -15.5583   72.3138   237.5756   316.48
1959   3   3.6661   -7.9962   79.9469   345.2508   316.65
1959   4   12.7774   -0.2748   77.6087   410.1326   317.72
1959   5   21.154   6.0646   45.2395   534.6376   318.29
1959   6   22.3566   10.8077   87.2819   476.6429   318.15
1959   7   26.9546   13.1254   61.9865   534.6902   316.54
1959   8   26.3966   13.2138   111.1968   437.3723   314.8
1959   9   22.9673   9.18   56.0805   376.9367   313.84
1959   10   14.2082   3.9036   171.7412   210.4642   313.33
1959   11   6.7705   -3.0279   163.6584   149.2803   314.81
1959   12   1.143   -6.7854   109.2046   117.1171   315.58
1960   1   -1.2931   -11.8738   69.9721   145.0122   316.43
1960   2   1.1354   -8.8404   102.6601   209.0861   316.98
1960   3   0.2895   -10.1872   65.8142   355.1087   317.58
1960   4   13.0507   1.0834   127.2159   394.3068   319.03
1960   5   20.0545   7.0009   105.1764   429.7465   320.04
1960   6   23.3501   9.7183   115.2433   567.5076   319.59
1960   7   24.5158   10.9897   152.2254   538.4497   318.18
1960   8   24.3991   11.3358   80.9851   459.613   315.9
1960   9   20.6845   8.4638   185.8835   350.8619   314.17
1960   10   14.3148   1.3797   64.5885   240.9653   313.83
1960   11   8.8803   -1.9437   62.2084   175.526   315
1960   12   -1.2823   -13.5403   45.9426   137.5151   316.19
1961   1   -4.5348   -18.0317   43.9871   167.0434   316.89
1961   2   0.5703   -12.3682   81.8073   212.1263   317.7
1961   3   4.1263   -6.7887   75.9017   319.4604   318.54
1961   4   9.0506   -0.4709   109.0114   391.8605   319.48
1961   5   16.92   4.0368   107.8024   472.5438   320.58
1961   6   23.1501   9.5374   101.5575   556.209   319.77
1961   7   24.87   12.3563   100.7374   517.377   318.57
1961   8   24.1319   11.6494   108.1659   451.8813   316.79
1961   9   24.0514   10.7607   53.9425   381.8636   314.99
1961   10   16.7271   3.3073   49.2772   228.5503   315.31
1961   11   6.8005   -1.7525   95.4939   156.2002   316.1
1961   12   -0.1291   -8.3957   77.8614   116.9412   317.01
1962   1   -1.6262   -13.3998   66.128   158.1835   317.94
1962   2   -2.7557   -14.1726   103.9973   202.3364   318.55
1962   3   4.8828   -6.5311   41.873   341.7542   319.68
1962   4   12.4264   -0.8365   102.7699   417.7694   320.57
1962   5   19.1743   5.2224   63.1368   503.3578   321.02
1962   6   23.9234   9.9313   55.801   560.151   320.62
1962   7   24.353   9.9116   98.6631   549.8522   319.61
1962   8   23.7225   10.9846   91.4693   443.6684   317.4
1962   9   18.7942   6.0733   85.7267   370.8495   316.25
1962   10   13.4279   2.5001   121.183   217.0538   315.42
1962   11   5.1167   -4.9929   74.6756   168.5536   316.69
1962   12   -1.0132   -12.7238   81.288   129.8562   317.7
1963   1   -3.2603   -13.9802   68.1319   152.695   318.74
1963   2   -3.3153   -17.0681   60.9936   248.79   319.07
1963   3   4.1456   -6.5782   89.002   299.1766   319.86
1963   4   11.7363   -1.7351   47.9966   455.9718   321.38
1963   5   18.6949   3.9221   70.7924   513.8274   322.25
1963   6   23.475   9.4404   77.6667   544.7526   321.48
1963   7   26.2092   12.2905   55.4963   553.3308   319.74
1963   8   22.6659   9.6962   89.9059   445.4895   317.77
1963   9   19.3046   4.0161   70.1217   373.0725   316.21
1963   10   18.8607   3.0217   10.8768   264.4392   315.99
1963   11   9.0055   0.9414   152.4946   129.797   317.07
1963   12   -4.011   -13.9854   59.5676   141.6885   318.35
1964   1   -0.3222   -11.9828   105.2016   142.3212   319.57
1964   2   -1.0894   -13.4062   46.4654   243.7037   320.01
1964   3   4.7592   -5.6732   101.0439   317.0301   320.74
1964   4   11.2737   -0.9677   73.8071   400.8709   321.84
1964   5   21.6559   5.9819   47.9397   549.245   322.26
1964   6   23.4225   8.708   34.5931   587.952   321.89
1964   7   26.3453   13.3623   64.3051   517.6619   320.44
1964   8   22.6297   8.5874   97.0537   459.6418   318.69
1964   9   20.5856   5.9185   16.4941   381.8126   316.7
1964   10   14.5503   0.1529   27.221   257.4251   316.87
1964   11   8.0601   -2.9091   60.2578   160.8013   317.68
1964   12   -0.1247   -8.8913   107.4882   106.6038   318.71
1965   1   -3.5907   -14.684   47.0532   150.1997   319.44
1965   2   -1.5634   -12.7912   73.6994   228.2605   320.44
1965   3   2.427   -6.808   34.1034   342.0739   320.89
1965   4   9.9913   -2.357   68.4915   445.66   322.14
1965   5   21.5475   5.3009   38.5281   540.025   322.17
1965   6   23.2993   8.0994   61.4471   596.917   321.87
1965   7   24.9114   9.6981   74.8102   562.2899   321.21
1965   8   24.2589   11.319   103.9921   450.292   318.87
1965   9   20.1638   8.6861   125.9076   354.3792   317.81
1965   10   13.8775   1.5909   74.7974   241.6073   317.3
1965   11   5.4276   -3.8868   83.5434   175.3495   318.87
1965   12   1.2437   -7.0542   50.187   121.0741   319.42
1966   1   -2.5834   -12.5066   54.2336   146.0992   320.62
1966   2   -0.6955   -12.8267   80.3174   232.9481   321.6
1966   3   4.3278   -6.0834   82.3209   309.7885   322.39
1966   4   10.2497   -2.1797   36.102   435.6506   323.7
1966   5   16.3637   3.0645   83.4944   491.2668   324.08
1966   6   24.1536   9.379   92.3037   570.0103   323.75
1966   7   26.5353   11.3595   97.9712   583.1034   322.38
1966   8   24.9913   10.9376   89.2716   468.2458   320.36
1966   9   18.8145   6.107   129.6736   373.5607   318.64
1966   10   14.3623   0.8501   76.0944   238.1877   318.1
1966   11   9.2825   -1.0294   72.8582   147.5889   319.78
1966   12   0.4595   -8.865   82.9432   123.6706   321.03
1967   1   0.9712   -9.1257   34.9814   136.2726   322.33
1967   2   -2.8923   -15.8632   70.1091   232.8448   322.5
1967   3   1.8117   -9.5723   61.3707   314.0292   323.04
1967   4   10.0847   -1.5685   112.1189   402.3271   324.42
1967   5   14.3433   1.7309   131.5473   488.7698   325
1967   6   24.8407   11.1465   85.948   520.5526   324.09
1967   7   24.9834   13.6729   116.1506   506.9811   322.54
1967   8   23.5964   11.9119   98.422   452.4256   320.92
1967   9   20.7697   6.5546   55.3125   385.9483   319.25
1967   10   14.3403   2.7066   88.8952   240.3162   319.39
1967   11   3.8305   -4.9827   78.254   170.1105   320.73
1967   12   0.5836   -8.0994   129.8318   111.2165   321.96
1968   1   -5.0524   -16.9175   40.7299   138.8371   322.57
1968   2   -3.5688   -14.6516   18.8899   267.9299   323.15
1968   3   5.8656   -5.5787   100.37   290.1416   323.89
1968   4   15.4025   0.1982   83.9143   447.5713   325.02
1968   5   16.935   3.8595   128.6438   512.9354   325.57
1968   6   21.0673   10.5283   162.5746   481.684   325.36
1968   7   26.318   12.903   37.2609   573.4655   324.14
1968   8   24.1902   10.8485   57.5847   470.9717   322.11
1968   9   22.2519   8.4041   73.5175   395.7662   320.33
1968   10   15.6637   3.7241   72.7789   248.4462   320.25
1968   11   4.9601   -2.9548   173.7739   148.724   321.32
1968   12   -2.1281   -10.6708   139.1626   117.1238   322.89
1969   1   -2.4178   -12.677   52.5571   147.3055   324
1969   2   -1.1831   -10.9469   66.7334   219.3705   324.42
1969   3   2.25   -7.4862   50.582   334.5422   325.63
1969   4   13.3809   0.0995   117.2947   414.0867   326.66
1969   5   18.156   4.3642   92.3277   498.2012   327.38
1969   6   22.9975   10.0914   119.8539   551.3297   326.71
1969   7   23.8482   12.4164   145.6713   513.808   325.88
1969   8   25.4392   12.4375   96.201   480.4898   323.66
1969   9   20.6369   8.6732   63.879   361.3254   322.38
1969   10   14.5465   1.514   53.3317   241.2554   321.78
1969   11   6.327   -1.6148   180.4241   138.6338   322.86
1969   12   -2.1826   -10.162   164.4654   109.5941   324.12
1970   1   -6.4059   -19.9764   17.5745   170.0641   325.06
1970   2   -0.1775   -12.9092   75.1246   229.621   325.98
1970   3   2.6787   -7.3898   71.1458   328.699   326.93
1970   4   12.1361   -0.79   101.6869   451.8248   328.13
1970   5   19.2788   6.5592   92.003   484.4827   328.08
1970   6   22.7177   9.7922   106.9377   566.8688   327.67
1970   7   25.5373   13.0538   57.4043   547.8703   326.34
1970   8   25.7374   11.523   97.1332   499.0686   324.69
1970   9   20.43   8.9537   105.8722   350.3508   323.1
1970   10   15.3459   4.331   74.1359   227.1619   323.06
1970   11   7.7706   -1.0269   74.3392   136.4181   324.01
1970   12   -2.4356   -11.5695   102.5904   120.1125   325.13
1971   1   -4.5978   -17.2405   47.7535   159.1676   326.17
1971   2   -0.7455   -11.3111   119.7085   202.9074   326.68
1971   3   1.8355   -7.9935   86.4071   340.762   327.17
1971   4   9.2443   -2.7296   55.3451   426.3674   327.79
1971   5   17.7875   4.4744   101.7637   465.0175   328.93
1971   6   24.5483   9.2407   68.2949   603.4142   328.57
1971   7   25.4613   11.3023   103.8188   570.8114   327.36
1971   8   24.3889   11.1558   174.3357   469.6117   325.43
1971   9   21.4827   10.6431   68.531   359.6149   323.36
1971   10   17.489   5.3499   67.3349   220.5821   323.56
1971   11   5.1877   -3.7515   117.2476   165.2026   324.8
1971   12   1.4882   -7.9107   98.834   119.8572   326.01
1972   1   -0.1729   -12.4437   48.0426   154.3728   326.77
1972   2   -1.9313   -13.9853   97.8979   232.2   327.63
1972   3   2.0475   -7.5619   116.3311   293.4501   327.75
1972   4   8.5854   -3.4024   97.71   440.5028   329.72
1972   5   19.0609   6.064   140.1588   449.3537   330.07
1972   6   20.6738   10.619   198.1218   471.1806   329.09
1972   7   25.062   13.3745   117.2845   506.3199   328.04
1972   8   23.3917   10.9748   68.3663   465.4879   326.32
1972   9   20.5336   7.3211   45.8492   352.0756   324.84
1972   10   11.5602   0.0703   90.6337   235.9032   325.2
