Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.3348   -15.6395   66.9621   142.9744   355.7315
1800-1958   2   -2.7547   -15.1406   65.2227   221.2212   356.4926
1800-1958   3   2.3114   -9.0953   70.8045   323.2272   356.696
1800-1958   4   9.9542   -2.0069   81.5771   425.7102   357.9722
1800-1958   5   18.0347   4.437   94.948   487.9367   358.5598
1800-1958   6   22.4967   9.4312   117.8339   537.4946   357.9803
1800-1958   7   25.1218   12.2726   114.505   529.9817   356.4695
1800-1958   8   24.0714   11.4176   120.5076   469.476   354.4635
1800-1958   9   19.7133   7.4128   89.9704   360.6299   352.9024
1800-1958   10   12.7607   1.6747   102.4106   221.6604   352.9462
1800-1958   11   5.1747   -3.4751   97.7494   136.8471   354.2837
1800-1958   12   -1.5218   -10.8788   94.8307   108.3087   355.5944
1959   1   -5.1767   -16.7003   96.8513   139.1166   315.58
1959   2   -5.1262   -20.3765   69.6075   233.4248   316.48
1959   3   1.2977   -11.5722   56.6764   348.2895   316.65
1959   4   10.8847   -2.0685   40.7451   432.6083   317.72
1959   5   19.9833   5.0253   48.4725   522.0463   318.29
1959   6   21.4222   10.0834   117.9365   466.8224   318.15
1959   7   27.2083   12.4327   51.3431   551.9177   316.54
1959   8   25.7067   12.8884   131.1874   435.8388   314.8
1959   9   21.5622   8.3493   54.6608   351.3334   313.84
1959   10   12.1512   1.8121   175.5565   196.0345   313.33
1959   11   4.8388   -4.226   163.2096   129.5253   314.81
1959   12   -1.5323   -9.154   90.456   107.221   315.58
1960   1   -4.2782   -15.9103   57.5603   139.0034   316.43
1960   2   -0.4107   -10.8701   88.5109   191.7741   316.98
1960   3   -1.7229   -11.9808   45.995   345.1571   317.58
1960   4   10.1549   -1.325   94.5647   402.6471   319.03
1960   5   20.6797   6.9998   89.038   442.2169   320.04
1960   6   22.7304   8.596   125.6141   551.5008   319.59
1960   7   23.669   10.3259   98.3092   528.1529   318.18
1960   8   24.2858   9.8745   54.945   488.3125   315.9
1960   9   20.1452   7.2843   106.8404   342.0801   314.17
1960   10   12.0915   -0.1672   101.5398   220.6787   313.83
1960   11   6.7678   -1.7457   61.5455   143.6903   315
1960   12   -3.2709   -14.4706   42.9198   123.5327   316.19
1961   1   -7.4971   -20.8157   30.8139   159.3521   316.89
1961   2   -1.3332   -15.5196   72.4749   203.4279   317.7
1961   3   2.1503   -9.8273   57.1317   321.6102   318.54
1961   4   7.5312   -1.7987   111.8966   379.0446   319.48
1961   5   15.9233   3.0808   88.6004   461.2941   320.58
1961   6   22.2165   8.8849   120.4843   551.2403   319.77
1961   7   24.3914   12.0581   124.8615   497.0201   318.57
1961   8   23.7803   11.5449   89.8656   452.9516   316.79
1961   9   23.3802   10.2021   56.1567   353.9767   314.99
1961   10   15.1096   2.4634   55.8702   202.5778   315.31
1961   11   5.4053   -2.548   85.6129   131.5199   316.1
1961   12   -1.7717   -9.5243   70.0434   108.8113   317.01
1962   1   -4.1768   -17.3039   45.4979   152.4078   317.94
1962   2   -4.966   -18.3246   64.6158   209.9075   318.55
1962   3   3.1683   -8.9006   44.0345   341.4788   319.68
1962   4   9.7335   -2.3232   99.0639   404.2313   320.57
1962   5   17.4232   3.9683   69.1104   468.8999   321.02
1962   6   23.4062   8.6643   72.8939   555.4034   320.62
1962   7   22.6179   9.1091   164.4815   517.1813   319.61
1962   8   23.473   11.0425   110.8583   449.1461   317.4
1962   9   17.864   6.1275   84.9912   335.5828   316.25
1962   10   11.5058   1.7381   157.202   192.3445   315.42
1962   11   3.6026   -5.5858   75.4411   152.4869   316.69
1962   12   -2.3879   -13.745   66.4168   119.1745   317.7
1963   1   -4.8283   -14.7845   47.2015   146.0724   318.74
1963   2   -6.432   -19.4254   61.3696   236.9087   319.07
1963   3   2.1688   -10.2011   61.3175   302.9079   319.86
1963   4   8.7846   -2.8312   90.4955   429.1719   321.38
1963   5   17.294   2.8734   75.4225   517.6512   322.25
1963   6   23.676   9.2339   60.1838   557.2793   321.48
1963   7   25.5547   12.8744   93.965   522.6422   319.74
1963   8   21.2356   9.6504   170.1662   418.8719   317.77
1963   9   18.4988   3.4549   50.3892   364.2219   316.21
1963   10   16.8549   2.8248   19.3123   247.3792   315.99
1963   11   7.2993   -0.5256   153.6839   108.5049   317.07
1963   12   -7.0372   -16.8898   51.7971   130.4159   318.35
1964   1   -2.2857   -13.1613   68.3807   135.8742   319.57
1964   2   -3.0699   -16.1677   31.3748   227.622   320.01
1964   3   2.6887   -7.8861   100.2067   314.4703   320.74
1964   4   9.5179   -2.9068   69.3923   413.1116   321.84
1964   5   20.1501   5.2004   96.0334   503.2359   322.26
1964   6   22.5716   7.8325   63.3184   587.1931   321.89
1964   7   25.5372   12.7147   81.5235   508.8732   320.44
1964   8   21.2345   8.2377   111.0185   453.2159   318.69
1964   9   18.4392   4.7543   32.3799   358.1025   316.7
1964   10   12.3584   -0.2126   61.3092   233.3927   316.87
1964   11   5.477   -4.6162   85.0393   144.3883   317.68
1964   12   -1.439   -10.8809   84.8295   104.0691   318.71
1965   1   -5.9862   -18.136   38.211   148.5475   319.44
1965   2   -3.5687   -16.1985   62.4115   220.2753   320.44
1965   3   0.7237   -9.9551   20.361   352.6983   320.89
1965   4   8.332   -4.2049   59.0544   453.937   322.14
1965   5   19.6342   4.3372   32.9254   510.8657   322.17
1965   6   22.3133   7.7418   95.1645   573.8373   321.87
1965   7   23.0515   9.0545   81.4763   548.1776   321.21
1965   8   23.3498   10.9209   148.351   456.3819   318.87
1965   9   19.5734   7.3839   116.0032   353.7686   317.81
1965   10   11.6655   1.2257   112.0424   205.263   317.3
1965   11   2.8895   -5.1444   114.2428   145.5524   318.87
1965   12   -0.943   -8.7797   56.0399   107.1933   319.42
1966   1   -4.8515   -15.5595   60.3363   136.7784   320.62
1966   2   -2.7126   -15.2886   69.3974   230.5643   321.6
1966   3   2.8365   -8.3036   88.5094   308.8843   322.39
1966   4   8.2795   -3.0399   31.4394   433.8034   323.7
1966   5   15.5017   2.078   73.1375   499.5421   324.08
1966   6   23.0707   9.2015   89.7713   544.2716   323.75
1966   7   24.9039   10.8982   90.1975   565.3534   322.38
1966   8   23.7504   10.9819   126.8086   457.227   320.36
1966   9   17.9219   5.3502   78.6359   352.3759   318.64
1966   10   12.9435   0.4325   54.8281   225.1025   318.1
1966   11   7.8758   -1.6624   70.9485   131.9184   319.78
1966   12   -1.5636   -10.3163   96.6073   108.0713   321.03
1967   1   -1.184   -11.5356   44.6491   127.9117   322.33
1967   2   -5.0695   -19.7281   53.2781   222.6244   322.5
1967   3   0.4017   -12.0812   22.5334   328.3552   323.04
1967   4   8.588   -3.2044   88.8841   394.6791   324.42
1967   5   12.9699   0.6625   113.309   489.2178   325
1967   6   24.475   10.6193   116.8033   535.7415   324.09
1967   7   25.0851   13.1074   110.631   503.3069   322.54
1967   8   23.8336   11.7788   107.7203   460.6524   320.92
1967   9   19.731   6.1129   65.2139   354.9204   319.25
1967   10   13.1561   2.8851   112.8211   220.6485   319.39
1967   11   2.5483   -5.7754   73.4227   152.1851   320.73
1967   12   -0.9693   -10.1746   110.2887   103.056   321.96
1968   1   -7.852   -20.287   48.1111   135.8422   322.57
1968   2   -6.5081   -18.8328   35.0165   251.9303   323.15
1968   3   3.9085   -8.1676   85.6331   282.4448   323.89
1968   4   13.2975   -1.1096   81.0189   425.8519   325.02
1968   5   16.5247   2.6972   81.0147   512.1359   325.57
1968   6   19.8161   9.1803   111.7336   461.2824   325.36
1968   7   25.3713   12.2719   98.7178   553.0967   324.14
1968   8   22.1723   9.4745   70.6105   469.5165   322.11
1968   9   21.2184   8.5761   63.5031   362.4299   320.33
1968   10   14.1097   3.3811   68.9097   224.9595   320.25
1968   11   2.3231   -4.8167   137.3985   138.5691   321.32
1968   12   -4.7345   -13.3028   143.8074   104.9666   322.89
1969   1   -4.1295   -14.9163   60.77   133.9973   324
1969   2   -2.5773   -13.4739   81.0205   212.8855   324.42
1969   3   -0.0339   -10.2491   45.0341   299.5292   325.63
1969   4   9.2891   -2.8799   89.6931   413.2428   326.66
1969   5   15.8776   2.7644   95.566   469.8005   327.38
1969   6   22.4867   9.5261   111.3774   540.0566   326.71
1969   7   23.926   11.314   131.7623   527.4493   325.88
1969   8   24.2767   12.1131   119.8024   472.8302   323.66
1969   9   19.129   7.8015   52.8207   333.0928   322.38
1969   10   12.1296   0.9755   57.8372   209.5374   321.78
1969   11   5.4896   -2.284   161.4634   123.4277   322.86
1969   12   -3.6346   -11.4269   150.942   101.8782   324.12
1970   1   -9.8321   -22.5752   19.6788   164.5987   325.06
1970   2   -2.6685   -16.0117   80.208   222.8343   325.98
1970   3   0.5443   -10.0904   58.5625   322.4282   326.93
1970   4   9.6587   -2.6313   83.9961   442.8076   328.13
1970   5   17.9165   4.8683   89.1167   472.4075   328.08
1970   6   22.4137   9.1292   93.988   558.4687   327.67
1970   7   25.8821   12.7903   60.2174   547.7374   326.34
1970   8   24.4153   11.3071   117.0847   498.5368   324.69
1970   9   18.8849   7.9904   111.6654   328.9996   323.1
1970   10   14.2633   3.5958   67.8274   211.399   323.06
1970   11   6.2366   -2.0678   66.8507   124.8236   324.01
1970   12   -5.6452   -15.1061   122.3666   112.2121   325.13
1971   1   -8.0723   -20.1436   50.4959   149.7545   326.17
1971   2   -2.6859   -13.9252   103.3374   195.1195   326.68
1971   3   -0.383   -10.853   84.9787   334.2099   327.17
1971   4   6.6841   -3.7559   53.8097   405.0067   327.79
1971   5   17.1673   3.8327   76.9395   463.4057   328.93
1971   6   23.2015   8.3488   68.4914   598.765   328.57
1971   7   24.4499   11.2767   129.8829   545.9819   327.36
1971   8   23.2917   11.1272   169.9671   465.7837   325.43
1971   9   20.777   9.6584   54.8481   350.9105   323.36
1971   10   16.2831   4.4082   60.0173   202.8903   323.56
1971   11   2.7109   -5.6177   89.0913   152.5357   324.8
1971   12   -1.6634   -11.963   92.5953   112.8638   326.01
1972   1   -2.6764   -15.506   48.9257   147.3032   326.77
1972   2   -4.5719   -16.9616   65.9721   228.1081   327.63
1972   3   -0.1435   -10.7405   116.6941   285.3592   327.75
1972   4   5.5618   -4.9831   64.9641   448.2423   329.72
1972   5   18.5467   4.151   86.9351   464.2916   330.07
1972   6   20.8469   10.1982   133.1232   476.022   329.09
1972   7   24.385   12.3872   148.6532   514.2178   328.04
1972   8   22.3842   10.3136   88.7412   450.0787   326.32
1972   9   19.6149   6.8454   38.5493   330.8047   324.84
1972   10   9.7781   -0.8956   86.3002   218.3247   325.2
1972   11   2.4148   -4.7182   126.6817   130.284   326.5
1972   12   -2.0299   -11.5463   167.2434   92.1474   327.55
1973   1   -3.0623   -13.6301   78.6202   138.6552   328.55
1973   2   -4.3238   -17.0593   57.7299   225.0074   329.56
1973   3   5.8094   -4.3048   74.7482   277.2602   330.3
1973   4   10.1077   -0.9744   100.8121   421.3194   331.5
1973   5   15.8296   4.3212   149.2037   419.9287   332.48
1973   6   22.6186   10.5586   211.1935   529.5007   332.07
1973   7   25.4097   12.797   109.5325   542.8609   330.87
1973   8   25.5753   13.5812   100.2977   471.0435   329.31
1973   9   17.8653   6.8953   106.323   342.2191   327.51
1973   10   13.5482   1.9342   71.7973   230.1385   327.18
1973   11   3.5039   -3.3045   99.0062   126.0358   328.16
1973   12   -0.0518   -8.9417   210.6719   96.9197   328.64
1974   1   -3.8049   -14.1062   69.9394   138.6552   329.35
1974   2   -4.5049   -16.7814   67.0883   225.0074   330.71
1974   3   0.9389   -10.24   101.4156   277.2602   331.48
1974   4   10.1494   -2.1987   124.8345   421.3194   332.65
1974   5   14.1508   2.9386   152.0967   419.9287   333.19
1974   6   22.5356   9.8909   103.4612   529.5007   332.2
1974   7   24.3235   12.2773   156.251   542.8609   331.07
1974   8   24.1963   11.2286   92.3263   471.0435   329.15
1974   9   18.0742   7.1405   111.3115   342.2191   327.33
1974   10   9.6919   -1.9305   39.4514   230.1385   327.28
1974   11   4.5553   -3.7386   114.7155   134.6881   328.31
1974   12   -0.4053   -8.1383   69.9293   93.6395   329.58
1975   1   -2.0177   -13.2233   69.968   138.0407   330.73
1975   2   -3.3669   -14.1867   68.1111   236.6238   331.46
1975   3   0.3651   -10.738   84.5049   309.7635   331.94
1975   4   5.5825   -4.7267   56.767   410.4591   333.11
1975   5   21.419   6.372   51.0101   460.5963   333.95
1975   6   22.1113   9.9415   78.4221   561.0964   333.42
1975   7   26.7264   13.5842   119.7781   518.9924   331.97
1975   8   23.9123   11.4474   118.0591   497.9413   329.95
1975   9   17.3816   7.1713   152.9811   359.6721   328.5
1975   10   13.1599   2.5057   115.8675   236.901   328.36
1975   11   7.5728   -1.451   114.0818   120.6664   329.38
1975   12   -2.7334   -13.526   91.2887   97.65   330.62
1976   1   -6.9414   -19.8601   110.0733   140.2493   331.56
1976   2   -0.1289   -13.4382   112.1817   210.1422   332.74
1976   3   3.0729   -9.0014   94.6247   332.9993   333.36
1976   4   11.3232   -0.6967   69.3726   458.7086   334.74
1976   5   16.3432   3.6771   140.4027   541.8354   334.72
1976   6   24.5925   11.62   128.5437   541.58   333.98
1976   7   23.111   11.4675   138.8389   552.2777   333.08
1976   8   23.1044   10.9013   148.9793   474.626   330.68
1976   9   17.7117   6.6259   94.8027   323.0666   328.96
1976   10   9.8784   -0.1557   134.5481   227.5498   328.72
1976   11   1.4089   -4.9263   69.8235   135.9276   330.16
1976   12   -5.1204   -16.5787   77.6499   105.4243   331.62
1977   1   -8.2665   -18.6232   60.9194   141.9366   332.68
1977   2   -3.5752   -13.0532   60.1998   202.3146   333.17
1977   3   5.6263   -4.6704   83.5395   316.1527   334.96
1977   4   10.2704   -2.1943   90.6409   435.6892   336.14
1977   5   20.3294   4.4392   27.7165   450.7843   336.93
1977   6   20.5517   9.6052   118.7735   558.7528   336.17
1977   7   24.5475   11.2366   60.6683   503.7706   334.88
