Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.0359   -15.32   66.7405   143.9924   355.7315
1800-1958   2   -2.5274   -14.868   64.4559   220.8253   356.4926
1800-1958   3   2.4859   -8.8592   71.2081   321.2913   356.696
1800-1958   4   10.0926   -1.9089   81.3987   426.1088   357.9722
1800-1958   5   17.991   4.3797   94.0174   488.0682   358.5598
1800-1958   6   22.3611   9.2833   115.229   538.1678   357.9803
1800-1958   7   24.9954   12.0793   112.5475   530.2452   356.4695
1800-1958   8   24.0109   11.3574   118.7577   470.0088   354.4635
1800-1958   9   19.6987   7.3505   89.5918   361.5565   352.9024
1800-1958   10   12.837   1.6319   100.9653   222.9556   352.9462
1800-1958   11   5.2396   -3.5351   96.4421   137.954   354.2837
1800-1958   12   -1.3679   -10.7529   93.2694   109.0989   355.5944
1959   1   -4.8759   -16.2992   96.2333   139.9188   315.58
1959   2   -4.9379   -19.9538   68.9792   232.8632   316.48
1959   3   1.3719   -11.2152   58.3981   346.2254   316.65
1959   4   10.9653   -1.8813   40.2722   430.9476   317.72
1959   5   19.9615   5.0092   47.6023   523.1686   318.29
1959   6   21.2498   10.0529   111.3259   466.3989   318.15
1959   7   27.0179   12.3723   50.9347   550.6115   316.54
1959   8   25.6003   12.8719   132.5671   436.3498   314.8
1959   9   21.4897   8.3769   56.5324   352.4577   313.84
1959   10   12.2505   1.9445   175.3477   196.9586   313.33
1959   11   4.9043   -4.171   161.7912   131.4109   314.81
1959   12   -1.3689   -8.8416   90.8949   108.3724   315.58
1960   1   -3.963   -15.3855   57.8606   139.8184   316.43
1960   2   -0.1951   -10.6196   87.4005   192.021   316.98
1960   3   -1.6174   -11.8668   46.8949   343.7602   317.58
1960   4   10.2639   -1.1587   97.6806   401.2195   319.03
1960   5   20.4412   6.9722   89.6259   439.241   320.04
1960   6   22.5466   8.524   120.9745   554.0011   319.59
1960   7   23.5862   10.0929   99.238   528.6046   318.18
1960   8   24.1453   9.8679   54.2037   486.9531   315.9
1960   9   20.1368   7.2689   109.5875   343.0617   314.17
1960   10   12.2523   -0.2281   99.8389   222.4785   313.83
1960   11   6.8651   -1.9529   60.8796   146.7798   315
1960   12   -3.201   -14.4674   41.1139   124.8617   316.19
1961   1   -7.1505   -20.4556   30.2347   160.6326   316.89
1961   2   -1.1479   -15.1359   70.7917   202.7658   317.7
1961   3   2.3493   -9.5536   55.9083   319.9438   318.54
1961   4   7.5883   -1.7532   111.6648   379.7518   319.48
1961   5   15.8796   2.9804   87.0236   462.3163   320.58
1961   6   22.1464   8.7254   114.0144   552.7229   319.77
1961   7   24.1948   11.88   121.6741   497.7957   318.57
1961   8   23.7137   11.4827   87.7245   453.3165   316.79
1961   9   23.3523   10.1758   55.4773   356.3334   314.99
1961   10   15.2479   2.4134   55.1759   203.9561   315.31
1961   11   5.4656   -2.5998   84.2528   133.6448   316.1
1961   12   -1.5429   -9.5024   67.9616   109.6278   317.01
1962   1   -3.8846   -16.9099   45.6338   153.4949   317.94
1962   2   -4.7459   -17.9657   64.7264   208.444   318.55
1962   3   3.2499   -8.7212   44.7139   340.1114   319.68
1962   4   9.9622   -2.1696   96.8727   406.3398   320.57
1962   5   17.335   3.8564   69.7815   470.0504   321.02
1962   6   23.2693   8.5958   67.9736   557.424   320.62
1962   7   22.5343   8.9415   159.1889   519.6062   319.61
1962   8   23.2963   10.9829   106.8167   447.6886   317.4
1962   9   17.843   6.0091   86.1139   338.5649   316.25
1962   10   11.5625   1.7015   154.1028   194.1719   315.42
1962   11   3.6586   -5.6294   75.5009   154.3406   316.69
1962   12   -2.2382   -13.8152   65.8051   120.3423   317.7
1963   1   -4.5207   -14.5333   48.4653   146.9411   318.74
1963   2   -6.0744   -19.2512   57.3861   237.5454   319.07
1963   3   2.3497   -9.8435   62.2699   300.9121   319.86
1963   4   8.9517   -2.8416   88.2694   431.3134   321.38
1963   5   17.2991   2.7395   73.2764   516.8375   322.25
1963   6   23.5468   9.0585   57.9384   558.2747   321.48
1963   7   25.4957   12.5438   86.4088   524.9892   319.74
1963   8   21.2443   9.5002   159.9088   421.1496   317.77
1963   9   18.6225   3.2135   47.0769   365.6641   316.21
1963   10   16.9006   2.7374   17.0546   248.6442   315.99
1963   11   7.3637   -0.541   152.2556   109.4791   317.07
1963   12   -6.8237   -16.8555   50.2991   131.442   318.35
1964   1   -2.0474   -13.0889   70.6412   136.7982   319.57
1964   2   -2.8503   -16.0369   30.5218   227.8642   320.01
1964   3   2.8627   -7.6937   101.6292   312.031   320.74
1964   4   9.563   -2.7846   68.8398   412.7012   321.84
1964   5   20.1708   5.066   96.863   508.2273   322.26
1964   6   22.4738   7.6285   59.9236   589.0625   321.89
1964   7   25.4135   12.4523   80.9468   509.3651   320.44
1964   8   21.2147   8.0142   115.6194   453.6571   318.69
1964   9   18.4428   4.6172   31.9505   359.2744   316.7
1964   10   12.4417   -0.3712   57.7894   235.7564   316.87
1964   11   5.6541   -4.6921   83.7532   145.8222   317.68
1964   12   -1.3415   -10.772   84.1611   104.1096   318.71
1965   1   -5.7092   -17.7937   36.6153   149.4455   319.44
1965   2   -3.4119   -15.9525   60.9083   219.9327   320.44
1965   3   0.8243   -9.656   19.5343   349.9589   320.89
1965   4   8.4181   -4.1154   58.9426   452.9713   322.14
1965   5   19.6894   4.2045   31.1722   513.7634   322.17
