Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.001   -12.0554   74.5897   347.1152   355.7315
1800-1958   2   0.4136   -11.4134   76.2076   467.4379   356.4926
1800-1958   3   5.3544   -5.9735   83.6648   573.0314   356.696
1800-1958   4   13.0285   0.0566   92.767   669.8101   357.9722
1800-1958   5   19.9315   5.8801   100.2016   721.2414   358.5598
1800-1958   6   24.2581   10.7534   110.1775   726.2708   357.9803
1800-1958   7   26.9635   13.5697   103.7605   723.1254   356.4695
1800-1958   8   25.9687   12.7788   104.1695   684.2138   354.4635
1800-1958   9   21.8098   8.7646   93.9939   601.0486   352.9024
1800-1958   10   15.4307   2.7137   95.225   468.9326   352.9462
1800-1958   11   8.2546   -1.8778   97.7809   324.198   354.2837
1800-1958   12   1.5631   -8.0487   98.9805   292.5239   355.5944
1959   1   -1.2539   -12.581   84.464   369.4   315.58
1959   2   -0.9351   -14.5821   69.7087   464.1   316.48
1959   3   4.5294   -7.3555   80.1408   526.7   316.65
1959   4   13.699   0.1195   79.3197   746.1   317.72
1959   5   21.9752   6.5328   40.4431   754.2   318.29
1959   6   23.4594   11.0931   95.2046   734.3   318.15
1959   7   27.7474   13.6664   73.9268   652.4   316.54
1959   8   27.4361   13.8298   106.6889   712.2   314.8
1959   9   23.8839   9.7335   52.621   558   313.84
1959   10   15.2657   4.1356   164.1124   479.8   313.33
1959   11   7.6985   -2.6447   147.9102   338.4   314.81
1959   12   1.9591   -6.477   105.3754   362.8   315.58
1960   1   -0.5716   -11.2529   66.1071   458.9   316.43
1960   2   1.8224   -8.309   102.6926   462.8   316.98
1960   3   0.8936   -9.8786   62.8206   639   317.58
1960   4   14.1263   1.3919   116.0547   685.6   319.03
1960   5   20.6601   7.0986   93.0884   681.8   320.04
1960   6   24.2248   10.1723   112.9052   750.6   319.59
1960   7   25.4644   11.4456   154.2237   748.7   318.18
1960   8   25.3279   12.0667   83.5478   763.6   315.9
1960   9   21.4073   8.8374   183.2244   647.9   314.17
1960   10   15.2159   1.5752   59.7971   564.5   313.83
1960   11   9.7578   -1.6661   62.0017   371.7   315
1960   12   -0.6678   -13.1686   50.3062   358.2   316.19
1961   1   -3.7948   -17.5266   49.7814   427   316.89
1961   2   1.2391   -11.9343   81.0593   485.1   317.7
1961   3   4.7786   -6.4386   76.106   648.7   318.54
1961   4   9.9068   -0.3874   107.6892   583.4   319.48
1961   5   17.6693   4.3077   105.8603   677.9   320.58
1961   6   24.2773   10.0361   102.2067   728.4   319.77
1961   7   25.9657   12.843   92.3513   710.8   318.57
1961   8   25.2074   12.2375   97.2963   673.3   316.79
1961   9   24.8494   11.2701   59.977   693.9   314.99
1961   10   17.4422   3.5578   46.3578   522.3   315.31
1961   11   7.7149   -1.4181   91.7523   316.9   316.1
1961   12   0.5533   -8.0072   74.6118   272   317.01
1962   1   -0.7724   -12.7261   67.1113   395.2   317.94
1962   2   -1.9596   -13.5772   102.7166   423.7   318.55
1962   3   5.5175   -6.0775   37.2748   706.8   319.68
1962   4   13.357   -0.6152   95.293   689.9   320.57
1962   5   20.1917   5.5284   54.4213   732.1   321.02
1962   6   24.8808   10.402   57.0915   787.6   320.62
1962   7   25.4565   10.3735   79.2605   756.2   319.61
1962   8   24.8135   11.442   93.7675   706.1   317.4
1962   9   19.7586   6.4985   78.9604   643.3   316.25
1962   10   14.4439   2.5734   105.1264   432.6   315.42
1962   11   6.0486   -4.6529   72.133   396.1   316.69
1962   12   -0.3793   -12.3328   79.1623   364.8   317.7
1963   1   -2.3754   -13.4987   67.0944   318.7   318.74
1963   2   -2.4898   -16.5045   63.1026   546.4   319.07
1963   3   5.005   -6.0942   84.1186   605.2   319.86
1963   4   12.8596   -1.4123   41.5664   706.9   321.38
1963   5   19.659   4.2189   62.7669   701.1   322.25
1963   6   24.6226   9.8316   86.4763   780.2   321.48
1963   7   27.143   12.7081   65.2951   748.7   319.74
1963   8   23.8933   10.2285   76.3889   624   317.77
1963   9   20.0547   4.712   75.4373   712.3   316.21
1963   10   19.6736   3.1415   9.5113   675.3   315.99
1963   11   10.0677   1.191   146.4334   249.9   317.07
1963   12   -3.0952   -13.1557   59.3339   378.1   318.35
1964   1   0.5235   -11.5386   101.1225   318.7   319.57
1964   2   -0.4196   -12.9501   51.8314   535.2   320.01
1964   3   5.6929   -5.4061   86.0664   576.1   320.74
1964   4   12.1737   -0.6961   76.901   664.4   321.84
1964   5   22.5713   6.2111   40.9683   805.7   322.26
1964   6   24.4328   9.1864   42.4047   839.4   321.89
1964   7   27.3083   13.8377   63.0197   729.7   320.44
1964   8   23.8935   9.3066   81.8885   697.9   318.69
1964   9   21.7009   6.7299   20.2886   661.7   316.7
1964   10   15.3822   0.4497   27.6327   559.3   316.87
1964   11   9.3024   -2.3903   53.5015   383.9   317.68
1964   12   0.7335   -8.4188   103.99   238.8   318.71
1965   1   -2.8234   -14.2729   49.8127   350.6   319.44
1965   2   -0.6799   -12.2967   71.7085   473.9   320.44
1965   3   3.2772   -6.4765   33.2661   639   320.89
1965   4   10.9544   -1.9464   65.4154   732.5   322.14
1965   5   22.5546   5.8296   39.7153   817.3   322.17
1965   6   24.4852   8.5791   56.5671   791.3   321.87
1965   7   26.0923   10.4097   74.6399   767.6   321.21
1965   8   25.3862   11.9707   101.3323   669.2   318.87
1965   9   21.0793   9.1603   109.0931   611.2   317.81
1965   10   14.7799   1.6414   70.2677   469.6   317.3
1965   11   6.5663   -3.4105   71.9048   286.4   318.87
1965   12   2.2471   -6.6382   50.3527   258.7   319.42
1966   1   -1.7904   -11.9344   53.7598   312.3   320.62
1966   2   0.0074   -12.1058   79.292   535.2   321.6
1966   3   5.1818   -5.6444   75.172   571.3   322.39
1966   4   11.0748   -1.8622   36.5134   660.1   323.7
1966   5   17.236   3.5502   77.5977   689.5   324.08
1966   6   25.2789   9.9888   78.1863   776.5   323.75
1966   7   27.9119   12.1243   91.2172   820.5   322.38
1966   8   26.3127   11.615   67.9189   734.8   320.36
1966   9   19.8165   6.8688   131.7762   680.1   318.64
1966   10   15.1917   1.1328   81.4551   554   318.1
1966   11   10.1453   -0.6875   75.3802   316.9   319.78
1966   12   1.2931   -8.347   77.9392   305.1   321.03
1967   1   1.7673   -8.5778   33.8128   318.7   322.33
1967   2   -2.0806   -15.084   66.4948   479.5   322.5
1967   3   2.608   -9.0393   73.1009   639   323.04
1967   4   11.0777   -1.2093   103.7354   634.5   324.42
1967   5   15.2718   2.1361   122.122   631.4   325
1967   6   25.8155   11.4669   96.0419   602.7   324.09
1967   7   26.0079   14.0621   116.2561   616.3   322.54
1967   8   24.6014   12.4606   97.3455   611.7   320.92
1967   9   21.621   6.995   52.3111   652.5   319.25
1967   10   15.1446   2.7092   81.9067   422.1   319.39
1967   11   4.7784   -4.5833   75.0557   262.1   320.73
1967   12   1.5961   -7.6259   129.3399   272   321.96
1968   1   -4.1244   -16.1464   41.6543   359.4   322.57
1968   2   -2.6752   -13.9807   18.6904   512.9   323.15
1968   3   6.5881   -5.06   100.018   537.4   323.89
1968   4   16.2596   0.4913   78.6135   732.5   325.02
