Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.5641   -12.2196   77.7474   347.1152   355.7315
1800-1958   2   -0.2067   -11.6819   82.4209   467.4379   356.4926
1800-1958   3   4.5139   -6.2957   87.445   573.0314   356.696
1800-1958   4   11.8511   -0.3842   97.1786   669.8101   357.9722
1800-1958   5   18.7838   5.4392   103.0607   721.2414   358.5598
1800-1958   6   23.0835   10.3644   112.0917   726.2708   357.9803
1800-1958   7   25.8771   13.2429   107.0226   723.1254   356.4695
1800-1958   8   24.9631   12.4816   105.3375   684.2138   354.4635
1800-1958   9   20.9667   8.452   94.6435   601.0486   352.9024
1800-1958   10   14.6578   2.5079   96.6304   468.9326   352.9462
1800-1958   11   7.4316   -2.2579   102.591   324.198   354.2837
1800-1958   12   0.8881   -8.3289   104.2448   292.5239   355.5944
1959   1   -1.828   -12.7123   89.5095   369.4   315.58
1959   2   -1.5847   -14.9219   75.2281   464.1   316.48
1959   3   3.6611   -7.6998   84.2519   526.7   316.65
1959   4   12.5168   -0.319   84.5581   746.1   317.72
1959   5   20.8144   6.0988   41.002   754.2   318.29
1959   6   22.2275   10.6907   98.543   734.3   318.15
1959   7   26.6387   13.3302   76.6513   652.4   316.54
1959   8   26.4021   13.5296   112.1923   712.2   314.8
1959   9   23.0193   9.4377   52.2308   558   313.84
1959   10   14.4499   3.9129   166.9584   479.8   313.33
1959   11   6.8884   -3.0326   156.1484   338.4   314.81
1959   12   1.2862   -6.7396   111.1125   362.8   315.58
1960   1   -1.1293   -11.4032   67.3617   458.9   316.43
1960   2   1.2233   -8.5567   111.183   462.8   316.98
1960   3   0.0407   -10.1899   68.1378   639   317.58
1960   4   12.8743   0.9226   123.0763   685.6   319.03
1960   5   19.5203   6.7093   96.3597   681.8   320.04
1960   6   23.0267   9.7578   115.7494   750.6   319.59
1960   7   24.3719   11.095   159.3044   748.7   318.18
1960   8   24.2912   11.7507   83.017   763.6   315.9
1960   9   20.5785   8.4768   183.5618   647.9   314.17
1960   10   14.3895   1.3313   61.2128   564.5   313.83
1960   11   8.9593   -2.07   67.0727   371.7   315
1960   12   -1.3366   -13.4727   53.9657   358.2   316.19
1961   1   -4.3413   -17.7636   51.4118   427   316.89
1961   2   0.6328   -12.1732   86.871   485.1   317.7
1961   3   3.9014   -6.7772   78.4142   648.7   318.54
1961   4   8.7371   -0.7832   112.9938   583.4   319.48
1961   5   16.4908   3.8736   107.069   677.9   320.58
1961   6   23.1016   9.6204   105.8553   728.4   319.77
1961   7   24.8669   12.4704   95.0984   710.8   318.57
1961   8   24.1956   11.8793   97.4971   673.3   316.79
1961   9   23.989   10.941   59.7861   693.9   314.99
1961   10   16.6123   3.3202   48.0013   522.3   315.31
1961   11   6.8789   -1.8051   95.1802   316.9   316.1
1961   12   -0.1342   -8.2763   78.9582   272   317.01
1962   1   -1.3524   -12.8744   68.9486   395.2   317.94
1962   2   -2.5428   -13.9039   109.1779   423.7   318.55
1962   3   4.6824   -6.3793   39.4825   706.8   319.68
1962   4   12.1556   -1.0669   98.5202   689.9   320.57
1962   5   18.9429   5.051   58.1976   732.1   321.02
1962   6   23.6708   9.9748   57.0375   787.6   320.62
1962   7   24.3078   10.0174   83.0833   756.2   319.61
1962   8   23.7939   11.1612   94.6748   706.1   317.4
1962   9   18.9137   6.1646   81.9204   643.3   316.25
1962   10   13.624   2.3443   108.75   432.6   315.42
1962   11   5.2725   -5.0133   74.0422   396.1   316.69
1962   12   -1.0144   -12.6389   83.1867   364.8   317.7
1963   1   -2.8683   -13.6136   70.0176   318.7   318.74
1963   2   -3.0741   -16.7395   68.9486   546.4   319.07
1963   3   4.141   -6.4739   88.469   605.2   319.86
1963   4   11.624   -1.8978   44.6834   706.9   321.38
1963   5   18.5006   3.7425   65.4241   701.1   322.25
1963   6   23.4693   9.3913   87.1253   780.2   321.48
1963   7   26.049   12.3703   63.2953   748.7   319.74
1963   8   22.8739   9.8779   77.325   624   317.77
1963   9   19.2193   4.4042   76.0153   712.3   316.21
1963   10   18.8868   2.9378   10.1765   675.3   315.99
1963   11   9.2181   0.8179   152.3676   249.9   317.07
1963   12   -3.8121   -13.4875   62.3144   378.1   318.35
1964   1   -0.0478   -11.6736   107.7659   318.7   319.57
1964   2   -1.0275   -13.2104   55.8957   535.2   320.01
1964   3   4.8298   -5.7219   90.9449   576.1   320.74
1964   4   11.01   -1.1471   79.1298   664.4   321.84
1964   5   21.4061   5.7718   41.6553   805.7   322.26
1964   6   23.2626   8.818   41.986   839.4   321.89
1964   7   26.1712   13.5245   65.6084   729.7   320.44
1964   8   22.7633   8.9845   85.7757   697.9   318.69
1964   9   20.7234   6.3861   20.4997   661.7   316.7
1964   10   14.6035   0.2609   28.4981   559.3   316.87
1964   11   8.445   -2.7814   56.7983   383.9   317.68
1964   12   0.0556   -8.7009   109.5928   238.8   318.71
1965   1   -3.3941   -14.4361   49.5546   350.6   319.44
1965   2   -1.3089   -12.5549   77.2235   473.9   320.44
1965   3   2.44   -6.7587   33.9867   639   320.89
1965   4   9.7923   -2.3421   68.3121   732.5   322.14
1965   5   21.401   5.3569   42.4111   817.3   322.17
1965   6   23.2741   8.1636   59.2442   791.3   321.87
1965   7   24.9592   10.0476   78.1562   767.6   321.21
1965   8   24.3405   11.6481   101.7503   669.2   318.87
1965   9   20.2374   8.8385   110.9618   611.2   317.81
1965   10   14.0188   1.4098   70.2785   469.6   317.3
1965   11   5.6737   -3.855   75.6676   286.4   318.87
1965   12   1.5227   -6.9465   52.5084   258.7   319.42
1966   1   -2.3502   -12.0907   55.5295   312.3   320.62
1966   2   -0.6298   -12.3485   85.865   535.2   321.6
1966   3   4.3307   -5.9388   78.8787   571.3   322.39
1966   4   9.9096   -2.2891   36.8656   660.1   323.7
1966   5   16.0964   3.1167   78.59   689.5   324.08
1966   6   24.0075   9.6033   81.8076   776.5   323.75
1966   7   26.722   11.7243   98.855   820.5   322.38
1966   8   25.1896   11.2874   68.7359   734.8   320.36
1966   9   18.9481   6.5195   130.4743   680.1   318.64
1966   10   14.4149   0.9311   82.541   554   318.1
1966   11   9.3595   -1.0168   79.4604   316.9   319.78
1966   12   0.6131   -8.5989   81.0303   305.1   321.03
1967   1   1.225   -8.7463   35.2847   318.7   322.33
1967   2   -2.7111   -15.4006   73.0638   479.5   322.5
1967   3   1.7303   -9.3647   74.2105   639   323.04
1967   4   9.8791   -1.6676   110.8424   634.5   324.42
1967   5   14.1163   1.6944   132.3663   631.4   325
1967   6   24.611   11.0699   96.5353   602.7   324.09
1967   7   24.8918   13.7805   119.5342   616.3   322.54
