Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.4633   -11.7743   79.1343   347.1152   355.7315
1800-1958   2   -0.1883   -11.3505   84.764   467.4379   356.4926
1800-1958   3   4.4488   -6.1327   88.5717   573.0314   356.696
1800-1958   4   11.6862   -0.3535   98.7833   669.8101   357.9722
1800-1958   5   18.5398   5.5107   100.9109   721.2414   358.5598
1800-1958   6   22.967   10.5365   113.593   726.2708   357.9803
1800-1958   7   25.8112   13.4792   108.5651   723.1254   356.4695
1800-1958   8   24.9142   12.7971   100.8656   684.2138   354.4635
1800-1958   9   20.9594   8.7211   94.5211   601.0486   352.9024
1800-1958   10   14.7331   2.6456   92.2017   468.9326   352.9462
1800-1958   11   7.604   -2.1345   102.017   324.198   354.2837
1800-1958   12   0.998   -8.0306   104.2269   292.5239   355.5944
1959   1   -1.7062   -12.2202   84.9959   369.4   315.58
1959   2   -1.4379   -14.2435   75.049   464.1   316.48
1959   3   3.6183   -7.3403   86.5187   526.7   316.65
1959   4   12.2972   -0.25   90.8209   746.1   317.72
1959   5   20.535   6.2944   37.4422   754.2   318.29
1959   6   22.1488   10.7528   106.9246   734.3   318.15
1959   7   26.3376   13.5844   87.5563   652.4   316.54
1959   8   26.3202   13.8681   109.7113   712.2   314.8
1959   9   23.0051   9.7224   48.6328   558   313.84
1959   10   14.654   4.0838   160.036   479.8   313.33
1959   11   7.0194   -2.9552   148.8405   338.4   314.81
1959   12   1.3518   -6.6736   110.5419   362.8   315.58
1960   1   -1.0594   -10.8837   64.4806   458.9   316.43
1960   2   1.1406   -8.3219   114.7098   462.8   316.98
1960   3   -0.2412   -10.1105   69.1542   639   317.58
1960   4   12.8262   0.9484   119.3285   685.6   319.03
1960   5   19.0349   6.5813   87.2297   681.8   320.04
1960   6   22.7388   9.9578   116.331   750.6   319.59
1960   7   24.1475   11.3014   167.996   748.7   318.18
1960   8   24.0894   12.1949   86.5107   763.6   315.9
1960   9   20.392   8.6367   185.8748   647.9   314.17
1960   10   14.4237   1.4831   56.2872   564.5   313.83
1960   11   9.0214   -2.128   69.9017   371.7   315
1960   12   -1.4034   -13.3458   59.1427   358.2   316.19
1961   1   -4.3145   -17.4364   57.4942   427   316.89
1961   2   0.5708   -11.8864   89.328   485.1   317.7
1961   3   3.6511   -6.6759   81.3806   648.7   318.54
1961   4   8.4934   -0.941   114.8392   583.4   319.48
1961   5   16.1256   3.892   106.4711   677.9   320.58
1961   6   22.9816   9.822   111.4384   728.4   319.77
1961   7   24.7923   12.6858   92.2094   710.8   318.57
1961   8   24.0971   12.1781   90.444   673.3   316.79
1961   9   23.8681   11.1588   65.0199   693.9   314.99
1961   10   16.5088   3.5014   45.6311   522.3   315.31
1961   11   6.9392   -1.7589   94.9304   316.9   316.1
1961   12   -0.199   -8.1644   78.0233   272   317.01
1962   1   -1.2507   -12.3433   70.7413   395.2   317.94
1962   2   -2.5119   -13.5234   112.6266   423.7   318.55
1962   3   4.4211   -6.1719   36.8512   706.8   319.68
1962   4   11.9425   -1.1418   95.6273   689.9   320.57
1962   5   18.8385   5.1217   51.1747   732.1   321.02
1962   6   23.4501   10.178   58.3924   787.6   320.62
1962   7   24.2207   10.1968   69.2925   756.2   319.61
1962   8   23.7342   11.3583   96.437   706.1   317.4
1962   9   18.9305   6.2826   79.1839   643.3   316.25
1962   10   13.7625   2.3433   95.7469   432.6   315.42
1962   11   5.4253   -4.9499   73.1966   396.1   316.69
1962   12   -1.1049   -12.4684   83.469   364.8   317.7
1963   1   -2.7369   -13.3114   70.8474   318.7   318.74
1963   2   -3.0138   -16.4288   74.0229   546.4   319.07
1963   3   4.0504   -6.2556   88.5594   605.2   319.86
1963   4   11.5539   -1.944   40.4835   706.9   321.38
1963   5   18.3262   3.8273   60.4958   701.1   322.25
1963   6   23.3774   9.4791   96.7008   780.2   321.48
1963   7   25.8384   12.5013   70.1894   748.7   319.74
1963   8   22.9188   10.0872   66.89   624   317.77
1963   9   19.0093   4.8259   82.4766   712.3   316.21
1963   10   18.8623   2.9872   9.4557   675.3   315.99
1963   11   9.4278   0.8229   150.9226   249.9   317.07
1963   12   -3.6441   -12.9634   63.8287   378.1   318.35
1964   1   0.0453   -11.3656   108.4661   318.7   319.57
1964   2   -1.1099   -12.9694   63.2504   535.2   320.01
1964   3   4.8451   -5.6983   80.7481   576.1   320.74
1964   4   10.8364   -1.1559   83.3506   664.4   321.84
1964   5   21.1679   5.7847   33.0894   805.7   322.26
1964   6   23.0814   9.0517   47.6523   839.4   321.89
1964   7   26.002   13.767   64.9371   729.7   320.44
1964   8   22.8103   9.4283   73.5808   697.9   318.69
1964   9   20.8111   6.9005   23.381   661.7   316.7
1964   10   14.6062   0.4973   28.4095   559.3   316.87
1964   11   8.798   -2.5125   52.4808   383.9   317.68
1964   12   0.1571   -8.4647   110.449   238.8   318.71
1965   1   -3.3518   -14.1075   52.0881   350.6   319.44
1965   2   -1.2051   -12.2706   78.6017   473.9   320.44
1965   3   2.3519   -6.6482   35.1595   639   320.89
1965   4   9.6071   -2.2167   68.6477   732.5   322.14
1965   5   21.207   5.5426   46.3167   817.3   322.17
1965   6   23.1867   8.331   57.7529   791.3   321.87
1965   7   24.9572   10.4448   82.9816   767.6   321.21
1965   8   24.2516   11.9784   100.5759   669.2   318.87
1965   9   20.1838   9.0845   99.0184   611.2   317.81
1965   10   14.0761   1.3616   66.2691   469.6   317.3
1965   11   5.9455   -3.7356   68.3242   286.4   318.87
1965   12   1.701   -6.7815   53.0134   258.7   319.42
1966   1   -2.3026   -11.6204   56.2784   312.3   320.62
1966   2   -0.7031   -11.9272   89.6991   535.2   321.6
1966   3   4.2532   -5.7948   76.0102   571.3   322.39
1966   4   9.6323   -2.2593   38.163   660.1   323.7
1966   5   15.8296   3.3303   74.2165   689.5   324.08
1966   6   23.8649   9.8778   75.0055   776.5   323.75
1966   7   26.8638   12.1342   100.7342   820.5   322.38
1966   8   25.2236   11.6339   48.787   734.8   320.36
1966   9   18.9591   6.94   135.1976   680.1   318.64
1966   10   14.3887   1.1051   87.6083   554   318.1
1966   11   9.4206   -0.9607   84.7296   316.9   319.78
1966   12   0.6594   -8.3658   77.8479   305.1   321.03
1967   1   1.2951   -8.3646   35.1145   318.7   322.33
1967   2   -2.6484   -14.9065   73.8731   479.5   322.5
1967   3   1.602   -9.1273   85.7015   639   323.04
1967   4   9.7283   -1.6442   109.7734   634.5   324.42
1967   5   13.9256   1.7971   129.8821   631.4   325
1967   6   24.3817   11.1152   106.0724   602.7   324.09
1967   7   24.7444   13.9431   122.1364   616.3   322.54
1967   8   23.4189   12.4003   93.9451   611.7   320.92
1967   9   20.6763   6.89   52.5698   652.5   319.25
1967   10   14.4012   2.4504   73.3256   422.1   319.39
1967   11   4.0339   -4.9356   80.6504   262.1   320.73
1967   12   1.1167   -7.6836   138.1013   272   321.96
1968   1   -4.3813   -15.6539   44.8152   359.4   322.57
1968   2   -3.2127   -13.9   20.8052   512.9   323.15
1968   3   5.524   -5.2177   107.7252   537.4   323.89
1968   4   14.755   -0.0362   79.1433   732.5   325.02
1968   5   16.5287   3.9992   116.5668   677.9   325.57
1968   6   21.1841   10.4029   176.4112   432.6   325.36
1968   7   26.362   13.3327   28.2563   752.4   324.14
1968   8   24.6228   11.5454   46.3825   677.4   322.11
1968   9   22.2881   8.589   68.0066   528.5   320.33
1968   10   15.6479   3.8562   61.7781   290.2   320.25
1968   11   5.4327   -2.7712   157.7408   188.9   321.32
1968   12   -1.6529   -10.1849   135.7768   106.1   322.89
1969   1   -2.3946   -12.0908   43.8788   286.8   324
1969   2   -1.4287   -10.7826   71.1509   407   324.42
1969   3   2.0981   -7.4984   53.0097   518   325.63
1969   4   13.3149   0.2371   123.0975   643.1   326.66
1969   5   17.9651   4.5232   84.1465   654.6   327.38
1969   6   22.8747   10.2203   109.9582   673   326.71
1969   7   23.4995   12.8081   167.4033   559.6   325.88
1969   8   25.5119   12.8834   99.5459   673.3   323.66
1969   9   20.7455   9.0175   76.2232   523.9   322.38
1969   10   14.7036   1.3652   43.212   527.6   321.78
1969   11   6.5283   -1.7676   169.82   274.2   322.86
1969   12   -2.0349   -9.6777   162.3389   325   324.12
1970   1   -6.0296   -18.376   17.9704   478   325.06
1970   2   0.0211   -12.3145   99.4059   485.1   325.98
1970   3   2.3893   -7.0958   77.4303   639   326.93
1970   4   11.6333   -1.0269   100.9502   736.7   328.13
1970   5   18.8516   6.485   91.4847   770.9   328.08
1970   6   22.2409   10.071   102.1969   754.3   327.67
1970   7   25.4911   13.4354   56.4573   778.9   326.34
1970   8   25.8018   12.3216   103.848   784.1   324.69
1970   9   20.8324   9.3364   93.0449   523.9   323.1
1970   10   15.4155   4.1453   64.4875   448.5   323.06
1970   11   7.9506   -1.0699   84.297   316.9   324.01
1970   12   -1.8867   -10.5914   90.7387   285.2   325.13
1971   1   -4.2162   -16.4724   49.9261   401.5   326.17
1971   2   -0.6027   -10.712   117.5181   440.5   326.68
1971   3   1.8189   -7.1456   73.0489   697.1   327.17
1971   4   9.3684   -2.8224   55.4408   736.7   327.79
1971   5   17.0237   4.207   106.5531   697.3   328.93
1971   6   24.3881   9.6751   63.1189   913.3   328.57
1971   7   25.5365   11.5764   93.8623   858.3   327.36
1971   8   24.4831   11.6626   160.2053   775.9   325.43
1971   9   21.5313   11.0508   90.0285   606.6   323.36
1971   10   17.6052   5.5456   71.7914   532.9   323.56
1971   11   5.567   -3.557   120.4892   359.6   324.8
1971   12   2.024   -6.9675   93.2536   338.3   326.01
1972   1   0.1529   -11.2622   48.0941   407.9   326.77
1972   2   -1.7277   -13.2697   109.9385   535.2   327.63
1972   3   2.156   -7.3866   118.0546   527.7   327.75
1972   4   8.5432   -3.5332   106.5016   775.1   329.72
1972   5   18.3453   5.9753   138.2914   763.1   330.07
1972   6   20.0963   10.6095   238.3016   610.1   329.09
1972   7   25.1165   13.8506   100.4537   775.1   328.04
1972   8   23.7186   11.7147   63.0764   726.6   326.32
1972   9   20.9068   7.9704   45.5255   638.7   324.84
1972   10   12.0785   0.1771   85.1629   559.3   325.2
1972   11   4.0945   -3.5645   207.2607   268.1   326.5
1972   12   0.5483   -6.6112   171.6939   225.5   327.55
1973   1   0.8239   -9.7384   89.9424   427   328.55
1973   2   -1.1228   -12.3482   75.4162   596.6   329.56
1973   3   7.6331   -2.3606   82.5026   566.4   330.3
1973   4   11.8355   0.9371   149.7389   685.6   331.5
1973   5   15.9968   5.1586   153.008   581   332.48
1973   6   23.7109   12.2526   152.8562   680.4   332.07
1973   7   25.924   13.7779   86.6346   771.3   330.87
1973   8   26.4119   14.7494   71.2095   693.8   329.31
1973   9   20.6374   7.6394   55.844   588.2   327.51
1973   10   15.7056   2.1404   60.5992   580.4   327.18
1973   11   7.4107   -1.9433   60.6738   414.4   328.16
1973   12   2.2804   -7.2339   236.4341   285.2   328.64
1974   1   -0.0388   -10.2812   83.1962   359.4   329.35
1974   2   -1.1317   -12.8189   70.4987   495   330.71
1974   3   3.8354   -6.1899   100.514   598.3   331.48
1974   4   13.3385   0.4503   76.2628   672.6   332.65
1974   5   16.1863   4.4866   114.6534   666.3   333.19
1974   6   22.3539   10.0002   84.4805   776.5   332.2
1974   7   25.1845   12.7719   102.8636   741.5   331.07
1974   8   24.7308   12.2472   102.5663   792.3   329.15
1974   9   19.2482   8.08   165.7099   574.4   327.33
1974   10   12.1638   -0.6977   48.2483   554   327.28
1974   11   7.7192   -2.4684   95.0546   365.7   328.31
1974   12   1.6495   -6.3515   91.9217   258.7   329.58
1975   1   0.9069   -9.3045   102.1435   350.6   330.73
1975   2   -0.1993   -10.5488   100.898   457.2   331.46
1975   3   2.7538   -7.1196   82.2371   576.1   331.94
1975   4   8.1989   -2.9477   76.1801   753.8   333.11
1975   5   21.1238   7.221   80.1154   801.8   333.95
1975   6   22.0389   11.0595   128.0241   735.8   333.42
1975   7   26.0912   14.4031   215.9268   794   331.97
1975   8   24.2159   12.872   148.2495   722.5   329.95
1975   9   18.2455   7.5006   172.3296   597.4   328.5
1975   10   15.7467   3.9911   125.4146   559.3   328.36
1975   11   10.6352   -0.063   131.2081   390   329.38
1975   12   0.2529   -9.5514   98.8639   287.7   330.62
1976   1   -3.8906   -15.5298   119.68   388.8   331.56
1976   2   3.7731   -9.2715   94.8879   507.4   332.74
1976   3   6.3375   -6.1246   76.9312   677.8   333.36
1976   4   13.6765   0.7371   95.3514   817.7   334.74
1976   5   17.3277   4.268   132.4194   728.2   334.72
1976   6   24.7072   12.5944   79.6028   824.6   333.98
1976   7   24.0939   12.3566   100.306   801.6   333.08
1976   8   24.0255   11.5841   169.8424   747.2   330.68
1976   9   19.7865   6.9305   74.1172   675.5   328.96
1976   10   12.2017   1.0393   128.4163   490.7   328.72
1976   11   4.9306   -4.3711   27.3662   390   330.16
1976   12   -1.5627   -12.7281   62.2698   364.8   331.62
1977   1   -5.2325   -16.2893   50.7978   452.5   332.68
1977   2   -0.986   -11.3774   80.8237   457.2   333.17
1977   3   7.6791   -3.5278   177.36   619.7   334.96
1977   4   12.6923   -0.5886   119.223   770.8   336.14
1977   5   21.0276   5.5475   80.1262   894.8   336.93
1977   6   21.3788   9.8582   105.05   613.8   336.17
1977   7   25.8971   12.9376   73.5641   741.5   334.88
1977   8   24.281   12.6755   114.9176   652.7   332.56
1977   9   19.35   9.7931   181.1362   519.3   331.29
1977   10   13.8562   2.4298   123.8659   485.4   331.28
1977   11   8.1862   0.0137   118.102   329.1   332.46
1977   12   -0.837   -9.2757   138.2513   338.3   333.6
1978   1   -2.9748   -12.4337   186.6758   350.6   334.94
1978   2   -4.2577   -16.0359   28.2655   680.2   335.26
1978   3   2.2278   -8.4286   70.151   653.6   336.66
1978   4   9.8933   -1.7145   42.7246   724   337.69
1978   5   18.4489   5.6562   84.2771   794.1   338.02
1978   6   22.9666   9.5565   108.6189   728   338.01
1978   7   25.1314   11.9911   73.9845   828.1   336.5
1978   8   24.2405   13.3714   102.1461   730.7   334.42
1978   9   19.4866   5.6846   50.6944   749   332.36
1978   10   13.9785   1.3007   67.5107   490.7   332.45
1978   11   7.8294   -3.4228   49.4572   432.7   333.76
1978   12   1.0636   -8.6599   100.954   318.4   334.91
1979   1   -1.9382   -10.7635   243.9916   267.7   336.14
1979   2   -6.7027   -16.6428   75.418   618.9   336.69
1979   3   6.6999   -4.1644   85.2158   508.3   338.27
1979   4   10.3923   -0.5843   124.2055   672.9   338.82
1979   5   18.5383   7.4474   128.8997   623.7   339.24
1979   6   22.6114   9.3005   31.2237   854.2   339.26
1979   7   25.9627   13.7008   108.7962   805.4   337.54
1979   8   23.883   12.8566   118.5373   632.2   335.72
1979   9   20.4415   7.3888   113.5933   749   333.97
1979   10   13.0408   3.2329   103.5061   390.4   334.24
1979   11   9.8143   -0.1231   105.8112   347.4   335.32
1979   12   2.7598   -6.7596   64.721   358.2   336.82
1980   1   -0.8884   -10.5073   16.8811   439.8   337.9
1980   2   -2.5521   -14.1675   26.769   579.8   338.34
1980   3   3.4056   -6.8465   147.0737   653.6   340.07
1980   4   11.9595   0.4787   109.6347   672.6   340.93
1980   5   19.7056   5.5672   34.6946   829   341.45
1980   6   21.6116   8.1788   119.1745   758   341.36
1980   7   26.0595   13.4219   79.2059   782.7   339.45
1980   8   25.4908   13.8475   69.0333   702   337.67
1980   9   21.7526   8.7586   61.5924   726   336.25
1980   10   12.9391   1.6556   62.9327   491.9   336.14
1980   11   5.2022   -4.2503   101.3128   341.3   337.3
1980   12   -1.016   -13.3443   31.2953   287.7   338.29
1981   1   -5.3128   -17.0555   14.9894   478   339.29
1981   2   4.1189   -7.5784   204.9444   440.5   340.55
1981   3   4.6914   -5.9972   11.2168   653.6   341.63
1981   4   13.1674   0.7569   97.9465   689.9   342.6
1981   5   19.7695   5.5253   89.7435   786.3   343.04
1981   6   23.1978   10.8656   96.4324   728   342.54
1981   7   25.626   13.686   101.7141   794   340.82
1981   8   24.7145   11.7411   46.0181   697.9   338.48
1981   9   19.0536   8.6915   97.2557   551.4   336.95
1981   10   12.4236   0.8711   114.5319   485.4   337.05
1981   11   7.3223   -2.0751   52.5321   402.2   338.57
1981   12   -0.2421   -8.2576   123.6749   278.6   339.91
1982   1   -5.6323   -16.8612   91.2794   420.7   340.93
1982   2   -0.808   -11.9261   102.9111   563.1   341.76
1982   3   4.0007   -7.549   70.8647   672.9   342.78
1982   4   10.4329   -2.5474   105.8039   813.4   343.96
1982   5   19.7064   5.955   65.1569   844.4   344.77
1982   6   20.3851   9.5483   213.0546   684.1   343.88
1982   7   26.171   12.2689   79.7175   903.7   342.42
1982   8   23.1925   10.7534   62.32   700.5   340.24
1982   9   20.7757   8.3634   59.825   638.7   338.38
1982   10   15.099   1.1406   53.368   585.6   338.41
1982   11   9.5294   -0.8174   102.9938   286.4   339.44
1982   12   4.4108   -5.5454   48.7226   272   340.78
1983   1   -0.8024   -10.5345   107.4726   376.1   341.57
1983   2   0.7063   -10.5741   96.9249   535.2   342.79
1983   3   4.5006   -3.7227   139.9136   527.7   343.37
1983   4   10.3779   0.3374   231.5299   583.4   345.4
1983   5   16.0358   4.9178   153.094   557.8   346.14
1983   6   24.1993   10.444   76.7982   902.2   345.76
1983   7   26.6437   13.2637   51.4534   843.2   344.32
1983   8   25.3868   13.1263   91.006   775.9   342.5
1983   9   22.9057   8.3343   51.5256   767.4   340.46
1983   10   14.2791   2.7042   92.7355   569.8   340.53
1983   11   7.5137   -2.0858   171.1464   304.7   341.79
1983   12   -1.1355   -9.5851   173.6643   285.2   343.2
1984   1   -3.3888   -13.8482   44.8583   382.4   344.21
1984   2   3.0282   -6.8827   136.4387   495   344.92
