Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.0203   -15.4514   65.7092   347.1152   355.7315
1800-1958   2   -2.3942   -14.9423   63.0474   467.4379   356.4926
1800-1958   3   2.7957   -8.7429   68.1116   573.0314   356.696
1800-1958   4   10.6372   -1.5306   79.1934   669.8101   357.9722
1800-1958   5   18.6107   4.7796   92.4376   721.2414   358.5598
1800-1958   6   23.1011   9.809   114.0008   726.2708   357.9803
1800-1958   7   25.7478   12.6452   111.7191   723.1254   356.4695
1800-1958   8   24.5986   11.7079   116.5845   684.2138   354.4635
1800-1958   9   20.1232   7.5919   87.4493   601.0486   352.9024
1800-1958   10   13.1349   1.852   100.2871   468.9326   352.9462
1800-1958   11   5.456   -3.2823   94.1888   324.198   354.2837
1800-1958   12   -1.2764   -10.7031   91.8625   292.5239   355.5944
1959   1   -4.8723   -16.4957   94.914   369.4   315.58
1959   2   -4.7735   -20.1488   67.4485   464.1   316.48
1959   3   1.7479   -11.2122   54.8195   526.7   316.65
1959   4   11.5406   -1.5987   39.5975   746.1   317.72
1959   5   20.5672   5.3734   46.9281   754.2   318.29
1959   6   22.0069   10.451   114.5465   734.3   318.15
1959   7   27.8224   12.8258   50.046   652.4   316.54
1959   8   26.2052   13.1795   127.8859   712.2   314.8
1959   9   21.9525   8.5421   53.0032   558   313.84
1959   10   12.5177   2.0064   171.0824   479.8   313.33
1959   11   5.1012   -4.034   156.196   338.4   314.81
1959   12   -1.29   -8.9737   87.1273   362.8   315.58
1960   1   -3.9665   -15.7092   56.6516   458.9   316.43
1960   2   -0.0871   -10.6878   86.0849   462.8   316.98
1960   3   -1.2402   -11.6355   44.6327   639   317.58
1960   4   10.8463   -0.8593   91.6735   685.6   319.03
1960   5   21.2393   7.3504   86.6535   681.8   320.04
1960   6   23.315   8.9978   120.2648   750.6   319.59
1960   7   24.2874   10.7053   96.0177   748.7   318.18
1960   8   24.8148   10.193   52.8789   763.6   315.9
1960   9   20.5404   7.485   104.0794   647.9   314.17
1960   10   12.4897   0.0049   99.6344   564.5   313.83
1960   11   7.0586   -1.5747   59.4748   371.7   315
1960   12   -2.999   -14.2902   42.0294   358.2   316.19
1961   1   -7.1796   -20.6145   30.4308   427   316.89
1961   2   -0.9752   -15.3038   69.6859   485.1   317.7
1961   3   2.637   -9.4707   55.5712   648.7   318.54
