Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.5177   -15.7605   68.7311   347.1152   355.7315
1800-1958   2   -2.9459   -15.2596   67.2159   467.4379   356.4926
1800-1958   3   2.0677   -9.2788   73.5553   573.0314   356.696
1800-1958   4   9.604   -2.242   83.4428   669.8101   357.9722
1800-1958   5   17.6262   4.1455   96.4959   721.2414   358.5598
1800-1958   6   22.114   9.1785   120.1011   726.2708   357.9803
1800-1958   7   24.809   12.1094   116.1811   723.1254   356.4695
1800-1958   8   23.8134   11.3218   123.1058   684.2138   354.4635
1800-1958   9   19.4741   7.305   91.53   601.0486   352.9024
1800-1958   10   12.555   1.5654   104.4249   468.9326   352.9462
1800-1958   11   5.0411   -3.5868   100.17   324.198   354.2837
1800-1958   12   -1.671   -10.9964   97.4808   292.5239   355.5944
1959   1   -5.3406   -16.8359   99.2791   369.4   315.58
1959   2   -5.3155   -20.4956   71.177   464.1   316.48
1959   3   1.0548   -11.7794   59.3064   526.7   316.65
1959   4   10.5274   -2.3061   41.7413   746.1   317.72
1959   5   19.5645   4.7365   49.1675   754.2   318.29
1959   6   21.0258   9.8318   120.5028   734.3   318.15
1959   7   26.8961   12.2915   52.0476   652.4   316.54
1959   8   25.4472   12.7948   134.4493   712.2   314.8
1959   9   21.2982   8.2367   56.2136   558   313.84
1959   10   11.9424   1.6951   179.03   479.8   313.33
1959   11   4.7307   -4.3181   167.368   338.4   314.81
1959   12   -1.6849   -9.2691   92.4366   362.8   315.58
1960   1   -4.4588   -16.022   58.8845   458.9   316.43
1960   2   -0.59   -10.9857   91.2611   462.8   316.98
1960   3   -1.981   -12.1719   47.8175   639   317.58
1960   4   9.8066   -1.562   97.4677   685.6   319.03
1960   5   20.2681   6.7065   90.9894   681.8   320.04
1960   6   22.3541   8.3543   128.5322   750.6   319.59
1960   7   23.3555   10.146   100.6792   748.7   318.18
1960   8   24.0151   9.7874   56.1325   763.6   315.9
1960   9   19.9125   7.1735   109.3314   647.9   314.17
1960   10   11.8854   -0.2854   103.021   564.5   313.83
1960   11   6.6401   -1.8607   63.131   371.7   315
1960   12   -3.4292   -14.626   44.5789   358.2   316.19
1961   1   -7.6738   -20.9434   31.7066   427   316.89
1961   2   -1.5055   -15.648   74.7684   485.1   317.7
1961   3   1.9182   -10.0114   58.867   648.7   318.54
1961   4   7.1807   -2.0303   114.5715   583.4   319.48
1961   5   15.5234   2.7882   89.8849   677.9   320.58
1961   6   21.8446   8.6378   122.5497   728.4   319.77
1961   7   24.0981   11.898   126.1022   710.8   318.57
1961   8   23.5227   11.4481   91.5655   673.3   316.79
1961   9   23.1243   10.1059   57.2311   693.9   314.99
1961   10   14.9045   2.3635   56.7777   522.3   315.31
1961   11   5.2808   -2.6571   88.4427   316.9   316.1
1961   12   -1.9121   -9.665   72.314   272   317.01
1962   1   -4.3666   -17.4491   46.5026   395.2   317.94
1962   2   -5.17   -18.4351   66.5606   423.7   318.55
1962   3   2.9094   -9.0794   45.3733   706.8   319.68
1962   4   9.3816   -2.5638   101.8019   689.9   320.57
1962   5   16.9937   3.6521   70.3809   732.1   321.02
1962   6   23.0107   8.4129   73.5341   787.6   320.62
1962   7   22.3066   8.9326   166.3465   756.2   319.61
1962   8   23.2027   10.9691   113.9238   706.1   317.4
1962   9   17.6207   6.0188   86.595   643.3   316.25
1962   10   11.3127   1.6165   160.6268   432.6   315.42
1962   11   3.4742   -5.6732   77.3337   396.1   316.69
1962   12   -2.5502   -13.8756   68.53   364.8   317.7
1963   1   -4.9914   -14.928   48.375   318.7   318.74
1963   2   -6.6293   -19.5458   62.9674   546.4   319.07
1963   3   1.9321   -10.3761   63.3721   605.2   319.86
1963   4   8.4263   -3.0576   91.93   706.9   321.38
1963   5   16.8768   2.584   76.3306   701.1   322.25
1963   6   23.2947   8.9802   61.1457   780.2   321.48
1963   7   25.2331   12.6972   95.2818   748.7   319.74
