Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.1819   -15.4836   66.9062   347.1152   355.7315
1800-1958   2   -2.6571   -14.9787   65.7784   467.4379   356.4926
1800-1958   3   2.5384   -8.8203   70.0416   573.0314   356.696
1800-1958   4   10.5761   -1.4685   81.5786   669.8101   357.9722
1800-1958   5   18.5626   4.8832   94.2151   721.2414   358.5598
1800-1958   6   23.0704   9.9476   115.688   726.2708   357.9803
1800-1958   7   25.7178   12.7873   114.2146   723.1254   356.4695
1800-1958   8   24.6384   11.8086   117.9493   684.2138   354.4635
1800-1958   9   20.2049   7.7821   88.9953   601.0486   352.9024
1800-1958   10   13.1732   2.126   103.8416   468.9326   352.9462
1800-1958   11   5.4357   -3.1345   96.0638   324.198   354.2837
1800-1958   12   -1.3457   -10.6621   93.9934   292.5239   355.5944
1959   1   -5.1081   -16.5295   97.7824   369.4   315.58
1959   2   -5.0571   -20.258   71.3413   464.1   316.48
1959   3   1.5505   -11.2969   54.3832   526.7   316.65
1959   4   11.5556   -1.6033   41.7216   746.1   317.72
1959   5   20.5029   5.4818   48.6895   754.2   318.29
1959   6   22.0113   10.5285   118.4681   734.3   318.15
1959   7   27.8319   12.82   51.9011   652.4   316.54
1959   8   26.3017   13.269   127.9175   712.2   314.8
1959   9   22.1566   8.6871   50.9416   558   313.84
1959   10   12.4779   2.1947   173.8716   479.8   313.33
1959   11   4.9664   -3.9865   158.8194   338.4   314.81
1959   12   -1.3492   -9.0756   87.7273   362.8   315.58
1960   1   -4.163   -15.9972   56.8268   458.9   316.43
1960   2   -0.35   -10.65   89.0373   462.8   316.98
1960   3   -1.4271   -11.5507   46.4835   639   317.58
1960   4   10.7556   -0.9122   91.1243   685.6   319.03
1960   5   21.2996   7.44   86.3069   681.8   320.04
1960   6   23.3162   9.059   121.6245   750.6   319.59
1960   7   24.2144   10.9144   94.235   748.7   318.18
1960   8   24.9338   10.2256   54.1547   763.6   315.9
1960   9   20.5835   7.6185   101.3815   647.9   314.17
1960   10   12.4736   0.2929   104.8217   564.5   313.83
1960   11   7.0488   -1.2572   60.8048   371.7   315
1960   12   -2.9838   -14.0398   42.6602   358.2   316.19
1961   1   -7.4428   -20.7353   30.8736   427   316.89
1961   2   -1.3153   -15.4249   73.2095   485.1   317.7
1961   3   2.269   -9.5713   59.0723   648.7   318.54
1961   4   8.2143   -1.2326   112.5428   583.4   319.48
1961   5   16.4385   3.5677   88.76   677.9   320.58
1961   6   22.72   9.3811   123.44   728.4   319.77
1961   7   24.9517   12.6317   126.3221   710.8   318.57
1961   8   24.3569   11.9054   92.4553   673.3   316.79
1961   9   23.9512   10.5711   53.8204   693.9   314.99
1961   10   15.4166   2.8854   57.8364   522.3   315.31
1961   11   5.6191   -2.1974   81.8088   316.9   316.1
1961   12   -1.6473   -9.1529   69.8638   272   317.01
1962   1   -4.0001   -17.0849   46.0707   395.2   317.94
1962   2   -4.8747   -18.2578   65.9659   423.7   318.55
1962   3   3.584   -8.6051   44.2613   706.8   319.68
1962   4   10.306   -1.8598   100.4957   689.9   320.57
1962   5   18.0044   4.4945   66.9241   732.1   321.02
1962   6   24.0605   9.1006   75.9279   787.6   320.62
1962   7   23.1877   9.6245   167.4823   756.2   319.61
1962   8   24.1146   11.3602   104.6317   706.1   317.4
1962   9   18.4133   6.5416   81.6721   643.3   316.25
1962   10   11.9012   2.1958   159.5663   432.6   315.42
1962   11   3.8518   -5.3567   71.2946   396.1   316.69
1962   12   -2.1817   -13.4048   65.7452   364.8   317.7
1963   1   -4.7859   -14.4789   45.4167   318.7   318.74
1963   2   -6.4302   -19.2336   64.592   546.4   319.07
1963   3   2.3774   -10.1289   61.6679   605.2   319.86
1963   4   9.484   -2.2473   92.7915   706.9   321.38
1963   5   17.7889   3.2886   77.7438   701.1   322.25
1963   6   24.2689   9.6985   61.1761   780.2   321.48
1963   7   26.0497   13.4914   96.3419   748.7   319.74
