Time, 1, 2, 3, 5, 6, 7, 10, 11, 12, 14, 16, 17, 18, 20, 21, 22, 101, 102, 103, 105, 106, 107, 110, 111, 112, 116, 117, 118, 120, 121, 122, 123, 124, 201, 202, 203, 205, 206, 207, 210, 211, 212, 214, 216, 217, 218, 220, 221, 222, 301, 302, 303, 305, 306, 307, 310, 311, 312, 316, 317, 318, 320, 321, 322, 323, 324, 0
0, 7937.74317968015, 7372.30503858375, 0, 6430.46777163904, 6839.06445437141, 0, 0, 6225.35294117647, 0, 7998.21693121693, 7162.83906443618, 7752.85240399339, 0, 9061.25686093124, 9380.86896551724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7993.45454545455, 7455.11307420495, 0, 6031.96907216495, 6725.32689987937, 0, 0, 6028.41489361702, 0, 8354.17105263158, 6987.4870259481, 7595.62490931076, 0, 9183.82692307692, 8735.00222222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 8813.80338664158, 8213.65546981389, 0, 7197.44014732965, 7662.61072112317, 0, 0, 7022.56722689076, 0, 8544.6455026455, 8074.69532218092, 8754.80674343113, 0, 9915.80666049954, 10334.0116710875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9094.54545454545, 8384.43462897526, 0, 6832.84536082474, 7666.02533172497, 0, 0, 6876.23404255319, 0, 8930.11842105263, 7962.64537591484, 8580.25388956066, 0, 9995.90144230769, 9672.77333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 9358.67638758231, 8756.98275079437, 0, 7767.13627992634, 8281.34843650287, 0, 0, 7643.55042016807, 0, 9103.75132275132, 8661.09758364312, 9407.02302321308, 0, 10594.8803576935, 11043.7050397878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9705.83636363636, 8941.43639575972, 0, 7542.54639175258, 8411.17973462002, 0, 0, 7419.24468085106, 0, 9320.8947368421, 8607.38389886893, 9234.22660217654, 0, 10556.9471153846, 10417.0977777778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 9674.75729068674, 8993.90649114843, 0, 7995.2044198895, 8583.1678366305, 0, 0, 8023.76890756303, 0, 9437.7671957672, 8837.01409541512, 9654.89171923807, 0, 10930.6663583102, 11295.0679045093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10090.3818181818, 9209.47703180212, 0, 7965.27835051546, 8891.59951749095, 0, 0, 7905.39361702128, 0, 9566.63157894737, 8889.66866267465, 9596.25006045949, 0, 10897.2331730769, 10655.6755555556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 9594.42144873001, 9161.16023604176, 0, 8228.45119705341, 8855.79514996809, 0, 0, 8334.73109243697, 0, 9570.3544973545, 9085.36121437422, 9808.29912415018, 0, 11024.5050878816, 11468.9846153846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10329.3636363636, 9305.68197879859, 0, 8356.26804123711, 9207.2328106152, 0, 0, 8214.73404255319, 0, 9549.84210526316, 9115.13439787092, 9769.87069729948, 0, 10959.6706730769, 10831.3911111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, 9425.30761994356, 9060.45755787562, 0, 8249.07550644567, 8874.56477345246, 0, 0, 8339.37394957983, 0, 9354.28042328042, 9063.61400247831, 9784.79138237276, 0, 10898.5023126735, 11287.5830238727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10324.5272727273, 9173.79858657244, 0, 8399.46391752577, 9227.18214716526, 0, 0, 8166.32978723404, 0, 9344.61842105263, 9093.32867598137, 9742.20052398226, 0, 10823.2620192308, 10754.2422222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
