Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.1851   -12.5988   68.7683   376.6   355.7315
1800-1958   2   0.3775   -11.7503   70.7374   499.01   356.4926
1800-1958   3   5.4168   -5.9939   78.3798   608.145   356.696
1800-1958   4   13.2058   0.1139   88.2606   707.6   357.9722
1800-1958   5   20.1346   5.8164   101.2002   726.05   358.5598
1800-1958   6   24.2521   10.6399   106.909   726.67   357.9803
1800-1958   7   26.9514   13.2799   99.5713   747.66   356.4695
1800-1958   8   25.9477   12.3042   107.7457   708.465   354.4635
1800-1958   9   21.8558   8.2727   92.1082   619.315   352.9024
1800-1958   10   15.403   2.598   97.0326   509.925   352.9462
1800-1958   11   8.082   -1.9053   97.1752   332.595   354.2837
1800-1958   12   1.3359   -8.4106   95.3735   297.185   355.5944
1959   1   -1.4477   -13.1522   86.1717   369.4   315.58
1959   2   -1.1213   -15.4387   65.3063   464.1   316.48
1959   3   4.6091   -7.6089   73.3613   526.7   316.65
1959   4   13.9065   0.1085   71.4409   746.1   317.72
1959   5   22.2721   6.3294   43.4148   754.2   318.29
1959   6   23.4181   11.1058   82.5508   734.3   318.15
1959   7   28.0784   13.3034   56.1195   652.4   316.54
1959   8   27.4698   13.3169   109.8132   712.2   314.8
1959   9   23.9478   9.1952   53.8173   558   313.84
1959   10   15.087   4.0209   164.8214   479.8   313.33
1959   11   7.633   -2.678   154.478   338.4   314.81
1959   12   1.8228   -6.5455   101.5563   362.8   315.58
1960   1   -0.6769   -11.8522   64.0041   458.9   316.43
1960   2   1.8956   -8.6188   92.9959   462.8   316.98
1960   3   1.2717   -9.746   61.0714   639   317.58
1960   4   14.1761   1.4512   119.1566   685.6   319.03
1960   5   21.2157   7.3055   102.9368   681.8   320.04
1960   6   24.4617   10.019   110.1799   750.6   319.59
1960   7   25.6324   11.1492   142.5   748.7   318.18
1960   8   25.5004   11.4304   78.978   763.6   315.9
1960   9   21.6919   8.4952   179.0137   647.9   314.17
1960   10   15.187   1.5074   62.147   564.5   313.83
1960   11   9.7228   -1.5477   58.8475   371.7   315
1960   12   -0.5907   -13.3457   42.1497   358.2   316.19
1961   1   -3.8904   -17.9896   39.1525   427   316.89
1961   2   1.3124   -12.1221   74.2363   485.1   317.7
1961   3   5.072   -6.3493   68.9258   648.7   318.54
1961   4   10.2065   -0.0474   100.7321   583.4   319.48
1961   5   18.0449   4.319   103.2734   677.9   320.58
1961   6   24.2617   9.8058   96.5096   728.4   319.77
1961   7   25.9886   12.5324   95.614   710.8   318.57
1961   8   25.2429   11.7169   106.136   673.3   316.79
1961   9   25.0784   10.7525   50.7157   693.9   314.99
1961   10   17.631   3.4209   47.353   522.3   315.31
1961   11   7.6228   -1.3912   89.3613   316.9   316.1
1961   12   0.5126   -8.1455   72.8297   272   317.01
1962   1   -0.9904   -13.4065   60.5096   395.2   317.94
1962   2   -2.0315   -13.9659   94.4231   423.7   318.55
1962   3   5.8391   -6.1326   38.8132   706.8   319.68
1962   4   13.6065   -0.4882   95.2953   689.9   320.57
1962   5   20.2247   5.462   61.7788   732.1   321.02
1962   6   25.0587   10.2324   52.7596   787.6   320.62
1962   7   25.4593   10.1032   95.2088   756.2   319.61
1962   8   24.8271   11.1034   87.9766   706.1   317.4
1962   9   19.8051   6.139   83.2102   643.3   316.25
1962   10   14.287   2.5973   118.2665   432.6   315.42
1962   11   5.9497   -4.5915   69.9148   396.1   316.69
1962   12   -0.3334   -12.532   75.6635   364.8   317.7
1963   1   -2.6604   -13.9728   62.6442   318.7   318.74
1963   2   -2.564   -16.8221   55.4725   546.4   319.07
1963   3   5.0821   -6.1898   81.9231   605.2   319.86
1963   4   12.8367   -1.3474   45.2541   706.9   321.38
1963   5   19.7853   4.1754   68.9849   701.1   322.25
1963   6   24.5751   9.7058   72.5893   780.2   321.48
1963   7   27.3456   12.4897   50.4231   748.7   319.74
1963   8   23.7695   9.8034   88.7418   624   317.77
1963   9   20.3357   4.0218   67.1854   712.3   316.21
1963   10   19.7499   3.1107   10.9973   675.3   315.99
1963   11   9.833   1.3088   143.4464   249.9   317.07
1963   12   -3.367   -13.8522   55.2033   378.1   318.35
1964   1   0.3228   -11.986   97.2582   318.7   319.57
1964   2   -0.3449   -13.149   41.5769   535.2   320.01
1964   3   5.6255   -5.246   94.0124   576.1   320.74
1964   4   12.4334   -0.6014   67.647   664.4   321.84
1964   5   22.7587   6.2192   46.3558   805.7   322.26
1964   6   24.5617   9.0324   32.0975   839.4   321.89
1964   7   27.4459   13.5327   60.3887   729.7   320.44
1964   8   23.6698   8.6596   95.7047   697.9   318.69
1964   9   21.5478   5.9188   15.1346   661.7   316.7
1964   10   15.4442   0.2209   26.0302   559.3   316.87
1964   11   8.8464   -2.5676   57.1195   383.9   317.68
1964   12   0.5093   -8.7188   99.9533   238.8   318.71
1965   1   -2.9772   -14.6626   42.4794   350.6   319.44
1965   2   -0.8348   -12.5761   67.2363   473.9   320.44
1965   3   3.2989   -6.3786   31.4464   639   320.89
1965   4   11.1232   -1.978   63.614   732.5   322.14
1965   5   22.6685   5.5327   37.1195   817.3   322.17
1965   6   24.3751   8.4055   59.0522   791.3   321.87
1965   7   26.0021   9.8462   70.2431   767.6   321.21
1965   8   25.3429   11.4169   100.9093   669.2   318.87
1965   9   21.1919   8.7218   123.1937   611.2   317.81
1965   10   14.7867   1.6973   71.4093   469.6   317.3
1965   11   6.2332   -3.524   79.3049   286.4   318.87
1965   12   1.8768   -6.8356   46.375   258.7   319.42
1966   1   -1.9772   -12.4525   49.3777   312.3   320.62
1966   2   0.0416   -12.6188   72.7981   535.2   321.6
1966   3   5.1989   -5.6361   75.9931   571.3   322.39
1966   4   11.4065   -1.7915   33.1538   660.1   323.7
1966   5   17.4587   3.3294   80.1758   689.5   324.08
1966   6   25.262   9.6324   89.9176   776.5   323.75
1966   7   27.6152   11.4495   92.9505   820.5   322.38
1966   8   26.0563   11.0169   88.2473   734.8   320.36
1966   9   19.8051   6.0926   124.3654   680.1   318.64
1966   10   15.2343   0.9242   72.5179   554   318.1
1966   11   10.1228   -0.6207   67.7088   316.9   319.78
1966   12   1.1093   -8.6896   77.0014   305.1   321.03
1967   1   1.6228   -9.0626   31.7857   318.7   322.33
1967   2   -2.164   -15.6525   64.7761   479.5   322.5
1967   3   2.6989   -9.1654   54.2404   639   323.04
1967   4   11.2199   -1.1915   105.2582   634.5   324.42
1967   5   15.4148   2.0192   129   631.4   325
1967   6   25.9617   11.4091   80.6223   602.7   324.09
1967   7   26.0784   13.9032   108.9052   616.3   322.54
1967   8   24.7136   12.0202   95.1126   611.7   320.92
1967   9   21.7919   6.6525   53.8819   652.5   319.25
1967   10   15.2735   2.8545   84.7459   422.1   319.39
1967   11   4.6231   -4.6047   73.5412   262.1   320.73
1967   12   1.2228   -7.8896   120.5755   272   321.96
1968   1   -4.421   -16.893   37.0522   359.4   322.57
1968   2   -2.8348   -14.4657   17.3558   512.9   323.15
1968   3   6.7821   -5.1786   91.8516   537.4   323.89
1968   4   16.5637   0.5984   77.8352   732.5   325.02
1968   5   18.0688   4.1327   123.397   677.9   325.57
1968   6   22.1313   10.8762   155.5027   432.6   325.36
1968   7   27.4021   13.1032   35.3929   752.4   324.14
1968   8   25.2799   10.9596   55.6882   677.4   322.11
1968   9   23.2346   8.4555   70.6786   528.5   320.33
1968   10   16.5735   3.8107   70.2404   290.2   320.25
1968   11   5.7497   -2.581   165.1745   188.9   321.32
1968   12   -1.4772   -10.4626   130.8791   106.1   322.89
1969   1   -1.7907   -12.6087   48.4148   286.8   324
1969   2   -0.4011   -10.6457   61.2802   407   324.42
1969   3   3.1854   -7.046   46.375   518   325.63
1969   4   14.5567   0.4782   108.1264   643.1   326.66
1969   5   19.2148   4.6327   88.7706   654.6   327.38
1969   6   24.0886   10.419   116.0124   673   326.71
1969   7   24.9751   12.6169   136.1044   559.6   325.88
1969   8   26.5563   12.6169   92.7074   673.3   323.66
1969   9   21.6051   8.7659   60.7157   523.9   322.38
1969   10   15.4442   1.6647   51.2212   527.6   321.78
1969   11   7.1902   -1.2049   170.0055   274.2   322.86
1969   12   -1.5199   -9.9188   153.6621   325   324.12
1970   1   -5.767   -20.0255   16.4245   478   325.06
1970   2   0.5655   -12.6761   67.6374   485.1   325.98
1970   3   3.5854   -6.9786   65.4657   639   326.93
1970   4   13.3065   -0.4049   94.4299   736.7   328.13
1970   5   20.3823   6.8327   89.3063   770.9   328.08
1970   6   23.8617   10.119   103.5769   754.3   327.67
1970   7   26.6459   13.2357   53.4492   778.9   326.34
1970   8   26.856   11.6301   95.1456   784.1   324.69
1970   9   21.4152   8.9791   102.8036   523.9   323.1
1970   10   16.2442   4.4545   70.8132   448.5   323.06
1970   11   8.6096   -0.6474   69.0385   316.9   324.01
1970   12   -1.8098   -11.4489   95.7843   285.2   325.13
1971   1   -3.9805   -17.2492   43.614   401.5   326.17
1971   2   -0.0348   -11.1188   109.9176   440.5   326.68
1971   3   2.6989   -7.6122   80.1951   697.1   327.17
1971   4   10.3468   -2.3049   51.1868   736.7   327.79
1971   5   18.9157   4.7762   97.0742   697.3   328.93
1971   6   25.6617   9.519   66.2857   913.3   328.57
1971   7   26.5459   11.49   97.2019   858.3   327.36
