Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -1.3933   -12.7016   71.0189   376.6   355.7315
1800-1958   2   0.179   -11.929   73.2719   499.01   356.4926
1800-1958   3   5.184   -6.1784   80.6421   608.145   356.696
1800-1958   4   12.8522   -0.0258   90.3114   707.6   357.9722
1800-1958   5   19.8638   5.7347   103.1533   726.05   358.5598
1800-1958   6   24.0364   10.5341   107.1051   726.67   357.9803
1800-1958   7   26.7809   13.2794   101.0537   747.66   356.4695
1800-1958   8   25.6983   12.2827   109.2174   708.465   354.4635
1800-1958   9   21.6084   8.2957   92.0531   619.315   352.9024
1800-1958   10   15.1304   2.5564   99.291   509.925   352.9462
1800-1958   11   7.7133   -2.1263   98.9815   332.595   354.2837
1800-1958   12   1.0719   -8.5239   97.7681   297.185   355.5944
1959   1   -1.6755   -13.2581   90.2529   369.4   315.58
1959   2   -1.3456   -15.6755   69.4168   464.1   316.48
1959   3   4.3085   -7.8541   75.346   526.7   316.65
1959   4   13.598   -0.0408   72.1194   746.1   317.72
1959   5   21.9797   6.1896   44.8633   754.2   318.29
1959   6   23.1851   11.0371   82.3501   734.3   318.15
1959   7   27.9024   13.3141   56.4325   652.4   316.54
1959   8   27.2371   13.278   111.2891   712.2   314.8
1959   9   23.7046   9.231   55.1985   558   313.84
1959   10   14.7585   3.9183   169.1186   479.8   313.33
1959   11   7.2624   -2.8396   158.9638   338.4   314.81
1959   12   1.5439   -6.6124   104.4283   362.8   315.58
1960   1   -0.8755   -11.9809   67.0815   458.9   316.43
1960   2   1.7168   -8.7308   97.2867   462.8   316.98
1960   3   1.0572   -9.9282   62.5189   639   317.58
1960   4   13.7562   1.3025   122.6779   685.6   319.03
1960   5   20.98   7.267   106.4769   681.8   320.04
1960   6   24.2918   9.9127   110.9703   750.6   319.59
1960   7   25.5084   11.1708   142.5016   748.7   318.18
1960   8   25.2876   11.3886   77.1318   763.6   315.9
1960   9   21.4705   8.5194   176.6359   647.9   314.17
1960   10   14.9227   1.4105   64.5338   564.5   313.83
1960   11   9.3924   -1.7287   59.4374   371.7   315
1960   12   -0.8704   -13.4186   42.8756   358.2   316.19
1961   1   -4.0877   -18.0663   39.5486   427   316.89
1961   2   1.1535   -12.3284   77.0988   485.1   317.7
1961   3   4.8731   -6.5455   70.3015   648.7   318.54
1961   4   9.898   -0.1582   104.0519   583.4   319.48
1961   5   17.7792   4.2655   104.9596   677.9   320.58
1961   6   24.0516   9.7343   95.3962   728.4   319.77
1961   7   25.7965   12.5334   96.9951   710.8   318.57
1961   8   24.9899   11.7244   107.0527   673.3   316.79
1961   9   24.8247   10.8315   49.9489   693.9   314.99
1961   10   17.3722   3.3183   49.089   522.3   315.31
1961   11   7.2933   -1.5695   91.1442   316.9   316.1
1961   12   0.2833   -8.2353   75.0387   272   317.01
1962   1   -1.1932   -13.5124   62.1491   395.2   317.94
1962   2   -2.2178   -14.1729   97.5082   423.7   318.55
1962   3   5.6277   -6.3213   40.9193   706.8   319.68
1962   4   13.2217   -0.5643   98.696   689.9   320.57
1962   5   19.8823   5.3922   65.1483   732.1   321.02
1962   6   24.8299   10.1041   53.3583   787.6   320.62
1962   7   25.2686   10.1198   99.9868   756.2   319.61
1962   8   24.5599   11.1389   88.8797   706.1   317.4
1962   9   19.5447   6.2339   83.5214   643.3   316.25
1962   10   14.0235   2.6003   122.7298   432.6   315.42
1962   11   5.5759   -4.7962   71.8105   396.1   316.69
1962   12   -0.5395   -12.6122   77.5626   364.8   317.7
1963   1   -2.8101   -14.0002   64.5264   318.7   318.74
1963   2   -2.7876   -16.9886   56.6812   546.4   319.07
1963   3   4.8525   -6.3787   83.9712   605.2   319.86
1963   4   12.4857   -1.4418   47.6211   706.9   321.38
1963   5   19.4931   4.0677   70.8871   701.1   322.25
1963   6   24.3886   9.6572   70.6837   780.2   321.48
1963   7   27.1888   12.5131   50.8871   748.7   319.74
1963   8   23.4995   9.846   91.2636   624   317.77
1963   9   20.141   4.0403   64.9135   712.3   316.21
1963   10   19.5115   3.1161   10.7792   675.3   315.99
1963   11   9.4624   1.1305   147.1038   249.9   317.07
1963   12   -3.6626   -13.9905   56.14   378.1   318.35
1964   1   0.1068   -12.0063   100.3575   318.7   319.57
1964   2   -0.4985   -13.323   41.8789   535.2   320.01
1964   3   5.3995   -5.3974   99.4753   576.1   320.74
1964   4   12.0619   -0.7096   69.0222   664.4   321.84
1964   5   22.4728   6.1791   50.6244   805.7   322.26
1964   6   24.3301   8.8977   31.7422   839.4   321.89
1964   7   27.2538   13.544   62.8386   729.7   320.44
1964   8   23.394   8.5864   99.6639   697.9   318.69
1964   9   21.2611   5.8705   14.9794   661.7   316.7
1964   10   15.1722   0.1788   26.7842   559.3   316.87
1964   11   8.4451   -2.8416   59.5511   383.9   317.68
1964   12   0.2568   -8.8007   102.1796   238.8   318.71
1965   1   -3.1431   -14.7223   43.3649   350.6   319.44
1965   2   -1.0792   -12.7176   70.0379   473.9   320.44
1965   3   3.1286   -6.546   31.3649   639   320.89
1965   4   10.8058   -2.1321   64.8921   732.5   322.14
1965   5   22.3602   5.451   36.36   817.3   322.17
1965   6   24.1942   8.3129   59.7743   791.3   321.87
1965   7   25.7886   9.8088   69.5239   767.6   321.21
1965   8   25.1127   11.408   101.0494   669.2   318.87
1965   9   20.9456   8.7656   124.9695   611.2   317.81
1965   10   14.5119   1.7115   73.5667   469.6   317.3
1965   11   5.8301   -3.7374   82.6145   286.4   318.87
1965   12   1.5974   -6.9376   47.8476   258.7   319.42
1966   1   -2.1185   -12.604   51.1507   312.3   320.62
1966   2   -0.1063   -12.7752   74.93   535.2   321.6
1966   3   4.9943   -5.8259   78.3863   571.3   322.39
1966   4   11.098   -1.938   33.4646   660.1   323.7
1966   5   17.2104   3.1868   82.6326   689.5   324.08
1966   6   25.0299   9.5683   90.7463   776.5   323.75
1966   7   27.3656   11.4894   92.9596   820.5   322.38
1966   8   25.7898   11.0294   94.5865   734.8   320.36
1966   9   19.562   6.1089   121.6219   680.1   318.64
1966   10   15.0147   0.9049   72.0708   554   318.1
1966   11   9.8032   -0.8421   68.3188   316.9   319.78
1966   12   0.8819   -8.7629   80.0931   305.1   321.03
1967   1   1.4068   -9.1661   33.1433   318.7   322.33
1967   2   -2.3741   -15.8688   67.0338   479.5   322.5
1967   3   2.5051   -9.3526   53.7768   639   323.04
1967   4   10.8671   -1.3236   107.654   634.5   324.42
1967   5   15.1262   1.9112   130.9638   631.4   325
1967   6   25.7437   11.3956   79.4522   602.7   324.09
1967   7   25.9158   13.9142   110.6351   616.3   322.54
1967   8   24.5127   12.0669   96.8163   611.7   320.92
1967   9   21.5298   6.6554   53.6483   652.5   319.25
1967   10   14.9829   2.8815   88.0511   422.1   319.39
1967   11   4.3088   -4.8012   73.8418   262.1   320.73
1967   12   0.9216   -7.9979   123.257   272   321.96
1968   1   -4.6746   -17.0488   38.1919   359.4   322.57
1968   2   -3.082   -14.6555   18.5173   512.9   323.15
1968   3   6.5474   -5.3689   94.6573   537.4   323.89
1968   4   16.2139   0.4957   79.9539   732.5   325.02
1968   5   17.7676   4.0296   126.8987   677.9   325.57
1968   6   21.8622   10.7922   154.5132   432.6   325.36
1968   7   27.2204   13.1127   37.8567   752.4   324.14
1968   8   24.9476   10.9073   57.6161   677.4   322.11
1968   9   23.0117   8.5554   71.8443   528.5   320.33
1968   10   16.3272   3.8078   71.6919   290.2   320.25
1968   11   5.3671   -2.8177   168.7455   188.9   321.32
1968   12   -1.7812   -10.5596   134.9308   106.1   322.89
1969   1   -1.923   -12.694   50.7133   286.8   324
1969   2   -0.5426   -10.7587   64.6565   407   324.42
1969   3   2.9525   -7.2081   48.0741   518   325.63
1969   4   14.1006   0.3169   110.3888   643.1   326.66
1969   5   18.9145   4.5296   91.6293   654.6   327.38
1969   6   23.8562   10.3257   115.7372   673   326.71
1969   7   24.813   12.6191   137.2875   559.6   325.88
1969   8   26.2995   12.5863   94.3435   673.3   323.66
1969   9   21.3461   8.8066   59.883   523.9   322.38
1969   10   15.1666   1.6493   52.9506   527.6   321.78
1969   11   6.8199   -1.3811   173.9745   274.2   322.86
1969   12   -1.7345   -9.9984   158.1565   325   324.12
1970   1   -6.0114   -20.1531   16.4662   478   325.06
1970   2   0.3447   -12.8284   69.5865   485.1   325.98
1970   3   3.3932   -7.1301   66.6549   639   326.93
1970   4   12.9007   -0.5414   97.7735   736.7   328.13
1970   5   20.0576   6.751   91.7018   770.9   328.08
1970   6   23.6437   10.0159   103.1755   754.3   327.67
1970   7   26.4695   13.2477   54.2455   778.9   326.34
1970   8   26.6005   11.613   93.902   784.1   324.69
1970   9   21.0989   9.023   103.4357   523.9   323.1
1970   10   15.9829   4.4661   72.4349   448.5   323.06
1970   11   8.2204   -0.8264   69.9119   316.9   324.01
1970   12   -2.1326   -11.5649   99.4102   285.2   325.13
1971   1   -4.2186   -17.2977   44.8929   401.5   326.17
1971   2   -0.2374   -11.2766   114.0832   440.5   326.68
1971   3   2.5286   -7.8888   84.2323   697.1   327.17
1971   4   9.9478   -2.4741   52.2768   736.7   327.79
1971   5   18.68   4.7369   98.2974   697.3   328.93
