Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.3348   -15.6395   66.9621   376.6   355.7315
1800-1958   2   -2.7547   -15.1406   65.2227   499.01   356.4926
1800-1958   3   2.3114   -9.0953   70.8045   608.145   356.696
1800-1958   4   9.9542   -2.0069   81.5771   707.6   357.9722
1800-1958   5   18.0347   4.437   94.948   726.05   358.5598
1800-1958   6   22.4967   9.4312   117.8339   726.67   357.9803
1800-1958   7   25.1218   12.2726   114.505   747.66   356.4695
1800-1958   8   24.0714   11.4176   120.5076   708.465   354.4635
1800-1958   9   19.7133   7.4128   89.9704   619.315   352.9024
1800-1958   10   12.7607   1.6747   102.4106   509.925   352.9462
1800-1958   11   5.1747   -3.4751   97.7494   332.595   354.2837
1800-1958   12   -1.5218   -10.8788   94.8307   297.185   355.5944
1959   1   -5.1767   -16.7003   96.8513   369.4   315.58
1959   2   -5.1262   -20.3765   69.6075   464.1   316.48
1959   3   1.2977   -11.5722   56.6764   526.7   316.65
1959   4   10.8847   -2.0685   40.7451   746.1   317.72
1959   5   19.9833   5.0253   48.4725   754.2   318.29
1959   6   21.4222   10.0834   117.9365   734.3   318.15
1959   7   27.2083   12.4327   51.3431   652.4   316.54
1959   8   25.7067   12.8884   131.1874   712.2   314.8
1959   9   21.5622   8.3493   54.6608   558   313.84
1959   10   12.1512   1.8121   175.5565   479.8   313.33
1959   11   4.8388   -4.226   163.2096   338.4   314.81
1959   12   -1.5323   -9.154   90.456   362.8   315.58
1960   1   -4.2782   -15.9103   57.5603   458.9   316.43
1960   2   -0.4107   -10.8701   88.5109   462.8   316.98
1960   3   -1.7229   -11.9808   45.995   639   317.58
1960   4   10.1549   -1.325   94.5647   685.6   319.03
1960   5   20.6797   6.9998   89.038   681.8   320.04
1960   6   22.7304   8.596   125.6141   750.6   319.59
1960   7   23.669   10.3259   98.3092   748.7   318.18
1960   8   24.2858   9.8745   54.945   763.6   315.9
1960   9   20.1452   7.2843   106.8404   647.9   314.17
1960   10   12.0915   -0.1672   101.5398   564.5   313.83
