Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.1606   -15.5435   66.4098   376.6   355.7315
1800-1958   2   -2.5546   -15.0392   64.0768   499.01   356.4926
1800-1958   3   2.5849   -8.9002   69.4637   608.145   356.696
1800-1958   4   10.3726   -1.7142   80.402   707.6   357.9722
1800-1958   5   18.4124   4.6638   93.5965   726.05   358.5598
1800-1958   6   22.8709   9.6605   115.5867   726.67   357.9803
1800-1958   7   25.522   12.5146   113.2598   747.66   356.4695
1800-1958   8   24.4204   11.625   118.3916   708.465   354.4635
1800-1958   9   19.9757   7.5367   88.4047   619.315   352.9024
1800-1958   10   12.9924   1.7951   101.5489   509.925   352.9462
1800-1958   11   5.3423   -3.3538   95.9159   332.595   354.2837
1800-1958   12   -1.3829   -10.7808   93.3652   297.185   355.5944
1959   1   -5.0119   -16.6   95.9873   369.4   315.58
1959   2   -4.9163   -20.2686   68.7329   464.1   316.48
1959   3   1.5647   -11.3742   55.4232   526.7   316.65
1959   4   11.2941   -1.7911   40.1149   746.1   317.72
1959   5   20.369   5.2537   47.7498   754.2   318.29
1959   6   21.7963   10.289   116.3709   734.3   318.15
1959   7   27.6142   12.675   50.7146   652.4   316.54
1959   8   26.0501   13.0951   128.8152   712.2   314.8
1959   9   21.8298   8.4717   53.1274   558   313.84
1959   10   12.3705   1.9178   173.1886   479.8   313.33
1959   11   4.9857   -4.1327   159.2912   338.4   314.81
1959   12   -1.395   -9.0805   88.7572   362.8   315.58
1960   1   -4.11   -15.8395   57.1952   458.9   316.43
1960   2   -0.2394   -10.7834   87.2619   462.8   316.98
1960   3   -1.4432   -11.7672   45.2371   639   317.58
1960   4   10.5745   -1.0517   92.3194   685.6   319.03
1960   5   21.0643   7.2359   87.3306   681.8   320.04
1960   6   23.0961   8.8307   122.4212   750.6   319.59
1960   7   24.0623   10.5796   96.6101   748.7   318.18
1960   8   24.6437   10.0957   53.7965   763.6   315.9
1960   9   20.3953   7.4193   104.5448   647.9   314.17
1960   10   12.3296   -0.0529   101.1058   564.5   313.83
1960   11   6.9393   -1.6144   60.3928   371.7   315
1960   12   -3.0954   -14.3393   42.4705   358.2   316.19
1961   1   -7.3361   -20.7169   30.6858   427   316.89
1961   2   -1.1311   -15.4122   71.0537   485.1   317.7
1961   3   2.4268   -9.6353   56.8245   648.7   318.54
1961   4   7.9663   -1.5157   110.3814   583.4   319.48
1961   5   16.3117   3.304   87.1947   677.9   320.58
1961   6   22.578   9.1036   118.8234   728.4   319.77
1961   7   24.7946   12.3057   123.3488   710.8   318.57
1961   8   24.1362   11.7506   88.7126   673.3   316.79
1961   9   23.6456   10.3309   54.7966   693.9   314.99
1961   10   15.3444   2.5954   55.6851   522.3   315.31
1961   11   5.5702   -2.4276   83.7016   316.9   316.1
1961   12   -1.6235   -9.4074   69.0562   272   317.01
1962   1   -3.9946   -17.1988   45.4013   395.2   317.94
1962   2   -4.7499   -18.2099   63.8984   423.7   318.55
1962   3   3.4669   -8.6802   43.4405   706.8   319.68
1962   4   10.1392   -2.0371   97.6762   689.9   320.57
1962   5   17.8253   4.2247   68.0709   732.1   321.02
1962   6   23.7998   8.8966   72.2165   787.6   320.62
1962   7   23.0216   9.3487   162.4716   756.2   319.61
1962   8   23.8389   11.2557   108.6317   706.1   317.4
1962   9   18.131   6.2599   83.034   643.3   316.25
1962   10   11.7404   1.8502   155.5632   432.6   315.42
1962   11   3.7775   -5.4637   73.5957   396.1   316.69
1962   12   -2.2363   -13.6054   65.7623   364.8   317.7
1963   1   -4.6553   -14.6759   46.7684   318.7   318.74
1963   2   -6.2225   -19.3201   60.7774   546.4   319.07
1963   3   2.4532   -10.0166   60.4481   605.2   319.86
1963   4   9.2218   -2.5377   89.3224   706.9   321.38
1963   5   17.6736   3.0945   74.8284   701.1   322.25
1963   6   24.0517   9.4633   59.0138   780.2   321.48
1963   7   25.9529   13.1192   93.0817   748.7   319.74
1963   8   21.5829   9.8568   167.9581   624   317.77
1963   9   18.7457   3.5995   50.4165   712.3   316.21
1963   10   17.1014   2.9629   19.3084   675.3   315.99
1963   11   7.4702   -0.434   150.8334   249.9   317.07
1963   12   -6.9034   -16.7808   51.0462   378.1   318.35
1964   1   -2.098   -13.0398   68.1586   318.7   319.57
1964   2   -2.8554   -16.0381   30.8987   535.2   320.01
1964   3   2.9706   -7.6901   97.5436   576.1   320.74
1964   4   9.9587   -2.5987   68.3129   664.4   321.84
1964   5   20.5271   5.4407   93.8965   805.7   322.26
1964   6   22.9592   8.0712   62.0588   839.4   321.89
1964   7   25.9366   12.9535   81.1011   729.7   320.44
1964   8   21.5886   8.4523   108.7837   697.9   318.69
1964   9   18.7125   4.8952   31.8736   661.7   316.7
1964   10   12.5935   -0.0697   60.9254   559.3   316.87
1964   11   5.6376   -4.4935   83.3966   383.9   317.68
1964   12   -1.2829   -10.7774   83.4716   238.8   318.71
1965   1   -5.7985   -18.0304   38.1926   350.6   319.44
1965   2   -3.3549   -16.0941   61.3662   473.9   320.44
1965   3   1.0001   -9.7569   20.0833   639   320.89
1965   4   8.7558   -3.8893   58.2391   732.5   322.14
1965   5   20.0049   4.578   32.7931   817.3   322.17
1965   6   22.6936   7.9876   92.2997   791.3   321.87
1965   7   23.4493   9.3014   80.8227   767.6   321.21
1965   8   23.678   11.1302   146.7394   669.2   318.87
1965   9   19.8359   7.5234   113.7201   611.2   317.81
1965   10   11.88   1.3479   111.8214   469.6   317.3
1965   11   3.0605   -5.0181   112.1894   286.4   318.87
1965   12   -0.7904   -8.6726   55.1008   258.7   319.42
1966   1   -4.693   -15.4575   60.4627   312.3   320.62
1966   2   -2.5026   -15.1852   68.2251   535.2   321.6
1966   3   3.1169   -8.0828   86.8064   571.3   322.39
1966   4   8.7115   -2.7419   30.8502   660.1   323.7
1966   5   15.8805   2.3098   71.8245   689.5   324.08
1966   6   23.4374   9.427   88.2635   776.5   323.75
1966   7   25.316   11.1525   89.1627   820.5   322.38
1966   8   24.0912   11.1851   124.3295   734.8   320.36
1966   9   18.1956   5.478   77.127   680.1   318.64
1966   10   13.1721   0.5688   54.2713   554   318.1
1966   11   8.0406   -1.5249   70.0917   316.9   319.78
1966   12   -1.4267   -10.2176   95.4115   305.1   321.03
1967   1   -1.0164   -11.4298   44.6851   318.7   322.33
1967   2   -4.887   -19.6465   52.3635   479.5   322.5
1967   3   0.6764   -11.8857   21.8445   639   323.04
1967   4   9.0078   -2.9119   87.1771   634.5   324.42
1967   5   13.3521   0.8794   110.9348   631.4   325
1967   6   24.8418   10.8401   114.9893   602.7   324.09
1967   7   25.4882   13.3405   108.8701   616.3   322.54
1967   8   24.1849   11.9913   105.9821   611.7   320.92
1967   9   20.0087   6.242   63.5226   652.5   319.25
1967   10   13.3857   2.9928   112.0773   422.1   319.39
1967   11   2.7206   -5.6389   72.62   262.1   320.73
1967   12   -0.8189   -10.0717   108.3816   272   321.96
1968   1   -7.6814   -20.1771   47.8971   359.4   322.57
1968   2   -6.3073   -18.7328   34.3971   512.9   323.15
1968   3   4.1996   -7.9461   83.8492   537.4   323.89
1968   4   13.7091   -0.7808   79.559   732.5   325.02
1968   5   16.9169   2.9335   79.4149   677.9   325.57
1968   6   20.2033   9.3925   109.4451   432.6   325.36
1968   7   25.7802   12.5188   97.6772   752.4   324.14
1968   8   22.5338   9.6862   69.5165   677.4   322.11
1968   9   21.4855   8.7193   62.1807   528.5   320.33
1968   10   14.3498   3.5213   68.282   290.2   320.25
1968   11   2.5095   -4.6856   134.345   188.9   321.32
1968   12   -4.5914   -13.1973   141.192   106.1   322.89
1969   1   -3.9266   -14.7844   60.2509   286.8   324
1969   2   -2.366   -13.3356   78.4127   407   324.42
1969   3   0.2421   -10.0322   43.8443   518   325.63
1969   4   9.6956   -2.5875   88.0631   643.1   326.66
1969   5   16.2602   2.9857   94.5615   654.6   327.38
1969   6   22.8422   9.7638   109.6592   673   326.71
1969   7   24.3431   11.561   129.0193   559.6   325.88
1969   8   24.6316   12.3496   117.3703   673.3   323.66
1969   9   19.3737   7.9185   52.2896   523.9   322.38
1969   10   12.3575   1.1074   57.7595   527.6   321.78
1969   11   5.6641   -2.1531   157.3631   274.2   322.86
1969   12   -3.4814   -11.3339   147.3025   325   324.12
1970   1   -9.645   -22.4669   19.5996   478   325.06
1970   2   -2.4647   -15.9097   78.196   485.1   325.98
1970   3   0.8247   -9.8812   57.527   639   326.93
1970   4   10.0836   -2.3231   81.8997   736.7   328.13
1970   5   18.2803   5.0857   87.7545   770.9   328.08
1970   6   22.7857   9.3854   91.8521   754.3   327.67
1970   7   26.293   13.0347   60.1342   778.9   326.34
1970   8   24.7711   11.5212   114.8519   784.1   324.69
1970   9   19.1592   8.0962   110.0873   523.9   323.1
1970   10   14.5195   3.7198   67.7398   448.5   323.06
1970   11   6.4137   -1.9455   65.6361   316.9   324.01
1970   12   -5.4969   -15.0407   120.6179   285.2   325.13
1971   1   -7.8851   -20.0484   50.191   401.5   326.17
1971   2   -2.4677   -13.8309   101.7717   440.5   326.68
1971   3   -0.1027   -10.6409   83.5117   697.1   327.17
1971   4   7.1203   -3.463   53.0096   736.7   327.79
1971   5   17.5651   4.0668   75.5429   697.3   328.93
1971   6   23.5798   8.5884   67.3147   913.3   328.57
1971   7   24.8647   11.5247   127.7674   858.3   327.36
1971   8   23.6317   11.3354   166.2558   775.9   325.43
1971   9   21.0457   9.7794   54.5027   606.6   323.36
1971   10   16.5161   4.529   59.1527   532.9   323.56
1971   11   2.9065   -5.4926   87.0217   359.6   324.8
1971   12   -1.5207   -11.8883   91.661   338.3   326.01
1972   1   -2.5027   -15.3963   48.5656   407.9   326.77
1972   2   -4.3777   -16.8829   65.432   535.2   327.63
1972   3   0.1379   -10.5647   114.4927   527.7   327.75
1972   4   5.9952   -4.6923   64.1455   775.1   329.72
1972   5   18.9625   4.3853   85.7535   763.1   330.07
1972   6   21.2526   10.4301   131.1194   610.1   329.09
1972   7   24.8071   12.6271   148.0168   775.1   328.04
1972   8   22.7314   10.5172   88.5569   726.6   326.32
1972   9   19.886   6.9768   38.2273   638.7   324.84
1972   10   10.0157   -0.7878   85.7058   559.3   325.2
1972   11   2.6028   -4.599   123.7915   268.1   326.5
1972   12   -1.8919   -11.487   165.1473   225.5   327.55
1973   1   -2.8803   -13.5176   77.7685   427   328.55
1973   2   -4.1221   -16.9417   57.1686   596.6   329.56
1973   3   6.0927   -4.0844   74.0282   566.4   330.3
1973   4   10.5238   -0.6856   98.8168   685.6   331.5
1973   5   16.209   4.5553   147.0289   581   332.48
1973   6   23.0076   10.795   206.4357   680.4   332.07
1973   7   25.8187   13.0456   107.9068   771.3   330.87
1973   8   25.9313   13.8027   98.6671   693.8   329.31
1973   9   18.1281   7.0252   104.4408   588.2   327.51
1973   10   13.7833   2.0679   71.315   580.4   327.18
1973   11   3.6713   -3.1877   96.9882   414.4   328.16
1973   12   0.0795   -8.8503   206.3616   285.2   328.64
1974   1   -3.6318   -14.0251   69.1346   359.4   329.35
1974   2   -4.305   -16.6718   65.0712   495   330.71
1974   3   1.2094   -10.0597   99.5475   598.3   331.48
1974   4   10.5512   -1.9123   123.4225   672.6   332.65
1974   5   14.5213   3.1473   149.865   666.3   333.19
1974   6   22.9037   10.1282   101.6045   776.5   332.2
1974   7   24.7283   12.5194   155.3515   741.5   331.07
1974   8   24.5351   11.4391   90.1439   792.3   329.15
1974   9   18.3355   7.2546   108.7267   574.4   327.33
1974   10   9.9272   -1.807   39.3062   554   327.28
1974   11   4.7082   -3.6211   112.2074   365.7   328.31
1974   12   -0.2658   -8.0409   68.6924   258.7   329.58
1975   1   -1.8403   -13.1361   69.0041   350.6   330.73
1975   2   -3.158   -14.0948   66.5549   457.2   331.46
1975   3   0.6402   -10.5394   82.9714   576.1   331.94
1975   4   6.0194   -4.4284   55.9795   753.8   333.11
1975   5   21.7969   6.5929   50.719   801.8   333.95
1975   6   22.4978   10.1742   76.7012   735.8   333.42
1975   7   27.1281   13.8248   119.0729   794   331.97
1975   8   24.2876   11.6609   115.4375   722.5   329.95
1975   9   17.651   7.2847   150.4184   597.4   328.5
1975   10   13.4024   2.6133   114.3745   559.3   328.36
1975   11   7.7329   -1.3295   111.9238   390   329.38
1975   12   -2.5991   -13.4389   89.7862   287.7   330.62
1976   1   -6.7576   -19.7886   108.5245   388.8   331.56
1976   2   0.0708   -13.3481   110.2462   507.4   332.74
1976   3   3.3438   -8.811   92.7976   677.8   333.36
1976   4   11.7331   -0.3957   68.2192   817.7   334.74
1976   5   16.7307   3.8897   138.5199   728.2   334.72
1976   6   24.9556   11.8395   126.055   824.6   333.98
1976   7   23.5034   11.7136   137.6365   801.6   333.08
1976   8   23.4593   11.1105   145.6875   747.2   330.68
1976   9   17.9767   6.7514   93.3781   675.5   328.96
1976   10   10.1233   -0.0434   133.2472   490.7   328.72
1976   11   1.5817   -4.7914   68.321   390   330.16
1976   12   -5.0059   -16.4757   75.9517   364.8   331.62
1977   1   -8.1008   -18.5064   60.7137   452.5   332.68
1977   2   -3.3582   -12.9535   59.052   457.2   333.17
1977   3   5.895   -4.4597   81.8761   619.7   334.96
1977   4   10.6909   -1.9034   88.8943   770.8   336.14
1977   5   20.7018   4.6715   27.6658   894.8   336.93
1977   6   20.9189   9.8224   117.1128   613.8   336.17
1977   7   24.9404   11.4939   60.3119   741.5   334.88
1977   8   23.4834   11.4525   140.6967   652.7   332.56
1977   9   17.5429   7.9374   160.8528   519.3   331.29
1977   10   11.9935   1.444   141.6542   485.4   331.28
1977   11   6.6527   -2.0351   120.6296   329.1   332.46
1977   12   -3.1857   -11.8449   112.7173   338.3   333.6
1978   1   -5.7942   -15.9561   146.902   350.6   334.94
1978   2   -6.4017   -20.021   22.2103   680.2   335.26
1978   3   0.0259   -11.5269   71.8089   653.6   336.66
1978   4   7.4531   -3.7644   75.1522   724   337.69
1978   5   20.2589   5.7551   56.194   794.1   338.02
1978   6   22.239   9.7314   185.6542   728   338.01
1978   7   25.6438   11.6484   95.906   828.1   336.5
1978   8   24.2981   11.4347   80.4915   730.7   334.42
1978   9   18.0444   4.0418   55.887   749   332.36
1978   10   11.6181   0.5649   99.8312   490.7   332.45
1978   11   5.5994   -5.7202   51.1234   432.7   333.76
1978   12   -1.8327   -11.7557   91.4505   318.4   334.91
1979   1   -4.2655   -14.0052   156.6154   267.7   336.14
1979   2   -8.8114   -20.5907   34.8296   618.9   336.69
1979   3   5.3528   -5.1225   72.0498   508.3   338.27
1979   4   9.9666   -1.043   78.7479   672.9   338.82
