Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -4.0359   -15.32   66.7405   376.6   355.7315
1800-1958   2   -2.5274   -14.868   64.4559   499.01   356.4926
1800-1958   3   2.4859   -8.8592   71.2081   608.145   356.696
1800-1958   4   10.0926   -1.9089   81.3987   707.6   357.9722
1800-1958   5   17.991   4.3797   94.0174   726.05   358.5598
1800-1958   6   22.3611   9.2833   115.229   726.67   357.9803
1800-1958   7   24.9954   12.0793   112.5475   747.66   356.4695
1800-1958   8   24.0109   11.3574   118.7577   708.465   354.4635
1800-1958   9   19.6987   7.3505   89.5918   619.315   352.9024
1800-1958   10   12.837   1.6319   100.9653   509.925   352.9462
1800-1958   11   5.2396   -3.5351   96.4421   332.595   354.2837
1800-1958   12   -1.3679   -10.7529   93.2694   297.185   355.5944
1959   1   -4.8759   -16.2992   96.2333   369.4   315.58
1959   2   -4.9379   -19.9538   68.9792   464.1   316.48
1959   3   1.3719   -11.2152   58.3981   526.7   316.65
1959   4   10.9653   -1.8813   40.2722   746.1   317.72
1959   5   19.9615   5.0092   47.6023   754.2   318.29
1959   6   21.2498   10.0529   111.3259   734.3   318.15
1959   7   27.0179   12.3723   50.9347   652.4   316.54
1959   8   25.6003   12.8719   132.5671   712.2   314.8
1959   9   21.4897   8.3769   56.5324   558   313.84
1959   10   12.2505   1.9445   175.3477   479.8   313.33
1959   11   4.9043   -4.171   161.7912   338.4   314.81
1959   12   -1.3689   -8.8416   90.8949   362.8   315.58
1960   1   -3.963   -15.3855   57.8606   458.9   316.43
1960   2   -0.1951   -10.6196   87.4005   462.8   316.98
1960   3   -1.6174   -11.8668   46.8949   639   317.58
1960   4   10.2639   -1.1587   97.6806   685.6   319.03
1960   5   20.4412   6.9722   89.6259   681.8   320.04
1960   6   22.5466   8.524   120.9745   750.6   319.59
1960   7   23.5862   10.0929   99.238   748.7   318.18
1960   8   24.1453   9.8679   54.2037   763.6   315.9
1960   9   20.1368   7.2689   109.5875   647.9   314.17
1960   10   12.2523   -0.2281   99.8389   564.5   313.83
1960   11   6.8651   -1.9529   60.8796   371.7   315
1960   12   -3.201   -14.4674   41.1139   358.2   316.19
1961   1   -7.1505   -20.4556   30.2347   427   316.89
1961   2   -1.1479   -15.1359   70.7917   485.1   317.7
1961   3   2.3493   -9.5536   55.9083   648.7   318.54
1961   4   7.5883   -1.7532   111.6648   583.4   319.48
1961   5   15.8796   2.9804   87.0236   677.9   320.58
1961   6   22.1464   8.7254   114.0144   728.4   319.77
1961   7   24.1948   11.88   121.6741   710.8   318.57
1961   8   23.7137   11.4827   87.7245   673.3   316.79
1961   9   23.3523   10.1758   55.4773   693.9   314.99
1961   10   15.2479   2.4134   55.1759   522.3   315.31
1961   11   5.4656   -2.5998   84.2528   316.9   316.1
1961   12   -1.5429   -9.5024   67.9616   272   317.01
1962   1   -3.8846   -16.9099   45.6338   395.2   317.94
1962   2   -4.7459   -17.9657   64.7264   423.7   318.55
1962   3   3.2499   -8.7212   44.7139   706.8   319.68
1962   4   9.9622   -2.1696   96.8727   689.9   320.57
1962   5   17.335   3.8564   69.7815   732.1   321.02
1962   6   23.2693   8.5958   67.9736   787.6   320.62
1962   7   22.5343   8.9415   159.1889   756.2   319.61
1962   8   23.2963   10.9829   106.8167   706.1   317.4
1962   9   17.843   6.0091   86.1139   643.3   316.25
1962   10   11.5625   1.7015   154.1028   432.6   315.42
1962   11   3.6586   -5.6294   75.5009   396.1   316.69
1962   12   -2.2382   -13.8152   65.8051   364.8   317.7
1963   1   -4.5207   -14.5333   48.4653   318.7   318.74
1963   2   -6.0744   -19.2512   57.3861   546.4   319.07
1963   3   2.3497   -9.8435   62.2699   605.2   319.86
1963   4   8.9517   -2.8416   88.2694   706.9   321.38
