Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -0.8221   -11.7609   76.3645   376.6   355.7315
1800-1958   2   0.5219   -11.16   77.9297   499.01   356.4926
1800-1958   3   5.4804   -5.8348   85.0639   608.145   356.696
1800-1958   4   13.1528   0.1621   94.6551   707.6   357.9722
1800-1958   5   20.0469   6.0649   99.3942   726.05   358.5598
1800-1958   6   24.4197   10.9461   111.8763   726.67   357.9803
1800-1958   7   27.0798   13.7624   105.1373   747.66   356.4695
1800-1958   8   26.1207   13.0502   102.3372   708.465   354.4635
1800-1958   9   21.9138   9.0003   95.3325   619.315   352.9024
1800-1958   10   15.6124   2.8409   94.2849   509.925   352.9462
1800-1958   11   8.5548   -1.7092   98.1123   332.595   354.2837
1800-1958   12   1.8011   -7.8205   100.1149   297.185   355.5944
1959   1   -1.06   -12.275   81.7601   369.4   315.58
1959   2   -0.7371   -14.067   69.8203   464.1   316.48
1959   3   4.6819   -7.0809   82.2304   526.7   316.65
1959   4   13.7859   0.2457   83.6949   746.1   317.72
1959   5   22.0689   6.8079   38.3257   754.2   318.29
1959   6   23.6592   11.2043   101.2603   734.3   318.15
1959   7   27.7067   13.8745   81.4199   652.4   316.54
1959   8   27.5651   14.1269   105.5186   712.2   314.8
1959   9   23.9965   9.9637   51.0859   558   313.84
1959   10   15.5369   4.2908   163.3317   479.8   313.33
1959   11   7.9586   -2.5173   143.623   338.4   314.81
1959   12   2.1768   -6.4288   106.2377   362.8   315.58
1960   1   -0.4293   -10.9226   65.2415   458.9   316.43
1960   2   1.8626   -8.1215   105.4887   462.8   316.98
1960   3   0.8614   -9.8092   63.2244   639   317.58
1960   4   14.3511   1.508   113.8882   685.6   319.03
1960   5   20.6051   7.1247   87.1639   681.8   320.04
1960   6   24.2726   10.372   113.9293   750.6   319.59
1960   7   25.4818   11.6329   160.4728   748.7   318.18
1960   8   25.3681   12.4285   87.3966   763.6   315.9
1960   9   21.3869   8.9994   187.447   647.9   314.17
1960   10   15.3979   1.7077   57.8702   564.5   313.83
1960   11   9.9752   -1.6038   63.8797   371.7   315
1960   12   -0.5571   -13.0556   54.2985   358.2   316.19
1961   1   -3.6647   -17.2884   54.6992   427   316.89
1961   2   1.2852   -11.7359   83.2221   485.1   317.7
1961   3   4.7831   -6.3501   78.825   648.7   318.54
1961   4   9.9694   -0.4374   110.028   583.4   319.48
1961   5   17.7079   4.4474   106.7382   677.9   320.58
1961   6   24.4283   10.2445   106.0201   728.4   319.77
1961   7   26.0852   13.0308   90.4009   710.8   318.57
1961   8   25.3409   12.5048   93.5298   673.3   316.79
1961   9   24.8845   11.4698   64.7424   693.9   314.99
1961   10   17.5149   3.7153   45.4914   522.3   315.31
1961   11   7.9566   -1.3046   92.6102   316.9   316.1
1961   12   0.667   -7.914   74.8146   272   317.01
1962   1   -0.5901   -12.3736   69.2848   395.2   317.94
1962   2   -1.834   -13.2793   105.7509   423.7   318.55
1962   3   5.5043   -5.9267   35.5911   706.8   319.68
1962   4   13.4555   -0.5841   94.3046   689.9   320.57
1962   5   20.4341   5.6979   49.2842   732.1   321.02
