Year   Month   Tmax   Tmin   Prec   PAR   CO2
1800-1958   1   -0.6721   -11.4156   76.964   376.6   355.7315
1800-1958   2   0.5807   -10.9501   77.4211   499.01   356.4926
1800-1958   3   5.4864   -5.7936   85.6727   608.145   356.696
1800-1958   4   13.1857   0.1185   93.0214   707.6   357.9722
1800-1958   5   19.9895   6.0184   94.5489   726.05   358.5598
1800-1958   6   24.5056   10.9127   111.9715   726.67   357.9803
1800-1958   7   27.1155   13.7995   105.1674   747.66   356.4695
1800-1958   8   26.2109   13.2645   97.461   708.465   354.4635
1800-1958   9   21.9294   9.1912   94.6099   619.315   352.9024
1800-1958   10   15.6852   2.8797   87.2566   509.925   352.9462
1800-1958   11   8.6308   -1.7316   93.9243   332.595   354.2837
1800-1958   12   1.9519   -7.6224   97.795   297.185   355.5944
1959   1   -0.8897   -11.8699   78.21   369.4   315.58
1959   2   -0.6016   -13.5188   68.5302   464.1   316.48
1959   3   4.7041   -6.8806   83.1697   526.7   316.65
1959   4   13.8086   0.2877   84.1882   746.1   317.72
1959   5   21.933   6.9017   35.9927   754.2   318.29
1959   6   23.7851   11.1104   105.2912   734.3   318.15
1959   7   27.5633   13.955   90.0297   652.4   316.54
1959   8   27.6377   14.3947   98.379   712.2   314.8
1959   9   23.9941   10.1992   49.8521   558   313.84
1959   10   15.6964   4.3199   151.0842   479.8   313.33
1959   11   7.9528   -2.5858   134.032   338.4   314.81
1959   12   2.2575   -6.3598   103.5837   362.8   315.58
1960   1   -0.288   -10.4827   64.6831   458.9   316.43
1960   2   1.8345   -7.8942   105.0944   462.8   316.98
1960   3   0.6673   -9.8091   61.3958   639   317.58
1960   4   14.4829   1.5172   107.6401   685.6   319.03
1960   5   20.3294   6.9696   76.6012   681.8   320.04
1960   6   24.1738   10.3644   113.8283   750.6   319.59
1960   7   25.3599   11.6604   163.5259   748.7   318.18
1960   8   25.3589   12.7509   88.4272   763.6   315.9
1960   9   21.2686   9.1667   188.6986   647.9   314.17
1960   10   15.4605   1.7816   52.2625   564.5   313.83
1960   11   9.9515   -1.6462   61.9026   371.7   315
1960   12   -0.5601   -12.8875   55.4553   358.2   316.19
1961   1   -3.5714   -16.9473   59.4582   427   316.89
1961   2   1.2293   -11.5377   83.3123   485.1   317.7
1961   3   4.6519   -6.3668   81.5391   648.7   318.54
1961   4   9.8656   -0.5966   108.2846   583.4   319.48
1961   5   17.5454   4.3432   103.8105   677.9   320.58
1961   6   24.5275   10.3197   108.515   728.4   319.77
1961   7   26.1074   13.1131   86.7785   710.8   318.57
1961   8   25.384   12.8165   86.6461   673.3   316.79
1961   9   24.8013   11.6937   68.7762   693.9   314.99
1961   10   17.4799   3.7958   41.6009   522.3   315.31
1961   11   7.9477   -1.3783   90.8052   316.9   316.1
1961   12   0.7067   -7.828   71.9181   272   317.01
1962   1   -0.4233   -11.8839   70.7085   395.2   317.94
1962   2   -1.7962   -12.9849   105.9878   423.7   318.55
