Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -5.5704        -18.9506        174.5141        16.8892        325.06
1800-1970        2        0.5731        -12.345        236.8277        82.8758        325.98
1800-1970        3        3.3935        -6.947        333.0346        70.4596        326.93
1800-1970        4        13.0396        -0.4921        454.856        96.7147        328.13
1800-1970        5        20.1708        6.874        484.7105        87.0133        328.08
1800-1970        6        23.6731        10.2924        565.3577        98.6649        327.67
1800-1970        7        26.6521        13.5663        551.7073        56.2214        326.34
1800-1970        8        26.883        12.1989        501.9748        96.7788        324.69
1800-1970        9        21.5719        9.4471        358.3575        97.5965        323.1
1800-1970        10        16.1885        4.3676        232.8903        68.6995        323.06
1800-1970        11        8.7006        -0.7087        140.7777        77.522        324.01
1800-1970        12        -1.3826        -10.7172        125.2843        92.8688        325.13
1971        1        -3.7424        -16.6545        164.0727        47.1821        326.17
1971        2        0.0097        -10.7282        210.9858        111.4858        326.68
1971        3        2.7551        -7.2109        346.033        76.5256        327.17
1971        4        10.4868        -2.3708        433.2297        53.8436        327.79
1971        5        18.5389        4.7014        462.6919        101.9262        328.93
1971        6        25.6702        9.8411        605.4519        61.8198        328.57
1971        7        26.6262        11.7711        574.2813        97.8887        327.36
1971        8        25.5275        11.6768        475.0931        171.2726        325.43
1971        9        22.3419        11.1642        361.876        81.9405        323.36
1971        10        18.2924        5.6251        226.2876        69.2702        323.56
1971        11        6.2021        -3.2877        168.9398        112.4904        324.8
1971        12        2.5322        -7.1398        124.6881        91.293        326.01
1972        1        0.6121        -11.6913        157.6977        46.8037        326.77
1972        2        -1.1578        -13.3546        238.4119        97.5579        327.63
1972        3        3.0169        -7.1538        298.8863        110.31        327.75
1972        4        9.7656        -3.0869        437.9866        97.8475        329.72
1972        5        19.8773        6.3642        450.8923        135.4894        330.07
1972        6        21.5647        10.9095        471.2147        213.838        329.09
1972        7        26.2433        13.9053        510.3921        105.5332        328.04
1972        8        24.7109        11.6486        472.1529        63.9937        326.32
1972        9        21.6595        8.0019        357.7545        43.9158        324.84
1972        10        12.6543        0.259        242.6985        88.7799        325.2
1972        11        4.735        -3.2879        150.9951        199.0134        326.5
1972        12        1.2225        -6.7863        96.1542        162.3272        327.55
1973        1        1.2783        -9.9184        156.7718        81.9344        328.55
1973        2        -0.5628        -12.488        247.5471        64.9207        329.56
1973        3        8.5502        -2.0508        288.4571        75.568        330.3
1973        4        13.2364        1.4182        403.0334        135.9698        331.5
1973        5        17.3281        5.5393        444.2903        156.0174        332.48
1973        6        24.9615        12.4421        522.2526        159.1094        332.07
1973        7        27.1903        13.9198        549.0501        80.983        330.87
1973        8        27.5469        14.7079        482.5622        73.8578        329.31
1973        9        21.4135        7.7653        387.6081        56.8701        327.51
1973        10        16.4935        2.2977        260.0871        59.9092        327.18
1973        11        8.0249        -1.6289        141.9515        59.3736        328.16
1973        12        2.7045        -7.1268        99.3256        222.7594        328.64
1974        1        0.373        -10.4877        156.7718        76.7744        329.35
1974        2        -0.6374        -12.8905        247.5471        66.496        330.71
1974        3        4.6125        -6.0314        288.4571        95.7655        331.48
1974        4        14.6764        0.7502        403.0334        72.7318        332.65
1974        5        17.4928        4.8524        444.2903        114.408        333.19
1974        6        23.7554        10.2952        522.2526        82.5053        332.2
1974        7        26.3542        12.8675        549.0501        100.9866        331.07
1974        8        25.8056        12.224        482.5622        101.0434        329.15
1974        9        20.0504        8.0449        387.6081        158.4341        327.33
1974        10        12.857        -0.7062        260.0871        43.2938        327.28
1974        11        8.286        -2.1473        161.1535        101.156        328.31
1974        12        2.328        -6.178        106.4406        82.6296        329.58
1975        1        1.3577        -9.5725        145.4417        95.5904        330.73
1975        2        0.4862        -10.4873        243.7517        92.8804        331.46
1975        3        3.6011        -6.976        317.5983        77.305        331.94
