Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -6.0296        -18.376        176.4631        17.9704        325.06
1800-1970        2        0.0211        -12.3145        238.4502        99.4059        325.98
1800-1970        3        2.3893        -7.0958        332.8781        77.4303        326.93
1800-1970        4        11.6333        -1.0269        455.2498        100.9502        328.13
1800-1970        5        18.8516        6.485        481.4172        91.4847        328.08
1800-1970        6        22.2409        10.071        559.1006        102.1969        327.67
1800-1970        7        25.4911        13.4354        550.9698        56.4573        326.34
1800-1970        8        25.8018        12.3216        498.4294        103.848        324.69
1800-1970        9        20.8324        9.3364        358.666        93.0449        323.1
1800-1970        10        15.4155        4.1453        234.4188        64.4875        323.06
1800-1970        11        7.9506        -1.0699        143.284        84.297        324.01
1800-1970        12        -1.8867        -10.5914        128.4278        90.7387        325.13
1971        1        -4.2162        -16.4724        166.547        49.9261        326.17
1971        2        -0.6027        -10.712        212.7917        117.5181        326.68
1971        3        1.8189        -7.1456        346.9745        73.0489        327.17
1971        4        9.3684        -2.8224        435.5769        55.4408        327.79
1971        5        17.0237        4.207        456.9118        106.5531        328.93
1971        6        24.3881        9.6751        604.2087        63.1189        328.57
1971        7        25.5365        11.5764        573.9873        93.8623        327.36
1971        8        24.4831        11.6626        473.8572        160.2053        325.43
1971        9        21.5313        11.0508        361.5134        90.0285        323.36
1971        10        17.6052        5.5456        228.9122        71.7914        323.56
1971        11        5.567        -3.557        171.6302        120.4892        324.8
1971        12        2.024        -6.9675        128.8693        93.2536        326.01
1972        1        0.1529        -11.2622        159.7839        48.0941        326.77
1972        2        -1.7277        -13.2697        239.6267        109.9385        327.63
1972        3        2.156        -7.3866        298.5218        118.0546        327.75
1972        4        8.5432        -3.5332        434.8107        106.5016        329.72
1972        5        18.3453        5.9753        448.2756        138.2914        330.07
1972        6        20.0963        10.6095        465.4389        238.3016        329.09
1972        7        25.1165        13.8506        507.8792        100.4537        328.04
1972        8        23.7186        11.7147        472.3392        63.0764        326.32
1972        9        20.9068        7.9704        360.5045        45.5255        324.84
1972        10        12.0785        0.1771        245.472        85.1629        325.2
1972        11        4.0945        -3.5645        155.0315        207.2607        326.5
1972        12        0.5483        -6.6112        99.1586        171.6939        327.55
1973        1        0.8239        -9.7384        159.6148        89.9424        328.55
1973        2        -1.1228        -12.3482        249.6062        75.4162        329.56
1973        3        7.6331        -2.3606        289.3158        82.5026        330.3
1973        4        11.8355        0.9371        399.5896        149.7389        331.5
1973        5        15.9968        5.1586        446.8202        153.008        332.48
1973        6        23.7109        12.2526        515.0766        152.8562        332.07
1973        7        25.924        13.7779        544.1796        86.6346        330.87
1973        8        26.4119        14.7494        478.8848        71.2095        329.31
1973        9        20.6374        7.6394        390.3054        55.844        327.51
1973        10        15.7056        2.1404        261.8088        60.5992        327.18
1973        11        7.4107        -1.9433        145.4656        60.6738        328.16
1973        12        2.2804        -7.2339        102.3052        236.4341        328.64
1974        1        -0.0388        -10.2812        159.6148        83.1962        329.35
1974        2        -1.1317        -12.8189        249.6062        70.4987        330.71
1974        3        3.8354        -6.1899        289.3158        100.514        331.48
1974        4        13.3385        0.4503        399.5896        76.2628        332.65
1974        5        16.1863        4.4866        446.8202        114.6534        333.19
1974        6        22.3539        10.0002        515.0766        84.4805        332.2
1974        7        25.1845        12.7719        544.1796        102.8636        331.07
1974        8        24.7308        12.2472        478.8848        102.5663        329.15
1974        9        19.2482        8.08        390.3054        165.7099        327.33
1974        10        12.1638        -0.6977        261.8088        48.2483        327.28
1974        11        7.7192        -2.4684        164.9631        95.0546        328.31
1974        12        1.6495        -6.3515        110.0343        91.9217        329.58
