Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.4744        -22.2886        165.735        18.8222        325.06
1800-1970        2        -2.4226        -15.7806        222.3229        78.2194        325.98
1800-1970        3        0.7208        -9.7682        320.8423        58.0574        326.93
1800-1970        4        9.7495        -2.53        443.1557        86.3019        328.13
1800-1970        5        17.8658        4.8711        473.4242        89.0894        328.08
1800-1970        6        22.2505        8.9315        560.5321        93.687        327.67
1800-1970        7        25.6113        12.6206        548.0337        58.2681        326.34
1800-1970        8        24.3907        11.2028        499.2117        113.1014        324.69
1800-1970        9        18.8549        8.0117        331.2512        107.6625        323.1
1800-1970        10        14.2614        3.605        212.9398        67.7454        323.06
1800-1970        11        6.2106        -2.0531        125.4832        65.7144        324.01
1800-1970        12        -5.4425        -14.8224        112.9549        118.9407        325.13
1971        1        -7.7019        -19.8632        151.0816        48.9338        326.17
1971        2        -2.5543        -13.6527        194.7449        101.6185        326.68
1971        3        -0.1745        -10.7068        333.0546        87.188        327.17
1971        4        6.7851        -3.7187        406.265        52.8468        327.79
1971        5        17.1058        3.7257        463.7003        78.0032        328.93
1971        6        23.17        8.1683        600.1171        65.1574        328.57
1971        7        24.385        11.0006        547.9816        127.8389        327.36
1971        8        23.2853        11.0123        466.5705        169.6972        325.43
1971        9        20.7381        9.6166        352.81        53.688        323.36
1971        10        16.3499        4.4285        204.9207        60.6625        323.56
1971        11        2.753        -5.7048        153.984        89.9023        324.8
1971        12        -1.4575        -11.7438        113.815        89.7495        326.01
1972        1        -2.4354        -15.2965        148.478        48.2981        326.77
1972        2        -4.3397        -16.6623        227.7046        65.7282        327.63
1972        3        0.0089        -10.4297        283.2945        116.4097        327.75
1972        4        5.7094        -4.9416        448.2647        63.6491        329.72
1972        5        18.4484        4.1319        461.7923        87.0347        330.07
1972        6        20.5646        10.0022        475.3013        132.3671        329.09
1972        7        24.233        12.2371        513.2555        144.2102        328.04
1972        8        22.2989        10.215        451.2911        84.4713        326.32
1972        9        19.5819        6.6615        332.3267        37.9542        324.84
1972        10        9.9219        -0.9689        219.8359        84.7657        325.2
1972        11        2.3616        -4.7204        131.5341        130.45        326.5
1972        12        -1.8936        -11.3186        92.2517        163.8273        327.55
1973        1        -2.7054        -13.4311        140.2938        77.7194        328.55
1973        2        -3.9898        -16.7512        225.4341        55.563        329.56
1973        3        5.9236        -4.1756        275.8092        71.7051        330.3
1973        4        10.3143        -0.8903        420.1647        104.0574        331.5
1973        5        15.7414        4.2124        421.4828        148.7912        332.48
1973        6        22.4432        10.432        528.8663        210.113        332.07
1973        7        25.3274        12.5689        542.3781        108.1296        330.87
1973        8        25.5661        13.4466        472.5923        98.3352        329.31
1973        9        17.8842        6.8329        345.3764        102.7269        327.51
1973        10        13.6832        1.8288        232.5631        69.7162        327.18
1973        11        3.6933        -3.3481        126.7943        95.438        328.16
1973        12        0.1108        -8.7376        96.9224        208.2694        328.64
1974        1        -3.4        -13.7246        140.2938        70.0644        329.35
1974        2        -4.2354        -16.5256        225.4341        68.306        330.71
1974        3        1.1094        -9.9732        275.8092        102.5657        331.48
1974        4        10.445        -2.0872        420.1647        115.9421        332.65
1974        5        14.1806        2.885        421.4828        146.3866        333.19
1974        6        22.4189        9.6287        528.8663        99.8333        332.2
1974        7        24.1921        12.0258        542.3781        147.4745        331.07
1974        8        24.1441        11.1561        472.5923        93.6611        329.15
1974        9        17.9801        7.0775        345.3764        113.4282        327.33
1974        10        9.7969        -2.0225        232.5631        36.4426        327.28
1974        11        4.6678        -3.8768        137.0926        112.481        328.31
1974        12        -0.3194        -8.1015        94.1931        68.5218        329.58
1975        1        -1.7896        -12.8044        138.8939        70.8431        330.73
1975        2        -3.1749        -14.0231        236.1521        66.9963        331.46
1975        3        0.5619        -10.5175        307.7643        84.1653        331.94
1975        4        5.7606        -4.6662        413.1603        57.6134        333.11
1975        5        21.4142        6.3671        461.8077        46.7181        333.95
1975        6        21.9419        9.7683        560.5008        80.2838        333.42
1975        7        26.5473        13.3767        521.8619        114.1532        331.97
1975        8        23.8072        11.3667        497.6231        116.4759        329.95
1975        9        17.3112        7.0585        360.5641        151.1986        328.5
1975        10        13.272        2.5182        238.4545        116.4602        328.36
1975        11        7.68        -1.5224        121.8726        113.6417        329.38
1975        12        -2.5999        -13.3053        98.8397        89.55        330.62
1976        1        -6.642        -19.5094        141.0906        109.9037        331.56
1976        2        0.0959        -13.0976        209.5871        108.5759        332.74
1976        3        3.3089        -8.7912        330.1404        93.2426        333.36
1976        4        11.5788        -0.7467        460.2764        71.0519        334.74
1976        5        16.2502        3.5982        540.7693        139.0662        334.72
1976        6        24.484        11.5217        540.8331        129.494        333.98
1976        7        22.9356        11.303        551.1323        135.281        333.08
1976        8        23.01        10.7607        473.1655        144.9875        330.68
1976        9        17.7396        6.4234        325.9921        94.4153        328.96
1976        10        9.9462        -0.1516        228.1323        133.8546        328.72
1976        11        1.5708        -5.1654        136.8283        67.038        330.16
1976        12        -4.8326        -16.5124        106.0925        75.9676        331.62
1977        1        -7.9054        -18.4944        142.7964        59.3861        332.68
1977        2        -3.3594        -12.8768        202.6526        59.0852        333.17
1977        3        5.8294        -4.5411        314.9515        85.8204        334.96
1977        4        10.4957        -2.0986        437.3865        92.4644        336.14
1977        5        20.3565        4.3729        453.1115        26.756        336.93
1977        6        20.4569        9.4105        559.0017        115.3634        336.17
1977        7        24.5029        11.0099        505.0968        57.6917        334.88
1977        8        23.1348        11.1939        448.6026        141.2412        332.56
1977        9        17.2325        7.8418        365.5918        159.5704        331.29
1977        10        11.8284        1.2379        215.7251        141.806        331.28
1977        11        6.453        -2.167        157.2171        118.6319        332.46
1977        12        -3.1384        -11.84        125.8811        113.9144        333.6
1978        1        -5.6343        -15.7175        160.183        148.9426        334.94
1978        2        -6.271        -19.9409        223.5485        23.2986        335.26
1978        3        0.0507        -11.5098        309.2732        71.9074        336.66
1978        4        7.09        -3.9136        448.4372        74.6523        337.69
1978        5        19.7688        5.4794        581.7935        56.2028        338.02
1978        6        21.7312        9.273        520.0429        178.8079        338.01
