Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -5.2303        -17.8332        178.1839        17.4279        325.06
1800-1970        2        0.7137        -11.9325        241.7333        92.4965        325.98
1800-1970        3        3.3627        -6.7671        334.7476        72.9587        326.93
1800-1970        4        13.1951        -0.4518        457.142        93.7144        328.13
1800-1970        5        20.2662        6.9943        484.9931        79.1713        328.08
1800-1970        6        23.7502        10.4959        562.0098        93.3433        327.67
1800-1970        7        26.7861        13.8111        552.2177        57.9135        326.34
1800-1970        8        27.1173        12.754        501.9047        97.7392        324.69
1800-1970        9        21.9722        9.8309        364.6675        91.0967        323.1
1800-1970        10        16.3583        4.2714        238.0382        62.932        323.06
1800-1970        11        9.0318        -0.6965        144.743        82.238        324.01
1800-1970        12        -0.7581        -9.966        131.0961        85.065        325.13
1971        1        -3.3467        -16.0787        168.505        48.7247        326.17
1971        2        0.24        -10.2301        216.6148        106.3295        326.68
1971        3        2.9295        -6.5318        348.7528        67.447        327.17
1971        4        10.9845        -2.3265        439.7821        54.4582        327.79
1971        5        18.3864        4.6497        459.1688        102.9614        328.93
1971        6        25.9212        10.2231        605.1452        58.0541        328.57
1971        7        26.8156        11.9113        575.914        94.1205        327.36
1971        8        25.7327        12.0447        476.8844        173.0898        325.43
1971        9        22.3745        11.5919        360.3695        99.2314        323.36
1971        10        18.3736        5.8284        230.8921        70.4972        323.56
1971        11        6.6027        -3.073        171.583        110.2552        324.8
1971        12        3.1443        -6.3917        129.7954        86.8145        326.01
1972        1        0.905        -10.8278        160.4259        46.8891        326.77
1972        2        -0.9637        -12.84        241.9512        101.2826        327.63
1972        3        3.3172        -7.0352        302.984        108.1555        327.75
1972        4        10.1901        -3.0617        433.2014        102.8871        329.72
1972        5        19.9019        6.5342        452.056        131.8402        330.07
1972        6        21.5553        10.8348        469.6311        241.0664        329.09
1972        7        26.5083        14.168        511.3482        95.5352        328.04
1972        8        25.1846        12.2152        476.3703        58.516        326.32
1972        9        22.0436        8.5985        362.5445        43.83        324.84
1972        10        13.1333        0.3893        248.8585        86.2172        325.2
1972        11        5.1292        -3.2402        155.3892        196.4833        326.5
1972        12        1.5683        -6.0402        100.3556        157.7706        327.55
1973        1        1.7038        -9.4203        161.8207        86.8029        328.55
1973        2        -0.3603        -12.0516        252.0662        70.3513        329.56
1973        3        8.7342        -2.1975        291.2991        80.5688        330.3
1973        4        13.2107        1.2514        398.8682        144.445        331.5
1973        5        17.4515        5.4693        448.2203        146.1651        332.48
1973        6        25.2396        12.5488        519.1206        149.6689        332.07
1973        7        27.2113        13.9315        549.5165        88.2668        330.87
1973        8        27.6094        15.0532        481.147        65.2337        329.31
1973        9        21.6922        8.2023        393.6042        57.9003        327.51
1973        10        16.806        2.5291        266.0723        55.794        327.18
1973        11        8.6017        -1.3679        146.3856        54.7148        328.16
1973        12        3.1392        -6.9841        103.2812        226.5064        328.64
1974        1        0.8044        -10.0657        161.8207        83.5513        329.35
1974        2        -0.3993        -12.4055        252.0662        61.7319        330.71
1974        3        4.9538        -5.8316        291.2991        97.3374        331.48
1974        4        14.8298        0.9681        398.8682        74.3397        332.65
1974        5        17.738        4.9602        448.2203        103.2469        333.19
1974        6        23.6593        10.1903        519.1206        87.8333        332.2
1974        7        26.4461        12.9444        549.5165        102.3192        331.07
1974        8        25.8609        12.6152        481.147        100.0598        329.15
1974        9        20.1596        8.4741        393.6042        161.2011        327.33
1974        10        13.114        -0.3426        266.0723        48.3526        327.28
1974        11        8.6518        -2.086        165.8354        85.0815        328.31
1974        12        2.5057        -6.0308        112.7126        88.3559        329.58
1975        1        1.7795        -8.859        148.395        99.2077        330.73
1975        2        0.6638        -10.0883        246.035        93.2605        331.46
1975        3        3.7957        -6.9157        320.6781        79.1304        331.94
1975        4        9.7857        -2.5968        425.7444        66.1086        333.11
1975        5        22.3919        7.6806        505.61        83.6411        333.95
1975        6        23.5054        11.3488        534.1611        124.7217        333.42
1975        7        27.1955        14.4804        560.3754        225.9158        331.97
1975        8        25.4034        13.1641        478.7675        135.6065        329.95
1975        9        19.144        7.8839        381.538        172.0769        328.5
1975        10        16.673        4.2495        272.3346        114.3463        328.36
1975        11        11.6979        0.3889        151.9981        119.7577        329.38
1975        12        1.2071        -9.0754        116.4646        91.1337        330.62
1976        1        -3.0338        -15.018        147.6112        115.6801        331.56
1976        2        4.6985        -8.8769        228.7383        86.5302        332.74
1976        3        7.4576        -5.6649        323.8159        71.3681        333.36
1976        4        15.0711        1.1778        488.1094        86.6874        334.74
1976        5        18.7531        4.7306        516.796        121.1694        334.72
1976        6        26.0396        12.8154        525.7379        79.5933        333.98
1976        7        25.3246        12.5816        546.2454        95.9667        333.08
1976        8        25.2775        11.9813        469.479        170.8914        330.68
1976        9        20.7235        7.3711        352.847        75.0482        328.96
1976        10        13.0659        1.1042        244.4629        129.4203        328.72
1976        11        5.8848        -4.0518        166.5943        23.381        330.16
1976        12        -0.6799        -12.267        125.8723        57.5569        331.62
1977        1        -4.609        -15.9752        153.6711        46.414        332.68
1977        2        -0.0884        -11.162        237.2216        78.9459        333.17
1977        3        8.6982        -3.3613        335.9737        178.5137        334.96
1977        4        14.1998        -0.1626        464.137        111.5913        336.14
1977        5        22.3826        6.1294        503.9779        71.3691        336.93
1977        6        22.9575        10.19        544.8239        99.0839        336.17
1977        7        27.2649        13.3094        538.7965        70.693        334.88
1977        8        25.5836        13.1355        477.2065        108.4213        332.56
1977        9        20.4543        10.2219        383.8913        184.8046        331.29
1977        10        14.7533        2.6078        239.7895        111.1746        331.28
1977        11        9.1073        0.2769        195.6548        119.6269        332.46
1977        12        0.1807        -8.745        148.5183        127.0617        333.6
1978        1        -2.2405        -12.2521        182.2138        182.7521        334.94
1978        2        -3.6203        -15.4148        245.5995        28.1892        335.26
1978        3        3.2037        -7.9701        325.9887        70.0538        336.66
1978        4        11.5231        -1.2657        458.1087        36.7177        337.69
1978        5        19.6523        5.9667        577.1212        95.7729        338.02
1978        6        24.4489        9.8966        564.4335        106.5685        338.01
1978        7        26.2676        12.3521        548.3129        75.0891        336.5
1978        8        25.5268        13.8818        480.0025        95.6279        334.42
1978        9        20.4359        6.1659        334.8424        53.9482        332.36
1978        10        14.9944        1.4736        231.3745        57.556        332.45
1978        11        8.7619        -2.946        140.6304        43.1971        333.76
1978        12        2.1293        -8.1632        122.7129        92.9505        334.91
1979        1        -1.1293        -10.4837        120.2886        241.3371        336.14
1979        2        -5.9712        -16.3644        256.2164        72.039        336.69
1979        3        7.7801        -3.9222        311.8934        85.3975        338.27
1979        4        11.9073        -0.163        410.7013        114.4695        338.82
1979        5        19.9734        7.9023        464.4776        118.7306        339.24
1979        6        23.9778        9.731        613.5096        34.9607        339.26
1979        7        27.1023        13.9068        531.0026        88.5517        337.54
1979        8        25.2155        13.2999        434.5393        115.4411        335.72
1979        9        21.3059        7.9383        387.5953        119.375        333.97
1979        10        13.9225        3.3659        221.9309        97.5286        334.24
