Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.4854        -22.357        164.7985        19.3235        325.06
1800-1970        2        -2.3055        -15.8262        223.4673        76.6401        325.98
1800-1970        3        1.0396        -9.7046        323.3216        56.2726        326.93
1800-1970        4        10.3413        -2.1366        443.9056        81.0487        328.13
1800-1970        5        18.4857        5.2074        473.4053        86.5001        328.08
1800-1970        6        23.0257        9.5326        560.0643        90.6589        327.67
1800-1970        7        26.499        13.1837        549.5302        59.0456        326.34
1800-1970        8        24.9601        11.6067        500.049        112.7414        324.69
1800-1970        9        19.2979        8.1614        330.1951        108.4857        323.1
1800-1970        10        14.6533        3.8008        212.0727        67.0304        323.06
1800-1970        11        6.5075        -1.8528        125.2332        64.3553        324.01
1800-1970        12        -5.3895        -14.9199        112.3385        118.1197        325.13
1971        1        -7.7344        -19.9581        149.9455        49.4989        326.17
1971        2        -2.317        -13.7247        195.7622        100.0443        326.68
1971        3        0.124        -10.4886        335.1996        81.91        327.17
1971        4        7.3961        -3.2855        406.1392        51.8495        327.79
1971        5        17.7589        4.1756        464.2868        74.7334        328.93
1971        6        23.8283        8.7314        600.4594        66.0495        328.57
1971        7        25.1089        11.6349        547.7964        125.7448        327.36
1971        8        23.8201        11.4083        467.4101        163.7367        325.43
1971        9        21.1834        9.844        352.0354        54.1762        323.36
1971        10        16.6571        4.6107        203.6353        58.5564        323.56
1971        11        3.0125        -5.42        153.0048        85.7634        324.8
1971        12        -1.4082        -11.7953        113.0438        90.1592        326.01
1972        1        -2.3736        -15.3269        147.524        47.8472        326.77
1972        2        -4.2162        -16.7833        228.7956        64.7449        327.63
1972        3        0.3514        -10.3838        286.2008        112.0444        327.75
1972        4        6.2777        -4.5029        449.263        63.0948        329.72
1972        5        19.1603        4.5228        465.183        84.7996        330.07
1972        6        21.4635        10.5796        477.3916        129.5416        329.09
1972        7        25.0326        12.7762        515.9651        145.6406        328.04
1972        8        22.9109        10.5943        451.6791        87.4808        326.32
1972        9        20.04        7.0284        332.0094        37.9065        324.84
1972        10        10.1719        -0.7334        218.9869        84.6857        325.2
1972        11        2.7041        -4.5003        130.7202        122.1779        326.5
1972        12        -1.7882        -11.3861        92.2903        162.3127        327.55
1973        1        -2.727        -13.4587        138.8783        76.8138        328.55
1973        2        -3.9317        -16.8154        225.6891        56.0104        329.56
1973        3        6.2925        -3.9368        278.1551        72.0443        330.3
1973        4        10.7995        -0.5019        422.2413        97.7517        331.5
1973        5        16.3996        4.6579        421.0447        145.1572        332.48
1973        6        23.2305        10.9538        530.904        203.202        332.07
1973        7        26.0618        13.1761        544.5241        106.2855        330.87
1973        8        26.1138        13.8746        472.5418        97.1671        329.31
1973        9        18.2924        7.0795        343.4542        102.3948        327.51
1973        10        13.9359        2.1109        230.7375        70.4671        327.18
1973        11        3.8        -3.1236        126.4372        94.9154        328.16
1973        12        0.1911        -8.7495        97.0614        203.161        328.64
1974        1        -3.4701        -13.9264        138.8783        68.4788        329.35
1974        2        -4.1279        -16.5767        225.6891        64.0597        330.71
1974        3        1.4125        -9.907        278.1551        97.4225        331.48
1974        4        10.8313        -1.7325        422.2413        120.3631        332.65
1974        5        14.7364        3.2483        421.0447        147.3239        333.19
1974        6        23.1469        10.2511        530.904        99.7599        332.2
1974        7        24.9515        12.6361        544.5241        152.5422        331.07
1974        8        24.7111        11.5242        472.5418        89.1736        329.15
1974        9        18.4598        7.3115        343.4542        107.8313        327.33
1974        10        10.066        -1.7611        230.7375        38.6927        327.28
1974        11        4.8334        -3.5509        135.1736        109.7395        328.31
1974        12        -0.169        -7.9825        93.7854        67.8278        329.58
1975        1        -1.7295        -13.0455        138.2773        68.2273        330.73
1975        2        -3.0019        -14.0241        237.2447        65.2024        331.46
1975        3        0.8598        -10.3912        310.6705        81.0056        331.94
1975        4        6.2968        -4.2442        411.5884        55.3123        333.11
1975        5        21.9946        6.7186        461.5856        49.9202        333.95
1975        6        22.7186        10.327        562.6126        76.5752        333.42
1975        7        27.3377        13.944        520.8339        117.7227        331.97
1975        8        24.4537        11.7395        499.5305        113.574        329.95
1975        9        17.7916        7.3295        360.691        148.7844        328.5
1975        10        13.5508        2.6789        237.5918        113.3306        328.36
1975        11        7.8466        -1.2598        121.1056        110.224        329.38
1975        12        -2.4967        -13.3362        97.8263        88.4482        330.62
1976        1        -6.6165        -19.6693        140.4544        107.3024        331.56
1976        2        0.221        -13.2463        210.8025        108.0499        332.74
1976        3        3.5554        -8.6833        333.8447        90.9566        333.36
1976        4        12.0099        -0.2384        459.8738        67.3618        334.74
1976        5        16.9358        3.997        542.8352        136.9093        334.72
1976        6        25.1857        12.0002        543.0027        124.978        333.98
1976        7        23.722        11.8478        553.8711        135.888        333.08
1976        8        23.637        11.1947        476.1249        143.1276        330.68
1976        9        18.1359        6.7808        324.2906        92.3041        328.96
1976        10        10.2678        0.02        228.175        131.9252        328.72
1976        11        1.7028        -4.7612        136.3389        66.598        330.16
1976        12        -4.8883        -16.4191        105.5841        74.7318        331.62
1977        1        -7.9422        -18.445        142.1396        59.8388        332.68
1977        2        -3.196        -12.8735        203.0198        57.9311        333.17
1977        3        6.1158        -4.3216        317.0947        80.3603        334.96
1977        4        10.9675        -1.7307        436.8641        87.7235        336.14
1977        5        20.9112        4.7792        452.0203        27.3537        336.93
1977        6        21.1481        9.9619        560.2591        115.9721        336.17
1977        7        25.1741        11.6103        505.5654        59.0189        334.88
1977        8        23.6667        11.5347        448.7038        137.6788        332.56
1977        9        17.6872        7.9974        365.3086        157.8746        331.29
1977        10        12.1354        1.493        214.5278        139.5301        331.28
1977        11        6.7483        -1.9502        155.2621        117.4105        332.46
1977        12        -3.0707        -11.7731        125.0007        110.6756        333.6
1978        1        -5.6494        -15.8594        158.916        145.2092        334.94
1978        2        -6.2158        -19.9189        223.9751        22.1736        335.26
1978        3        0.2603        -11.3823        312.343        70.2084        336.66
1978        4        7.7078        -3.5699        448.9339        73.6636        337.69
1978        5        20.4426        5.8737        582.4905        55.4176        338.02
1978        6        22.4819        9.86        516.1986        182.0934        338.01
1978        7        25.8629        11.7768        531.5424        94.8783        336.5
1978        8        24.4721        11.5442        445.9458        80.0316        334.42
1978        9        18.2119        4.0953        303.0903        54.9528        332.36
1978        10        11.7708        0.602        202.3199        98.395        332.45
1978        11        5.7099        -5.6348        133.733        50.1865        333.76
1978        12        -1.7296        -11.709        110.784        89.6695        334.91
1979        1        -4.1244        -13.9284        109.8493        154.6703        336.14
1979        2        -8.6232        -20.4754        252.7306        34.3549        336.69
1979        3        5.5584        -4.9735        295.7239        70.1741        338.27
1979        4        10.232        -0.8614        408.258        77.63        338.82
1979        5        18.9201        6.5289        477.2509        116.8496        339.24
1979        6        23.6623        9.4196        577.5971        63.0717        339.26
1979        7        26.7728        13.2015        576.3689        68.1144        337.54
1979        8        22.7679        11.2708        432.0864        125.6953        335.72
1979        9        19.8193        6.2754        403.1262        88.6195        333.97
1979        10        11.7532        2.6919        200.3774        82.8153        334.24
1979        11        8.1708        -0.8077        133.0194        88.3008        335.32
1979        12        0.4978        -9.0488        120.2062        69.2921        336.82
1980        1        -3.4268        -13.7687        160.0851        32.2588        337.9
1980        2        -4.8936        -16.6611        241.3781        23.6315        338.34
1980        3        2.4814        -9.3256        326.7404        70.6688        340.07
1980        4        11.0529        -0.4239        374.1708        77.0591        340.93
1980        5        18.9116        3.9446        580.8378        45.9475        341.45
1980        6        21.5985        8.0963        533.0465        71.2074        341.36
1980        7        25.4281        12.8003        496.9926        108.1291        339.45
1980        8        25.0446        12.1063        466.8027        97.8057        337.67
1980        9        19.2429        6.3058        372.3348        119.1964        336.25
1980        10        10.5107        0.5103        218.0083        86.7463        336.14
1980        11        2.323        -5.6256        132.4443        96.5195        337.3
1980        12        -4.5982        -17.5095        122.6075        63.2096        338.29
1981        1        -7.7722        -21.2304        171.3252        15.6597        339.29
