Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.8076        -22.5871        165.027        19.1436        325.06
1800-1970        2        -2.5431        -15.9576        223.4739        78.8181        325.98
1800-1970        3        0.7287        -10.002        323.3988        56.864        326.93
1800-1970        4        9.8773        -2.4911        443.2429        82.8206        328.13
1800-1970        5        18.1709        5.0058        472.6841        86.9415        328.08
1800-1970        6        22.6744        9.2936        558.5634        92.8768        327.67
1800-1970        7        26.1634        12.9586        549.0507        58.574        326.34
1800-1970        8        24.6563        11.3999        498.9086        115.1566        324.69
1800-1970        9        19.0763        8.0705        329.4891        109.7298        323.1
1800-1970        10        14.4196        3.6833        211.5573        66.1362        323.06
1800-1970        11        6.3658        -1.9524        124.6065        65.5952        324.01
1800-1970        12        -5.6034        -15.0438        112.2645        119.0263        325.13
1971        1        -8.0681        -20.1856        150.2363        49.1699        326.17
1971        2        -2.5584        -13.8497        195.7646        101.2664        326.68
1971        3        -0.2107        -10.7699        335.2288        82.2733        327.17
1971        4        6.9295        -3.6017        405.4678        52.55        327.79
1971        5        17.4044        3.963        463.9009        75.1974        328.93
1971        6        23.4679        8.5104        599.1646        67.8631        328.57
1971        7        24.7397        11.4302        547.3306        127.0193        327.36
1971        8        23.5187        11.2236        466.294        166.8362        325.43
1971        9        20.969        9.7555        351.34        54.4132        323.36
1971        10        16.4399        4.509        203.0538        59.0135        323.56
1971        11        2.8464        -5.5091        152.4168        87.6165        324.8
1971        12        -1.6194        -11.9213        112.9998        90.5357        326.01
1972        1        -2.6825        -15.5371        147.7295        47.5511        326.77
1972        2        -4.4235        -16.8806        228.8181        64.8251        327.63
1972        3        0.037        -10.5991        286.2878        113.3957        327.75
1972        4        5.8095        -4.8258        448.5525        64.0029        329.72
1972        5        18.7833        4.3057        464.7965        84.9437        330.07
1972        6        21.1317        10.3746        475.9312        131.2216        329.09
1972        7        24.6727        12.5786        515.4383        145.8534        328.04
1972        8        22.6333        10.4053        450.6856        87.8509        326.32
