Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.9785        -22.6532        164.4229        20.2022        325.06
1800-1970        2        -2.8678        -16.163        221.8267        82.314        325.98
1800-1970        3        0.3145        -10.2875        321.3917        60.4244        326.93
1800-1970        4        9.263        -2.9233        441.9832        86.6911        328.13
1800-1970        5        17.5249        4.5887        471.4172        90.5385        328.08
1800-1970        6        22.014        8.8382        557.0222        96.1801        327.67
1800-1970        7        25.4403        12.5198        546.5731        60.8341        326.34
1800-1970        8        24.0823        11.1101        497.2955        119.139        324.69
1800-1970        9        18.5809        7.8327        328.4328        113.0591        323.1
1800-1970        10        14.0372        3.4554        211.0322        69.0658        323.06
1800-1970        11        6.0489        -2.2037        124.7474        68.1888        324.01
1800-1970        12        -5.792        -15.1927        112.064        124.7736        325.13
1971        1        -8.2131        -20.2933        149.6382        51.8462        326.17
1971        2        -2.8856        -14.0545        194.1321        105.879        326.68
1971        3        -0.6027        -11.0661        333.2469        87.8623        327.17
1971        4        6.3208        -4.0464        404.3871        54.5644        327.79
1971        5        16.7599        3.5466        462.7605        78.346        328.93
1971        6        22.8268        8.0368        597.7515        69.7651        328.57
1971        7        24.0452        10.9847        544.9469        131.5306        327.36
1971        8        22.9464        10.9239        464.7055        173.2373        325.43
1971        9        20.4722        9.5158        350.2309        56.2707        323.36
1971        10        16.0391        4.2948        202.582        61.4394        323.56
1971        11        2.5528        -5.7647        152.6746        91.5762        324.8
1971        12        -1.8056        -12.1163        112.8407        95.1798        326.01
1972        1        -2.8468        -15.6456        147.0992        50.123        326.77
1972        2        -4.7567        -17.0935        227.2631        68.4393        327.63
1972        3        -0.3742        -10.9027        284.2329        120.2665        327.75
1972        4        5.2039        -5.2569        447.3113        66.6996        329.72
1972        5        18.1715        3.9132        463.4786        88.4168        330.07
1972        6        20.4431        9.915        474.1825        136.181        329.09
1972        7        23.9758        12.158        512.7155        150.8397        328.04
1972        8        22.0436        10.12        449.2022        91.045        326.32
1972        9        19.3459        6.6632        330.2342        39.2938        324.84
1972        10        9.5498        -1.0539        218.1995        88.3727        325.2
1972        11        2.2441        -4.8351        130.3063        129.8671        326.5
1972        12        -2.1862        -11.6767        92.0121        171.1944        327.55
1973        1        -3.2138        -13.8014        138.5362        80.5066        328.55
1973        2        -4.4886        -17.156        224.1194        59.38        329.56
1973        3        5.5489        -4.4945        275.9599        76.6608        330.3
1973        4        9.7224        -1.2749        420.3149        103.3149        331.5
1973        5        15.4168        4.0488        418.9335        151.7193        332.48
1973        6        22.2033        10.2848        527.9138        214.2183        332.07
