Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.855        -22.5439        164.252        20.1726        325.06
1800-1970        2        -2.7792        -16.0694        221.2928        81.7579        325.98
1800-1970        3        0.4009        -10.1536        320.7348        60.7978        326.93
1800-1970        4        9.3585        -2.8169        442.0427        86.7765        328.13
1800-1970        5        17.5973        4.6766        471.9564        90.7816        328.08
1800-1970        6        22.0357        8.8739        557.7832        95.749        327.67
1800-1970        7        25.4472        12.5715        546.5947        61.1623        326.34
1800-1970        8        24.1188        11.1526        497.4994        118.3438        324.69
1800-1970        9        18.6113        7.872        328.9        112.9079        323.1
1800-1970        10        14.0618        3.4989        211.2857        69.9808        323.06
1800-1970        11        6.0682        -2.1774        124.8408        68.286        324.01
1800-1970        12        -5.7208        -15.1334        111.9918        124.8842        325.13
1971        1        -8.0716        -20.158        149.4761        51.8845        326.17
1971        2        -2.8172        -13.9633        193.6403        106.0365        326.68
1971        3        -0.509        -10.9628        332.6844        89.1535        327.17
1971        4        6.4184        -3.9718        404.5401        54.7995        327.79
1971        5        16.8378        3.6273        462.8861        78.6557        328.93
1971        6        22.8523        8.0707        598.166        68.9824        328.57
1971        7        24.0988        11.0198        545.2708        131.4282        327.36
1971        8        22.991        10.9583        464.9085        173.0596        325.43
1971        9        20.496        9.538        350.6517        56.1217        323.36
1971        10        16.0769        4.3343        202.9432        61.6132        323.56
1971        11        2.5855        -5.7525        152.8377        91.6596        324.8
1971        12        -1.7346        -12.0523        112.7614        95.0081        326.01
1972        1        -2.7373        -15.5379        146.959        50.4412        326.77
1972        2        -4.6882        -17.0195        226.7061        68.7757        327.63
1972        3        -0.2905        -10.805        283.4808        120.922        327.75
1972        4        5.2981        -5.1874        447.3225        66.5993        329.72
1972        5        18.245        3.9978        463.129        88.7515        330.07
1972        6        20.4335        9.9317        474.4595        136.3491        329.09
1972        7        24.0076        12.1897        512.6625        150.5049        328.04
1972        8        22.0712        10.1609        449.377        90.5931        326.32
1972        9        19.3566        6.6776        330.5636        39.3815        324.84
1972        10        9.6022        -1.0394        218.301        88.3944        325.2
1972        11        2.2534        -4.8239        130.4918        131.1671        326.5
1972        12        -2.1367        -11.6223        91.8012        171.3074        327.55
1973        1        -3.0813        -13.6914        138.4543        80.8834        328.55
1973        2        -4.39        -17.0618        223.7571        59.1529        329.56
1973        3        5.6369        -4.4119        275.4832        77.0361        330.3
1973        4        9.8298        -1.185        420.0774        104.3598        331.5
1973        5        15.4907        4.1082        419.6326        152.1111        332.48
1973        6        22.2166        10.3206        528.092        214.6585        332.07
1973        7        25.0465        12.5666        541.3437        110.9875        330.87
1973        8        25.2716        13.4222        470.2062        102.0329        329.31
1973        9        17.6102        6.756        342.3853        107.275        327.51
1973        10        13.3669        1.7974        230.0851        73.5846        327.18
1973        11        3.3933        -3.4479        126.0736        100.6131        328.16
1973        12        -0.1397        -9.0089        96.5595        215.4216        328.64
1974        1        -3.8086        -14.1044        138.4543        72.2907        329.35
1974        2        -4.6033        -16.8314        223.7571        68.7256        330.71
1974        3        0.7616        -10.344        275.4832        105.6128        331.48
1974        4        9.8796        -2.3864        420.0774        125.7918        332.65
1974        5        13.8505        2.718        419.6326        153.4612        333.19
1974        6        22.1751        9.5831        528.092        104.3972        332.2
1974        7        23.9275        12.028        541.3437        156.789        331.07
1974        8        23.8781        11.0897        470.2062        94.9653        329.15
1974        9        17.7693        6.9943        342.3853        114.0817        327.33
1974        10        9.498        -2.0833        230.0851        39.8963        327.28
1974        11        4.4224        -3.8866        135.1777        116.8713        328.31
1974        12        -0.5258        -8.2661        93.3446        71.6066        329.58
1975        1        -2.105        -13.2114        137.6883        72.0965        330.73
1975        2        -3.5043        -14.2821        235.117        69.4461        331.46
1975        3        0.2321        -10.8679        308.0159        87.3414        331.94
1975        4        5.3156        -4.9346        410.2483        58.8403        333.11
1975        5        21.0958        6.2044        460.3797        51.1152        333.95
1975        6        21.7125        9.6646        559.7273        80.9188        333.42
1975        7        26.3036        13.3394        518.3726        120.9421        331.97
1975        8        23.6034        11.2879        496.8386        119.6524        329.95
1975        9        17.1003        7.0089        359.1496        155.7957        328.5
1975        10        12.9797        2.3741        236.8856        119.2574        328.36
1975        11        7.4325        -1.5914        120.7586        117.3683        329.38
1975        12        -2.8355        -13.5888        97.5703        93.4117        330.62
1976        1        -6.9731        -19.8643        139.8247        113.1839        331.56
1976        2        -0.2505        -13.4844        208.6659        114.4483        332.74
1976        3        2.9316        -9.1458        330.9109        97.7306        333.36
1976        4        11.0666        -0.9505        458.3051        71.7423        334.74
1976        5        16.0277        3.4652        541.0549        143.0137        334.72
1976        6        24.2007        11.3686        540.1382        131.5873        333.98
1976        7        22.6973        11.2469        550.5073        140.7506        333.08
1976        8        22.7962        10.7369        473.0997        151.1042        330.68
1976        9        17.4652        6.437        323.2226        96.9048        328.96
1976        10        9.6939        -0.2855        227.1919        138.237        328.72
1976        11        1.2793        -5.1442        135.9836        70.686        330.16
1976        12        -5.1885        -16.7119        105.2264        78.9439        331.62
1977        1        -8.2944        -18.6791        141.5222        62.8863        332.68
1977        2        -3.6949        -13.1282        201.0823        61.8043        333.17
1977        3        5.4654        -4.8039        314.6149        87.4313        334.96
1977        4        9.9906        -2.4074        435.2677        93.6745        336.14
1977        5        20.0119        4.2356        451.2281        28.3386        336.93
1977        6        20.1551        9.3213        557.5921        121.4082        336.17
1977        7        24.1677        11.0011        502.7865        61.0259        334.88
1977        8        22.8432        11.0999        446.364        145.6818        332.56
1977        9        16.9998        7.6979        363.9445        165.4959        331.29
1977        10        11.5612        1.186        213.9338        146.7672        331.28
1977        11        6.3068        -2.2744        155.2797        124.6743        332.46
1977        12        -3.4134        -12.0472        124.7402        117.5023        333.6
1978        1        -5.9965        -16.053        158.459        153.7019        334.94
1978        2        -6.7014        -20.1755        222.0362        24.1415        335.26
1978        3        -0.3662        -11.8351        309.6019        75.3757        336.66
1978        4        6.6957        -4.2216        447.1782        78.0392        337.69
1978        5        19.5223        5.3345        581.0845        58.2162        338.02
1978        6        21.4723        9.2309        514.5551        190.1371        338.01
1978        7        24.8312        11.1696        528.4729        99.5814        336.5
1978        8        23.6121        11.1477        443.7669        83.8907        334.42
1978        9        17.5434        3.7771        301.609        57.5737        332.36
1978        10        11.1931        0.2894        201.5721        102.8635        332.45
1978        11        5.2585        -5.9443        133.2324        52.7662        333.76
1978        12        -2.0677        -11.9824        110.3744        94.6518        334.91
1979        1        -4.514        -14.131        109.2034        163.5101        336.14
1979        2        -9.1127        -20.7007        250.6737        36.8078        336.69
1979        3        4.8973        -5.4388        292.8451        75.6676        338.27
1979        4        9.2217        -1.5282        406.1974        82.5428        338.82
1979        5        18.0112        6.0073        475.4305        122.3138        339.24
1979        6        22.6523        8.8039        575.8103        65.5653        339.26
