Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -6.4059        -19.9764        170.0641        17.5745        325.06
1800-1970        2        -0.1775        -12.9092        229.621        75.1246        325.98
1800-1970        3        2.6787        -7.3898        328.699        71.1458        326.93
1800-1970        4        12.1361        -0.79        451.8248        101.6869        328.13
1800-1970        5        19.2788        6.5592        484.4827        92.003        328.08
1800-1970        6        22.7177        9.7922        566.8688        106.9377        327.67
1800-1970        7        25.5373        13.0538        547.8703        57.4043        326.34
1800-1970        8        25.7374        11.523        499.0686        97.1332        324.69
1800-1970        9        20.43        8.9537        350.3508        105.8722        323.1
1800-1970        10        15.3459        4.331        227.1619        74.1359        323.06
1800-1970        11        7.7706        -1.0269        136.4181        74.3392        324.01
1800-1970        12        -2.4356        -11.5695        120.1125        102.5904        325.13
1971        1        -4.5978        -17.2405        159.1676        47.7535        326.17
1971        2        -0.7455        -11.3111        202.9074        119.7085        326.68
1971        3        1.8355        -7.9935        340.762        86.4071        327.17
1971        4        9.2443        -2.7296        426.3674        55.3451        327.79
1971        5        17.7875        4.4744        465.0175        101.7637        328.93
1971        6        24.5483        9.2407        603.4142        68.2949        328.57
1971        7        25.4613        11.3023        570.8114        103.8188        327.36
1971        8        24.3889        11.1558        469.6117        174.3357        325.43
1971        9        21.4827        10.6431        359.6149        68.531        323.36
1971        10        17.489        5.3499        220.5821        67.3349        323.56
1971        11        5.1877        -3.7515        165.2026        117.2476        324.8
1971        12        1.4882        -7.9107        119.8572        98.834        326.01
1972        1        -0.1729        -12.4437        154.3728        48.0426        326.77
1972        2        -1.9313        -13.9853        232.2        97.8979        327.63
1972        3        2.0475        -7.5619        293.4501        116.3311        327.75
1972        4        8.5854        -3.4024        440.5028        97.71        329.72
1972        5        19.0609        6.064        449.3537        140.1588        330.07
1972        6        20.6738        10.619        471.1806        198.1218        329.09
1972        7        25.062        13.3745        506.3199        117.2845        328.04
1972        8        23.3917        10.9748        465.4879        68.3663        326.32
1972        9        20.5336        7.3211        352.0756        45.8492        324.84
1972        10        11.5602        0.0703        235.9032        90.6337        325.2
1972        11        3.6938        -3.635        146.0473        209.7004        326.5
1972        12        0.4592        -7.545        92.4161        168.9224        327.55
1973        1        0.4111        -10.3397        151.3103        79.4911        328.55
1973        2        -1.3741        -13.0715        240.8712        60.8085        329.56
1973        3        7.7325        -2.2581        283.6611        74.2106        330.3
1973        4        12.4014        1.2395        404.1929        132.3344        331.5
1973        5        16.3785        5.3141        438.981        165.385        332.48
1973        6        23.8681        11.9857        524.4188        171.2578        332.07
1973        7        26.2057        13.5528        547.6346        73.8234        330.87
1973        8        26.5616        14.1953        480.7777        81.5086        329.31
1973        9        20.3327        7.1635        380.8709        56.33        327.51
1973        10        15.5318        1.9706        253.6209        62.8708        327.18
1973        11        6.8594        -2.0961        136.8668        64.1284        328.16
1973        12        1.7418        -7.5367        95.7033        225.9191        328.64
1974        1        -0.5187        -10.9173        151.3103        72.448        329.35
1974        2        -1.442        -13.5148        240.8712        72.6919        330.71
1974        3        3.5556        -6.4788        283.6611        98.0306        331.48
1974        4        13.7424        0.3034        404.1929        72.818        332.65
1974        5        16.4421        4.496        438.981        123.0094        333.19
1974        6        22.8798        10.0171        524.4188        81.6459        332.2
1974        7        25.2652        12.428        547.6346        106.6339        331.07
1974        8        24.7927        11.6278        480.7777        102.6107        329.15
1974        9        19.0886        7.4487        380.8709        157.9149        327.33
1974        10        11.9013        -1.0505        253.6209        38.2463        327.28
1974        11        7.2764        -2.4725        155.1424        119.1733        328.31
1974        12        1.6169        -6.5344        101.0063        78.4598        329.58
1975        1        0.5048        -10.251        141.4154        94.9594        330.73
1975        2        -0.2474        -11.0312        238.618        97.3304        331.46
1975        3        2.6931        -7.3945        311.9033        78.7045        331.94
1975        4        8.1723        -2.8976        429.1083        81.2083        333.11
1975        5        22.1106        7.2745        490.9479        68.6096        333.95
1975        6        22.494        10.8509        542.8128        123.7978        333.42
1975        7        26.5228        14.2232        548.7862        166.1873        331.97
1975        8        24.4212        12.3819        481.6045        171.981        329.95
1975        9        18.2788        7.2385        376.3299        156.6317        328.5
1975        10        15.5346        3.854        257.3808        148.3167        328.36
1975        11        10.2032        -0.2286        138.6677        124.6386        329.38
1975        12        -0.1772        -10.3323        106.2462        95.2799        330.62
1976        1        -4.2352        -16.8551        142.1276        111.7082        331.56
1976        2        3.0417        -9.6816        215.6821        93.1729        332.74
1976        3        5.9829        -6.4762        320.7984        92.2734        333.36
1976        4        13.9705        0.5714        479.5612        100.1456        334.74
1976        5        17.5413        4.1935        522.819        148.5843        334.72
1976        6        24.9876        12.3741        531.1279        102.1964        333.98
1976        7        23.8342        11.9481        547.8137        123.0986        333.08
1976        8        23.8937        11.0724        463.8338        164.6316        330.68
1976        9        19.53        6.321        347.0272        86.1657        328.96
1976        10        11.942        1.0265        234.1393        143.0159        328.72
1976        11        4.4886        -4.3522        154.5413        39.1548        330.16
1976        12        -1.8152        -13.6103        114.2764        54.9368        331.62
1977        1        -5.3354        -16.8765        146.2603        49.8498        332.68
1977        2        -1.0459        -11.3331        219.8184        74.3589        333.17
1977        3        7.6986        -3.4875        324.7316        161.4891        334.96
1977        4        12.9321        -0.5355        454.6538        112.4837        336.14
1977        5        21.6406        5.5352        481.6657        70.8435        336.93
1977        6        21.2672        9.6962        545.7828        115.1017        336.17
1977        7        25.777        12.3545        525.1568        61.1061        334.88
1977        8        24.0187        11.8612        464.4311        104.1714        332.56
1977        9        18.9672        9.3359        376.9442        163.9336        331.29
1977        10        13.5086        2.0166        234.1681        142.9463        331.28
1977        11        8.0606        -0.2242        183.2111        118.1895        332.46
1977        12        -1.2214        -10.1499        136.9445        135.1579        333.6
1978        1        -3.4106        -13.1687        171.4077        167.2582        334.94
1978        2        -4.1978        -17.355        231.8218        24.1939        335.26
1978        3        2.1242        -9.0815        314.1174        65.8253        336.66
1978        4        9.6507        -1.9362        455.9971        51.8616        337.69
1978        5        19.3375        5.7747        578.6822        64.1311        338.02
1978        6        22.7919        9.2712        554.7335        119.0827        338.01
1978        7        25.4593        11.4984        534.7158        73.2435        336.5
1978        8        24.2107        12.6705        465.4547        103.9509        334.42
1978        9        19.3779        5.1039        322.4368        55.0957        332.36
1978        10        13.5794        1.1112        223.5989        91.2533        332.45
1978        11        7.7223        -3.9915        134.1696        48.4033        333.76
1978        12        0.6936        -9.4081        113.998        102.4907        334.91
1979        1        -2.4275        -11.6481        111.7905        201.9875        336.14
1979        2        -6.6806        -17.6271        254.2281        58.9947        336.69
1979        3        6.7467        -4.1379        298.3545        73.6184        338.27
1979        4        10.8095        -0.5521        410.4018        115.1318        338.82
