Year        Month        Tmax        Tmin        PAR        Prec        CO2
1975        8        24.405        12.5271        480.0826        161.8547        329.95
1975        9        18.2684        7.3288        377.2193        167.0067        328.5
1975        10        15.6003        3.773        263.3527        141.5045        328.36
1975        11        10.4868        -0.2176        143.8982        129.8751        329.38
1975        12        0.1317        -9.9793        110.7714        99.3365        330.62
1976        1        -4.0019        -16.2474        145.1075        118.3353        331.56
1976        2        3.4524        -9.5149        221.904        96.0226        332.74
1976        3        6.19        -6.4456        321.9032        87.4666        333.36
1976        4        13.9437        0.5412        482.5616        99.6016        334.74
1976        5        17.6444        4.2153        519.7989        142.738        334.72
1976        6        24.9874        12.3584        527.3957        94.4419        333.98
1976        7        24.0007        11.9771        545.4963        114.6636        333.08
1976        8        24.067        11.2459        465.1175        169.0354        330.68
1976        9        19.6699        6.5729        349.6926        82.6532        328.96
1976        10        12.0558        0.8774        238.1066        140.2606        328.72
1976        11        4.7452        -4.4235        159.3935        34.5078        330.16
1976        12        -1.5891        -13.2454        119.2059        59.6771        331.62
1977        1        -5.249        -16.6413        149.7065        51.4512        332.68
1977        2        -0.9553        -11.4117        227.659        79.6761        333.17
1977        3        7.7243        -3.6851        329.276        174.032        334.96
1977        4        12.9303        -0.67        458.0773        117.8749        336.14
1977        5        21.5389        5.5305        490.3259        74.9516        336.93
1977        6        21.4816        9.6391        543.7076        111.3973        336.17
1977        7        25.8762        12.4713        529.7647        67.0728        334.88
1977        8        24.2726        12.1959        468.5336        109.8162        332.56
1977        9        19.2001        9.5102        379.9674        174.9276        331.29
1977        10        13.6588        2.0523        235.9663        138.0326        331.28
1977        11        8.1709        -0.2052        188.5258        122.3231        332.46
1977        12        -0.9175        -9.7741        141.8439        140.8499        333.6
1978        1        -3.1334        -12.9087        176.202        181.9205        334.94
1978        2        -4.1886        -16.7628        238.2279        26.6126        335.26
1978        3        2.2081        -8.9138        318.6312        69.4346        336.66
1978        4        9.9124        -1.9236        456.9267        48.5685        337.69
1978        5        19.0879        5.6892        577.2695        76.5512        338.02
1978        6        23.0232        9.2864        557.3273        116.4344        338.01
1978        7        25.3373        11.594        539.2015        74.6619        336.5
1978        8        24.3702        12.9818        471.236        103.8084        334.42
1978        9        19.443        5.3279        327.1888        54.1115        332.36
1978        10        13.7743        1.0404        225.9527        81.7779        332.45
1978        11        7.8351        -3.7872        136.9497        49.4778        333.76
1978        12        1.0078        -9.0939        117.8113        105.1526        334.91
1979        1        -2.1414        -11.305        115.8893        227.5438        336.14
1979        2        -6.6347        -17.223        256.0563        67.7808        336.69
1979        3        6.7636        -4.2982        302.6024        80.9136        338.27
1979        4        10.729        -0.683        409.609        121.3347        338.82
1979        5        18.949        7.3157        466.0831        134.5442        339.24
1979        6        22.8397        9.111        607.9516        32.273        339.26
1979        7        26.1039        13.4014        537.7116        108.9463        337.54
1979        8        23.9193        12.4423        432.8001        106.1308        335.72
1979        9        20.5243        6.9588        391.7965        116.3141        333.97
1979        10        12.9575        2.9927        216.1086        105.6701        334.24
1979        11        9.7387        -0.2151        143.4083        103.5388        335.32
1979        12        2.7978        -7.101        133.5626        58.6506        336.82
1980        1        -0.922        -10.9025        164.394        17.8105        337.9
1980        2        -2.484        -14.3794        257.2976        25.5904        338.34
1980        3        3.5817        -7.1264        306.349        139.577        340.07
1980        4        12.232        0.2836        391.0408        105.9059        340.93
1980        5        20.0871        5.3818        548.9137        35.052        341.45
1980        6        21.7436        7.9851        557.3812        120.8931        341.36
1980        7        26.1123        13.1053        559.0668        76.4109        339.45
1980        8        25.6234        13.3928        469.5009        77.8736        337.67
1980        9        21.5723        8.3731        411.5271        72.5834        336.25
1980        10        12.6986        1.4126        250.0157        69.2084        336.14
1980        11        4.9815        -4.3723        162.2741        100.381        337.3
1980        12        -1.3103        -14.0934        144.8583        36.3113        338.29
1981        1        -5.4164        -17.7707        180.8908        14.4864        339.29
1981        2        4.1134        -7.6596        187.1118        199.4593        340.55
1981        3        4.8486        -6.0423        344.7208        12.8847        341.63
1981        4        13.4787        0.6027        430.1489        92.5267        342.6
1981        5        20.2364        5.4037        535.3521        93.1923        343.04
1981        6        23.434        10.5509        545.7203        92.0429        342.54
1981        7        25.5466        13.2836        518.046        109.5371        340.82
1981        8        24.6542        11.4359        464.2461        60.7302        338.48
1981        9        18.9134        8.4964        321.1806        116.1228        336.95
1981        10        12.1301        0.4987        219.2423        122.9398        337.05
1981        11        7.2061        -2.3387        150.2307        54.4276        338.57
1981        12        -0.158        -8.45        111.7302        123.0193        339.91
1982        1        -5.7765        -17.6563        145.9798        90.1569        340.93
1982        2        -0.7946        -12.4986        230.7112        99.371        341.76
1982        3        3.9999        -8.0553        340.683        77.9811        342.78
1982        4        10.7277        -2.7479        479.1229        97.4848        343.96
1982        5        20.1985        5.9291        491.6235        66.5061        344.77
1982        6        20.631        9.436        450.3362        200.1696        343.88
1982        7        26.2356        11.8297        602.8745        74.0959        342.42
1982        8        23.2992        10.2985        472.9411        70.3875        340.24
1982        9        20.8195        8.0535        358.2541        60.4102        338.38
1982        10        15.0347        0.9923        282.4936        48.8463        338.41
1982        11        9.4181        -0.9548        148.3699        108.3234        339.44
1982        12        4.4253        -5.892        115.3786        51.1866        340.78
1983        1        -0.859        -11.0287        158.4615        107.1901        341.57
1983        2        0.7664        -10.862        238.1391        87.0313        342.79
1983        3        4.6557        -4.0252        271.861        138.5665        343.37
1983        4        10.6323        0.2418        346.3199        221.2962        345.4
1983        5        16.477        4.9482        413.2098        171.839        346.14
1983        6        24.5968        10.1621        596.4616        72.8159        345.76
1983        7        26.8955        12.8785        563.5619        47.3037        344.32
1983        8        25.4602        12.7723        490.5695        118.2545        342.5
1983        9        22.8542        8.0769        436.8586        55.1805        340.46
1983        10        14.2734        2.3877        256.3709        90.3428        340.53
1983        11        7.3707        -2.2028        144.6363        177.6081        341.79
1983        12        -1.1588        -9.8942        122.5091        185.3155        343.2
1984        1        -3.3687        -14.2882        156.687        44.8858        344.21
1984        2        3.0923        -6.995        191.618        121.5968        344.92
1984        3        0.4817        -9.4099        334.0771        106.9095        345.68
1984        4        11.2137        0.0687        394.7339        119.3698        347.14
1984        5        16.6257        4.0201        446.3527        288.0183        347.78
1984        6        24.3069        10.3972        580.7695        57.4556        347.16
1984        7        24.6723        12.7772        491.489        147.8431        345.79
1984        8        25.5556        13.7281        475.3951        74.8433        343.74
1984        9        19.81        6.4065        385.9467        41.3891        341.59
1984        10        16.1388        3.8752        256.8873        67.917        341.86
1984        11        7.7787        -2.8678        169.4465        84.9708        343.31
1984        12        3.9503        -5.5631        118.7354        95.3072        345
1985        1        -4.0492        -13.7474        155.321        31.2352        345.48
1985        2        0.4817        -10.6881        222.756        52.6041        346.42
1985        3        6.8562        -5.8684        353.7843        79.2824        347.91
1985        4        13.0655        0.6178        482.0888        50.6203        348.66
1985        5        20.1072        6.1665        507.5039        93.2724        349.28
1985        6        20.3678        9.0245        469.6622        104.1976        348.65
1985        7        25.7435        12.4123        575.523        70.2676        346.9
1985        8        24.1662        11.7827        437.125        114.9382        345.26
1985        9        21.2994        8.9161        363.1786        95.8537        343.47
1985        10        15.024        2.3199        242.2245        69.0243        343.35
1985        11        7.2807        -0.9216        108.1428        150.2005        344.73
1985        12        -1.3882        -10.4926        124.8241        61.9423        346.12
1986        1        -0.8554        -11.9111        157.5764        110.4241        346.78
1986        2        -2.3374        -12.4291        210.835        91.4324        347.48
1986        3        6.1154        -6.1959        341.4926        105.3157        348.25
1986        4        14.281        1.0044        434.3056        45.2624        349.86
1986        5        20.6817        6.7471        511.0402        79.2361        350.52
1986        6        22.1532        8.8502        544.8986        153.7523        349.98
1986        7        24.6366        13.1365        480.4633        166.7541        348.25
1986        8        23.4706        11.4913        444.5819        140.5542        346.17
1986        9        19.3293        7.7553        348.5074        59.6952        345.48
1986        10        14.3821        1.7891        244.2422        59.2786        344.82
1986        11        5.8358        -4.3387        139.1522        143.1426        346.22
1986        12        1.4876        -6.6188        127.0794        125.8984        347.49
1987        1        -1.8314        -12.8539        143.4284        107.8982        348.73
1987        2        -1.096        -14.3513        284.4503        5.0472        348.92
1987        3        6.6621        -5.9636        324.563        68.4995        349.81
1987        4        13.2304        1.6009        353.4483        131.8745        351.4
1987        5        19.7196        5.4854        502.3704        46.9213        352.15
1987        6        23.5721        11.1186        533.1921        121.7677        351.59
1987        7        26.5786        13.7501        535.0312        71.0146        350.21
1987        8        24.033        10.4466        490.4887        103.1858        348.2
1987        9        19.3561        8.746        310.4436        179.2219        346.66
1987        10        13.4689        0.0371        262.4115        151.1512        346.72
1987        11        7.9676        -3.2216        163.5523        65.766        348.08
1987        12        1.8417        -6.4093        120.7019        56.9241        349.28
1988        1        -2.2618        -14.2189        168.47        55.5093        350.51
1988        2        -0.2369        -12.0364        239.9171        99.0522        351.7
1988        3        5.0794        -6.9461        379.1103        47.9913        352.5
1988        4        10.98        0.0399        398.4684        76.7436        353.67
1988        5        19.3862        6.2458        477.9959        87.8457        354.35
1988        6        23.5878        8.5225        608.9633        33.5117        353.88
1988        7        27.3967        14.4499        513.2111        161.815        352.8
1988        8        26.4645        13.9634        503.2819        132.3936        350.49
1988        9        20.2902        6.5593        392.4118        52.5945        348.97
1988        10        11.8439        0.7359        227.7573        49.2061        349.37
1988        11        8.2624        -2.0167        145.1341        167.5113        350.43
1988        12        0.4965        -10.1839        141.7332        39.532        351.62
1989        1        1.4968        -9.4476        148.8879        28.5565        353.07
1989        2        -0.7304        -11.4814        205.5783        67.8368        353.43
1989        3        5.0694        -7.5436        340.539        65.8225        354.08
1989        4        10.4932        -2.0498        441.5839        92.2536        355.72
1989        5        19.4086        6.6004        453.3188        203.8287        355.95
1989        6        23.109        11.6913        456.9154        171.5243        355.44
1989        7        25.6848        13.0715        513.4139        119.7096        354.05
1989        8        24.5731        12.3021        461.0336        126.1827        351.84
1989        9        21.1687        8.8682        365.4626        116.8997        350.09
1989        10        15.3861        2.6643        249.6512        153.602        350.33
1989        11        7.1106        -2.8793        153.0237        97.3118        351.55
1989        12        -5.6675        -16.8845        154.1857        31.7605        352.91
1990        1        2.9305        -6.2993        135.7185        113.9525        353.86
1990        2        2.3768        -10.2451        219.4492        105.5356        355.1
1990        3        7.2414        -6.0022        354.0153        93.6835        355.75
1990        4        12.2542        0.3687        401.2115        113.933        356.38
1990        5        16.6598        4.498        426.7123        181.8521        357.38
1990        6        23.3695        10.5971        531.5042        87.1421        356.39
1990        7        26.0977        13.5023        542.9401        61.8969        354.89
1990        8        25.1892        13.4229        455.5134        216.7854        353.07
1990        9        20.5295        8.046        370.0839        49.566        351.38
1990        10        16.3585        4.5522        245.4881        147.2878        351.69
1990        11        9.0637        -1.997        176.5735        101.1059        353.14
1990        12        4.1612        -5.7289        106.9526        150.7531        354.41
1991        1        -1.1313        -11.6563        159.822        63.2337        354.93
1991        2        2.61        -8.7442        230.1133        49.5993        355.82
1991        3        6.103        -4.1847        287.269        98.5477        357.33
1991        4        14.8141        1.1935        434.9726        90.8543        358.77
1991        5        22.4141        7.3609        569.1356        110.6815        359.23
1991        6        25.1107        10.4362        607.2408        64.3822        358.23
1991        7        26.2444        12.4402        560.3037        62.6782        356.3
1991        8        25.8429        13.1938        452.7086        159.3605        353.97
1991        9        20.4122        6.7766        383.244        134.4165        352.34
1991        10        16.0386        3.0893        272.9476        104.5923        352.43
1991        11        7.4868        -1.7315        143.726        114.5237        353.89
1991        12        2.047        -8.5426        131.0117        94.667        355.21
1992        1        -0.5131        -10.9376        156.801        50.3302        356.34
1992        2        0.3197        -10.2311        219.7374        51.4318        357.21
1992        3        2.7687        -8.177        324.8584        77.7443        357.97
1992        4        10.2616        -1.3634        414.8428        82.7145        359.22
1992        5        19.491        4.2855        546.5082        81.3939        359.71
1992        6        22.5789        8.7404        575.007        104.9957        359.43
1992        7        23.4581        11.3758        519.9101        121.8763        357.15
1992        8        23.3682        11.2855        461.314        111.1536        354.98
1992        9        20.5752        7.9738        393.7683        85.2351        353.01
1992        10        12.1997        0.1705        268.4109        69.9853        353.41
1992        11        5.7059        -2.547        131.9002        128.133        354.42
1992        12        1.1871        -7.9112        116.916        104.6181        355.68
1993        1        0.1469        -9.2732        140.763        66.5424        357.1
1993        2        -3.0557        -16.2944        260.689        89.7269        357.42
1993        3        3.1206        -8.8489        310.2282        148.7089        358.59
1993        4        12.5476        -0.0724        386.0184        144.1187        359.39
1993        5        20.1281        5.6912        558.0284        34.891        360.3
1993        6        23.4254        9.2788        568.9345        86.8051        359.64
1993        7        26.7982        12.953        552.0442        88.2606        357.46
1993        8        25.8881        12.9297        486.5717        71.9933        355.76
1993        9        19.3861        8.2858        312.3018        119.2041        354.14
1993        10        13.3397        0.769        257.8455        87.7047        354.23
1993        11        7.737        -3.9851        157.5217        119.8285        355.53
1993        12        0.6053        -8.8178        129.6337        107.4655        357.03
1994        1        -5.8861        -18.4811        152.3349        115.7257        358.36
1994        2        -2.9507        -15.8668        239.4292        60.888        359.04
1994        3        3.2264        -6.9875        304.6647        133.5731        360.11
1994        4        13.0904        -0.1084        445.1184        94.6628        361.36
1994        5        18.2476        4.6234        501.6644        113.0077        361.78
1994        6        24.6388        11.9778        544.8768        93.3414        360.94
1994        7        26.7001        15.1519        514.0646        145.0373        359.51
1994        8        23.571        11.7228        456.7194        136.1297        357.59
1994        9        19.7736        8.0001        346.0449        89.9001        355.86
1994        10        15.1007        1.3008        286.2688        25.5191        356.21
1994        11        10.2974        -1.4275        175.2267        85.9866        357.65
1994        12        3.5546        -6.8444        142.0448        109.3463        359.1
1995        1        1.3443        -6.936        124.0539        86.1934        360.04
1995        2        -1.3454        -13.7179        244.1908        88.5135        361
1995        3        6.9457        -4.3813        326.391        65.8147        361.98
1995        4        10.2329        -2.0061        463.472        61.5238        363.44
1995        5        17.8351        5.0543        457.441        52.6694        363.83
1995        6        24.9625        10.3684        598.1736        44.2566        363.33
1995        7        27.3353        14.7684        537.7042        95.2837        361.78
1995        8        26.2122        12.2714        527.9723        82.8386        359.33
1995        9        20.2974        6.4349        391.7259        76.9373        358.32
1995        10        16.9943        4.0454        238.9136        225.5079        358.14
1995        11        4.9297        -3.6359        132.3764        136.0389        359.61
1995        12        -2.0746        -10.396        123.0424        76.075        360.82
1996        1        -1.9844        -12.8893        142.5579        160.05        362.2
1996        2        -1.0144        -11.1692        213.6787        72.6981        363.36
1996        3        3.4724        -8.7651        363.0136        61.5553        364.28
1996        4        11.4016        -0.0365        384.7881        180.3075        364.69
1996        5        17.3441        4.7355        479.6045        128.677        365.25
1996        6        23.4251        12.2869        492.0044        105.3801        365.06
1996        7        24.2153        13.06        510.9001        211.5794        363.69
1996        8        25.4185        13.0231        498.9139        52.4821        361.55
1996        9        20.4906        9.7618        314.8482        140.0373        359.69
1996        10        14.2517        2.2923        266.6509        104.2948        359.72
1996        11        5.0967        -4.3673        149.3553        99.8201        361.04
1996        12        2.8605        -4.3809        78.7748        180.665        362.39
1997        1        -1.5344        -11.6111        149.7564        75.1943        363.24
1997        2        2.4542        -8.5516        232.6371        64.0864        364.21
1997        3        3.4344        -7.2239        311.6874        106.3483        364.65
1997        4        10.7652        -1.5406        458.4694        104.7255        366.48
1997        5        16.157        4.0595        464.3547        92.9009        366.77
1997        6        24.1623        10.1175        563.5119        36.7765        365.73
1997        7        25.8102        12.1056        592.0717        81.8362        364.46
1997        8        24.0575        11.6845        446.9351        133.048        362.4
1997        9        20.1739        8.0261        363.8362        75.8513        360.44
1997        10        13.8669        1.155        272.4983        55.4086        360.98
1997        11        5.2278        -3.3234        134.5978        165.6511        362.65
1997        12        1.1557        -7.3614        125.2383        85.6091        364.51
1998        1        0.9349        -7.8384        131.0965        123.5703        365.39
1998        2        2.9125        -7.3609        228.8013        73.5181        366.1
1998        3        6.2414        -4.453        291.515        97.5046        367.36
1998        4        13.0234        0.2587        444.721        86.1205        368.79
1998        5        20.9402        7.3447        504.7059        114.2671        369.56
1998        6        21.5707        10.5625        457.039        225.6144        369.13
1998        7        25.4364        12.9235        535.8435        89.0509        367.98
1998        8        25.5909        12.8309        470.4602        66.52        366.1
1998        9        21.941        8.9442        397.4947        65.9903        364.16
1998        10        14.1554        3.1783        238.5288        105.3395        364.54
1998        11        7.0359        -1.5886        167.1833        67.66        365.67
1998        12        4.4694        -5.8117        131.3843        42.6226        367.3
1999        1        -1.2408        -12.1428        124.695        155.453        368.35
1999        2        1.6524        -9.613        239.7322        59.5487        369.28
1999        3        4.7277        -5.9018        338.023        128.2655        369.84
1999        4        12.1846        -0.4522        476.0425        26.3607        371.15
1999        5        20.0469        5.747        549.7574        106.8192        371.12
1999        6        25.5173        11.3834        600.725        60.835        370.46
1999        7        27.8414        14.1983        585.6373        71.9776        369.61
1999        8        24.7631        11.9655        485.9569        96.9617        367.06
1999        9        22.1238        10.0393        347.8089        213.9913        364.95
1999        10        14.0858        1.1274        270.7244        85.2877        365.52
1999        11        9.9381        -0.2765        165.2213        79.4602        366.88
1999        12        2.641        -6.3578        141.0801        47.8963        368.26
2000        1        -2.0112        -13.107        152.6456        86.3225        369.45
2000        2        1.2213        -10.072        220.6824        88.3833        369.71
2000        3        8.1772        -3.8608        342.6177        99.0261        370.75
2000        4        10.54        -0.2734        353.4521        132.7027        371.98
2000        5        18.9235        5.6831        468.3786        133.1332        371.75
2000        6        22.5763        10.3041        490.7495        183.7006        371.87
2000        7        23.502        11.3444        482.0402        165.9442        370.02
2000        8        23.6856        11.8653        449.8676        115.3327        368.27
2000        9        20.207        7.2477        395.843        85.6979        367.15
2000        10        14.6559        2.1622        259.2966        63.3418        367.18
2000        11        6.4304        -2.2613        155.8728        76.119        368.53
2000        12        -1.9626        -11.2474        139.1733        141.1894        369.83
2001        1        -1.1971        -12.2399        149.7512        45.9182        370.76
2001        2        0.2922        -11.0922        232.3562        78.0536        371.69
2001        3        1.6759        -7.2696        304.3369        171.6119        372.63
2001        4        12.5467        -0.7375        492.7382        35.7599        373.55
2001        5        19.7459        5.7463        507.1207        80.3808        374.03
2001        6        24.3606        11.2786        562.5956        147.0366        373.4
2001        7        24.1411        10.9706        569.3499        92.6711        371.68
2001        8        26.9342        13.7007        503.0565        58.3108        369.78
2001        9        21.351        7.8448        403.7836        102.757        368.34
2001        10        16.0794        2.4489        285.7977        26.9657        368.61
2001        11        10.6347        -0.5512        169.856        49.3976        369.94
2001        12        4.16        -4.5079        131.734        79.3779        371.42
2002        1        2.1957        -7.2113        135.4879        55.8376        372.7
2002        2        3.3977        -9.1692        247.8385        72.0166        373.37
2002        3        5.5666        -5.566        313.5042        102.7667        374.3
2002        4        12.9105        0.7979        432.0882        104.0853        375.19
2002        5        17.2385        4.2074        507.0776        138.0096        375.93
2002        6        22.8747        9.7001        528.5864        157.4548        375.69
2002        7        26.7337        13.5107        596.5368        45.316        374.16
2002        8        26.9219        13.4234        521.7442        89.8838        372.03
2002        9        22.9319        9.8283        395.8132        101.4306        370.92
2002        10        12.5724        1.8229        226.7794        106.5121        370.73
2002        11        5.9688        -2.6024        134.8745        148.8484        372.43
2002        12        0.1044        -8.6228        135.6319        118.196        373.98
2003        1        -5.1026        -15.2028        174.2492        79.1444        375.07
2003        2        -3.1656        -13.7764        227.0159        79.8879        375.82
2003        3        5.0599        -7.7815        331.3771        70.8987        376.64
2003        4        9.8964        -1.6379        419.891        78.1282        377.92
2003        5        16.818        4.8806        429.8748        130.6141        378.78
2003        6        21.7807        10.1229        499.8397        113.3197        378.46
2003        7        25.7644        13.3272        523.5729        104.5329        376.88
2003        8        25.6761        14.1686        426.3713        164.0909        374.57
2003        9        21.0753        9.3874        330.7907        177.2895        373.34
2003        10        13.5947        1.3036        239.9272        132.2724        373.31
2003        11        8.9866        -1.1532        149.3547        122.3588        374.84
2003        12        1.7128        -7.6427        122.9905        179.3831        376.17
2004        1        -6.5413        -15.9658        161.186        40.8143        377.17
2004        2        0.2885        -11.5981        275.5879        48.209        378.05
2004        3        5.3899        -4.8515        324.2496        53.3575        379.06
2004        4        12.3445        0.1997        436.8585        120.2231        380.54
2004        5        19.9815        6.5775        493.7109        140.8417        380.8
2004        6        22.4607        9.2494        584.4484        68.0476        379.87
2004        7        24.1728        13.0508        468.7567        154.8661        377.65
2004        8        24.052        12.5314        427.4076        165.4978        376.17
2004        9        21.2518        9.1639        369.6021        173.47        374.43
2004        10        13.8167        2.5988        262.7268        50.2678        374.63
2004        11        8.0376        -2.6556        159.8056        95.8195        376.33
2004        12        1.2229        -8.7595        122.4352        117.2366        377.68
2005        1        -3.088        -13.4128        147.6018        116.5097        378.63
2005        2        0.4115        -11.0962        251.5132        62.2693        379.91
2005        3        2.4296        -8.4263        359.7787        110.9854        380.95
2005        4        13.9616        -0.0118        468.5346        113.1329        382.48
2005        5        15.7062        3.6909        464.6201        62.4689        382.64
2005        6        25.3808        12.2847        537.2506        137.6412        382.4
2005        7        26.1954        13.9347        536.4179        105.0969        380.93
2005        8        26.8197        14.3388        460.1392        81.4524        378.93
2005        9        23.423        9.8865        402.8916        62.606        376.89
2005        10        14.3736        4.224        188.1562        223.8999        377.19
2005        11        9.3579        -2.1167        162.0587        154.6785        378.54
2005        12        -0.5598        -8.9843        133.3241        107.194        380.31
2006        1        3.0885        -7.5324        132.058        141.2609        381.58
2006        2        0.5571        -10.6245        251.13        56.3742        382.4
2006        3        5.3171        -6.3518        377.3172        31.408        382.86
2006        4        13.7068        0.1393        461.7166        116.7027        384.8
2006        5        18.1941        6.3699        428.726        166.1255        385.22
2006        6        22.4854        11.8728        418.423        233.613        384.24
2006        7        27.0372        14.7465        539.8186        104.8315        382.65
2006        8        24.601        12.2868        480.1295        111.7815        380.6
2006        9        20.0125        8.3074        325.8593        96.4125        379.04
2006        10        14.0984        2.0844        237.9936        160.1725        379.33
2006        11        10.166        0.6257        137.9014        120.2799        380.35
2006        12        5.0674        -4.3815        124.2975        77.2612        382.02
2007        1        0.7849        -9.4284        148.7479        81.8087        383.1
2007        2        -3.4713        -14.2138        264.8897        71.1423        384.12
2007        3        4.8818        -7.298        365.1459        109.0552        384.81
2007        4        10.037        -0.8855        374.4763        158.2639        386.73
2007        5        20.8327        6.0857        581.1296        78.5452        386.78
2007        6        24.011        10.8199        586.9506        92.7457        386.33
2007        7        25.3498        12.8623        540.0519        126.9955        384.73
2007        8        25.6946        12.5518        509.5415        59.6676        382.24
2007        9        23.0655        9.2147        423.5735        69.9213        381.2
2007        10        17.8758        5.7939        243.8274        138.7811        381.37
2007        11        6.686        -3.3197        153.5767        104.246        382.7
2007        12        0.0765        -8.3821        104.1911        138.102        384.19
2008        1        0.8794        -9.7556        155.0983        51.2861        385.78
2008        2        0.1323        -10.4732        192.8177        207.992        386.06
2008        3        3.9024        -6.7106        328.4683        159.6445        386.28
2008        4        14.2773        0.8218        491.1301        91.1395        387.34
2008        5        18.1185        4.1685        533.6381        46.804        388.78
2008        6        24.5064        12.1621        522.7437        158.3743        387.99
2008        7        26.3909        14.4076        523.4781        173.3538        386.6
2008        8        23.8554        11.5568        487.9413        103.8941        384.32
2008        9        21.1102        9.4765        363.1924        139.8828        383.41
2008        10        13.9695        1.2804        270.2096        108.1561        383.21
2008        11        6.7206        -2.1926        153.4712        74.9019        384.41
2008        12        1.8498        -8.3111        102.2404        197.9978        385.79
2009        1        -4.1026        -14.7884        174.9319        78.7409        387.17
2009        2        1.1007        -10.7066        247.5061        41.3269        387.7
2009        3        5.1045        -6.3314        352.4665        75.2805        389.04
2009        4        13.4748        0.5735        447.718        66.9473        389.76
2009        5        18.7156        5.7361        474.1995        119.2899        390.36
2009        6        20.8023        10.1837        453.0422        158.7045        389.7
2009        7        23.2671        11.9842        491.2509        215.5451        388.25
2009        8        25.3413        13.4577        463.0693        141.5192        386.29
