Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.3172        -22.2889        165.4913        18.1473        325.06
1800-1970        2        -1.9684        -15.8165        223.7843        72.9307        325.98
1800-1970        3        1.4809        -9.4871        324.1363        52.8786        326.93
1800-1970        4        10.8737        -1.8597        445.0263        79.463        328.13
1800-1970        5        18.9971        5.3992        472.4474        83.242        328.08
1800-1970        6        23.5525        9.6412        559.8656        89.1871        327.67
1800-1970        7        26.8574        13.3566        550.3798        55.9244        326.34
1800-1970        8        25.2161        11.6178        500.1975        109.7293        324.69
1800-1970        9        19.4119        8.0738        331.7886        102.4825        323.1
1800-1970        10        14.7036        3.6887        213.3247        62.7775        323.06
1800-1970        11        6.564        -1.8912        125.9869        60.2834        324.01
1800-1970        12        -5.256        -14.6415        112.786        112.4662        325.13
1971        1        -7.5826        -20.0328        150.9044        46.5322        326.17
1971        2        -2.0422        -13.6567        196.3393        92.1326        326.68
1971        3        0.5751        -10.3049        336.862        76.9017        327.17
1971        4        8.0154        -3.0363        408.5643        48.1771        327.79
1971        5        18.1094        4.2741        463.747        73.0908        328.93
1971        6        24.3512        8.8408        601.8027        63.8961        328.57
1971        7        25.5798        11.7127        549.9884        123.1206        327.36
1971        8        24.1135        11.3859        468.7008        159.2711        325.43
1971        9        21.2822        9.7516        352.8681        50.5215        323.36
1971        10        16.7703        4.5701        205.6824        56.5848        323.56
1971        11        3.0668        -5.5241        155.0196        83.7978        324.8
1971        12        -1.3211        -11.7394        114.2422        86.6473        326.01
1972        1        -2.3038        -15.4432        148.1196        44.8945        326.77
1972        2        -3.9143        -16.7461        229.8771        60.8921        327.63
1972        3        0.8283        -10.0467        286.2253        104.8559        327.75
1972        4        6.8567        -4.2423        449.6807        59.9765        329.72
1972        5        19.5542        4.7489        462.9246        81.8272        330.07
1972        6        21.8711        10.7271        473.6353        125.0406        329.09
1972        7        25.4619        12.9682        515.047        136.5585        328.04
1972        8        23.1932        10.6234        453.7372        80.8838        326.32
1972        9        20.2194        6.8611        333.3801        35.033        324.84
1972        10        10.3349        -0.9283        221.0947        79.7197        325.2
1972        11        2.7541        -4.5226        132.1943        120.2229        326.5
1972        12        -1.6649        -11.192        92.5926        154.0279        327.55
1973        1        -2.5678        -13.6592        140.1284        73.2126        328.55
1973        2        -3.5596        -16.6896        226.9558        50.4136        329.56
1973        3        6.6984        -3.7249        278.2101        65.3217        330.3
1973        4        11.3841        -0.2372        421.4814        94.4224        331.5
1973        5        16.7828        4.7869        420.6332        139.7098        332.48
1973        6        23.6342        11.1244        528.326        199.7281        332.07
1973        7        26.502        13.2879        543.3013        104.6787        330.87
1973        8        26.386        13.8413        473.2294        93.1787        329.31
1973        9        18.4547        6.9167        346.0023        97.2058        327.51
1973        10        14.0829        1.8936        231.5511        67.3264        327.18
1973        11        3.8946        -3.2387        127.2491        91.662        328.16
1973        12        0.3835        -8.6464        97.3212        199.0255        328.64
1974        1        -3.2893        -13.935        140.1284        65.422        329.35
1974        2        -3.7619        -16.61        226.9558        61.9984        330.71
1974        3        1.7531        -9.7346        278.2101        91.3889        331.48
1974        4        11.4188        -1.4512        421.4814        110.8718        332.65
1974        5        15.1871        3.3687        420.6332        141.16        333.19
1974        6        23.6942        10.2906        528.326        94.5629        332.2
1974        7        25.3377        12.7054        543.3013        142.4662        331.07
1974        8        24.9811        11.5624        473.2294        90.0657        329.15
1974        9        18.5646        7.2238        346.0023        108.0573        327.33
1974        10        10.1397        -2.0226        231.5511        36.1648        327.28
1974        11        4.9982        -3.6217        137.5646        105.3041        328.31
1974        12        -0.1154        -8.0011        93.9945        67.3248        329.58
1975        1        -1.6935        -13.0555        139.1967        64.6903        330.73
1975        2        -2.7846        -14.0863        237.7153        60.3479        331.46
1975        3        1.3061        -10.2783        311.6324        74.6481        331.94
1975        4        6.863        -4.0327        414.3341        52.6027        333.11
1975        5        22.352        6.9028        462.212        46.7552        333.95
1975        6        23.1277        10.4504        560.2165        77.5824        333.42
1975        7        27.6556        14.033        522.732        112.5414        331.97
1975        8        24.6849        11.7043        500.3002        110.6182        329.95
1975        9        17.9        7.2184        360.5223        143.8985        328.5
1975        10        13.676        2.4902        239.6084        110.4132        328.36
1975        11        7.9398        -1.3603        121.7801        106.8471        329.38
1975        12        -2.3661        -13.194        98.866        85.2261        330.62
1976        1        -6.4302        -19.6042        140.8257        102.8591        331.56
1976        2        0.515        -13.2642        211.5923        99.3718        332.74
1976        3        3.9945        -8.5276        333.1899        84.9924        333.36
1976        4        12.5851        -0.0818        462.3935        63.6931        334.74
1976        5        17.3546        4.1855        541.8892        131.801        334.72
1976        6        25.6783        12.1989        540.3414        123.2404        333.98
1976        7        24.1134        11.9795        551.4924        131.0052        333.08
1976        8        23.9426        11.2232        475.023        141.6764        330.68
1976        9        18.3255        6.6049        326.966        89.074        328.96
1976        10        10.4277        -0.1787        228.7725        126.6031        328.72
1976        11        1.7413        -5.0457        137.0903        62.9729        330.16
1976        12        -4.7291        -16.5139        106.3212        72.1791        331.62
1977        1        -7.7718        -18.6129        142.5999        55.6895        332.68
1977        2        -2.9296        -12.9506        204.6333        54.3571        333.17
1977        3        6.4882        -4.1894        318.7138        76.3157        334.96
