Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.7784        -22.5357        164.4272        19.9024        325.06
1800-1970        2        -2.6433        -15.9969        222.9903        79.9981        325.98
1800-1970        3        0.6075        -10.0394        322.6215        58.5427        326.93
1800-1970        4        9.7526        -2.5596        442.9477        83.4285        328.13
1800-1970        5        17.9699        4.9006        472.613        88.6266        328.08
1800-1970        6        22.5275        9.2561        558.5037        93.3546        327.67
1800-1970        7        26.0407        12.9066        548.1948        60.234        326.34
1800-1970        8        24.561        11.4176        498.747        116.4446        324.69
1800-1970        9        18.9948        8.0619        328.8473        111.9035        323.1
1800-1970        10        14.4009        3.6975        211.2272        68.2904        323.06
1800-1970        11        6.316        -1.9951        124.7554        66.759        324.01
1800-1970        12        -5.6165        -15.1096        112.1269        121.9599        325.13
1971        1        -8.03        -20.1233        149.5396        50.991        326.17
1971        2        -2.6353        -13.9069        195.2285        104.0174        326.68
1971        3        -0.3141        -10.7934        334.2851        84.8043        327.17
1971        4        6.7851        -3.6723        404.9266        53.6085        327.79
1971        5        17.2553        3.8773        463.7361        76.271        328.93
1971        6        23.3226        8.4571        598.8505        68.4648        328.57
1971        7        24.6002        11.3952        546.0501        128.6444        327.36
1971        8        23.4162        11.2325        465.9012        168.5182        325.43
1971        9        20.8968        9.7506        350.8544        55.8463        323.36
1971        10        16.3887        4.5068        202.577        59.9553        323.56
1971        11        2.803        -5.5346        152.2703        88.4754        324.8
1971        12        -1.6236        -11.9523        112.6972        92.9379        326.01
1972        1        -2.6319        -15.472        147.1476        49.1907        326.77
1972        2        -4.5377        -16.9458        228.1946        66.7147        327.63
1972        3        -0.0799        -10.6959        285.6841        116.7248        327.75
1972        4        5.6746        -4.8938        448.4791        65.0998        329.72
1972        5        18.6517        4.1952        465.1856        86.6116        330.07
1972        6        20.9965        10.3166        476.747        132.9015        329.09
1972        7        24.5427        12.5097        514.9842        149.5372        328.04
1972        8        22.5169        10.4146        450.0803        90.4249        326.32
1972        9        19.7445        6.948        330.7835        39.0166        324.84
1972        10        9.88        -0.7835        218.1026        87.0867        325.2
1972        11        2.5131        -4.6335        130.0654        125.0447        326.5
1972        12        -1.9938        -11.551        92.1816        167.5224        327.55
1973        1        -3.0219        -13.5928        138.3673        78.8595        328.55
1973        2        -4.2907        -17.022        224.9426        58.5628        329.56
1973        3        5.8713        -4.2319        277.463        75.2862        330.3
1973        4        10.1873        -0.9078        421.8289        100.0195        331.5
1973        5        15.9021        4.3692        420.0375        148.6377        332.48
1973        6        22.7478        10.6751        530.1471        208.427        332.07
1973        7        25.5612        12.9215        543.5855        108.2755        330.87
1973        8        25.7125        13.6881        471.0684        100.2754        329.31
1973        9        17.9869        6.9918        341.8462        105.6382        327.51
1973        10        13.6528        2.0423        229.8321        72.3005        327.18
1973        11        3.5754        -3.2406        125.9489        98.5589        328.16
1973        12        -0.0238        -8.9068        96.9643        209.4365        328.64
1974        1        -3.7703        -14.0892        138.3673        70.2774        329.35
1974        2        -4.4773        -16.7409        224.9426        66.5213        330.71
1974        3        0.994        -10.2029        277.463        101.0294        331.48
1974        4        10.2046        -2.1384        421.8289        125.6345        332.65
1974        5        14.2097        2.9667        420.0375        151.9403        333.19
