Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -6.1561        -19.1476        174.9261        17.7267        325.06
1800-1970        2        -0.0307        -12.6112        235.932        90.3562        325.98
1800-1970        3        2.573        -7.2523        331.6365        74.7068        326.93
1800-1970        4        11.8259        -0.9913        453.8609        101.8717        328.13
1800-1970        5        19.0421        6.4231        482.214        93.2218        328.08
1800-1970        6        22.4752        9.888        562.5943        103.2226        327.67
1800-1970        7        25.5606        13.2253        550.7285        56.2235        326.34
1800-1970        8        25.8657        11.9308        499.0655        100.8132        324.69
1800-1970        9        20.6739        9.0988        355.3316        98.2399        323.1
1800-1970        10        15.4096        4.1848        231.2698        68.5474        323.06
1800-1970        11        7.8484        -1.0818        140.3527        80.0598        324.01
1800-1970        12        -2.135        -11.0901        125.3253        96.7397        325.13
1971        1        -4.3426        -16.8776        164.4476        48.9225        326.17
1971        2        -0.6266        -11.024        209.9015        119.0664        326.68
1971        3        1.8851        -7.5987        344.9224        79.7358        327.17
1971        4        9.2921        -2.8321        431.5711        55.1827        327.79
1971        5        17.3984        4.2741        460.3572        104.5938        328.93
1971        6        24.5021        9.3917        604.3307        64.3461        328.57
1971        7        25.5686        11.4088        573.0064        98.0277        327.36
1971        8        24.5393        11.4081        472.6338        165.0657        325.43
1971        9        21.5725        10.8288        361.617        79.9179        323.36
1971        10        17.6043        5.4013        225.5265        70.0826        323.56
1971        11        5.3869        -3.7121        169.2019        119.138        324.8
1971        12        1.7978        -7.4731        125.6391        96.1096        326.01
1972        1        0.0543        -11.8674        158.5491        48.5556        326.77
1972        2        -1.7633        -13.6427        237.8608        105.1067        327.63
1972        3        2.1345        -7.5026        296.4158        118.0852        327.75
1972        4        8.54        -3.5549        437.9062        101.9696        329.72
1972        5        18.6783        5.8991        448.4614        138.2848        330.07
1972        6        20.395        10.5645        467.9667        217.197        329.09
1972        7        25.1343        13.5772        508.1582        108.4843        328.04
1972        8        23.6531        11.3486        469.5293        66.0896        326.32
1972        9        20.7643        7.6246        356.7143        45.3853        324.84
1972        10        11.8729        0.0503        241.38        87.489        325.2
1972        11        3.9093        -3.6356        151.2714        206.1528        326.5
1972        12        0.4892        -7.106        96.8034        172.7672        327.55
1973        1        0.687        -10.0871        157.1288        86.1121        328.55
1973        2        -1.1603        -12.7055        247.0438        69.951        329.56
1973        3        7.7115        -2.3192        287.2359        79.2779        330.3
1973        4        12.0919        1.0192        402.5459        142.3541        331.5
1973        5        16.2043        5.1698        443.5248        159.0912        332.48
1973        6        23.776        12.0752        518.8804        160.3955        332.07
1973        7        26.0872        13.6306        545.6898        82.132        330.87
1973        8        26.565        14.4776        480.0411        76.3503        329.31
1973        9        20.5196        7.3985        385.9652        56.8651        327.51
1973        10        15.6504        2.0149        258.236        61.8315        327.18
1973        11        7.1456        -2.0877        141.9211        62.9052        328.16
1973        12        2.0825        -7.3723        100.0422        234.2749        328.64
1974        1        -0.1863        -10.631        157.1288        79.2624        329.35
1974        2        -1.2241        -13.166        247.0438        72.9077        330.71
1974        3        3.7366        -6.3735        287.2359        100.4165        331.48
1974        4        13.4962        0.2932        402.5459        75.0201        332.65
1974        5        16.286        4.4013        443.5248        119.3128        333.19
1974        6        22.632        9.9472        518.8804        82.2321        332.2
1974        7        25.2653        12.5798        545.6898        102.7865        331.07
1974        8        24.8533        11.9437        480.0411        102.9142        329.15
1974        9        19.218        7.7693        385.9652        161.7119        327.33
1974        10        12.0796        -0.9336        258.236        43.9126        327.28
1974        11        7.4998        -2.533        161.1959        105.6873        328.31
1974        12        1.6862        -6.4448        106.5621        86.7219        329.58
1975        1        0.7668        -9.7559        146.6185        99.5216        330.73
1975        2        -0.1757        -10.813        242.9195        99.6001        331.46
1975        3        2.7594        -7.2755        316.0936        80.9761        331.94
1975        4        8.183        -2.9791        427.2368        78.8424        333.11
1975        5        21.615        7.1925        495.2648        73.2301        333.95
1975        6        22.2778        10.9246        537.5072        125.0991        333.42
1975        7        26.3515        14.3072        553.0254        190.8212        331.97
1975        8        24.3804        12.6165        480.4805        157.0261        329.95
1975        9        18.3132        7.3626        376.5965        165.0734        328.5
1975        10        15.653        3.8469        263.9978        135.9758        328.36
1975        11        10.4377        -0.1754        144.5923        128.9875        329.38
1975        12        0.0602        -9.9464        111.6009        98.202        330.62
1976        1        -4.0183        -16.1744        146.37        117.1043        331.56
1976        2        3.4902        -9.4878        222.5897        95.9261        332.74
1976        3        6.1885        -6.3019        322.4398        83.8907        333.36
1976        4        13.8133        0.6044        482.844        97.2647        334.74
1976        5        17.4569        4.1732        519.9963        140.4861        334.72
1976        6        24.8785        12.429        527.0921        89.2928        333.98
1976        7        24.0352        12.1186        545.7761        110.8479        333.08
1976        8        24.0342        11.3472        465.0094        167.7351        330.68
1976        9        19.7113        6.6539        350.6376        79.5164        328.96
1976        10        12.1053        0.996        238.4064        135.2088        328.72
1976        11        4.7273        -4.4014        160.3196        32.7925        330.16
1976        12        -1.6568        -13.1923        119.9039        60.3972        331.62
1977        1        -5.2239        -16.6181        150.6271        50.9476        332.68
1977        2        -0.9723        -11.3636        228.3456        78.2105        333.17
1977        3        7.7473        -3.51        330.1263        168.9692        334.96
1977        4        12.7997        -0.6271        458.391        116.4893        336.14
1977        5        21.3266        5.4645        491.0843        75.4924        336.93
1977        6        21.3675        9.7316        543.0262        109.0922        336.17
1977        7        25.8777        12.5807        531.0566        67.0456        334.88
1977        8        24.2505        12.2721        468.4884        110.1541        332.56
