Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -9.9953        -22.6604        164.4592        20.0807        325.06
1800-1970        2        -2.8649        -16.1344        221.6741        82.8998        325.98
1800-1970        3        0.304        -10.285        320.9635        60.8324        326.93
1800-1970        4        9.3027        -2.882        442.004        86.7878        328.13
1800-1970        5        17.5326        4.5597        471.5455        90.304        328.08
1800-1970        6        22.0595        8.8743        557.0692        95.8581        327.67
1800-1970        7        25.5865        12.6339        546.4284        60.5829        326.34
1800-1970        8        24.1555        11.2086        497.1415        119.7146        324.69
1800-1970        9        18.6429        7.8907        328.2921        113.4509        323.1
1800-1970        10        14.0591        3.4959        210.9646        68.6369        323.06
1800-1970        11        6.1089        -2.1687        124.7117        68.146        324.01
1800-1970        12        -5.8048        -15.172        112.1159        125.3007        325.13
1971        1        -8.2546        -20.2702        149.6795        51.88        326.17
1971        2        -2.8699        -14.0269        193.9702        106.003        326.68
1971        3        -0.6104        -11.0423        332.8359        87.6775        327.17
1971        4        6.3524        -3.9884        404.4005        54.721        327.79
1971        5        16.7543        3.5408        462.8412        78.1226        328.93
1971        6        22.8497        8.0668        597.8571        69.802        328.57
1971        7        24.1555        11.1006        544.7824        131.6092        327.36
1971        8        23.0303        11.0262        464.5982        173.3706        325.43
1971        9        20.5251        9.5567        350.0443        55.8326        323.36
1971        10        16.0875        4.3216        202.5246        61.3282        323.56
1971        11        2.5707        -5.7318        152.6286        91.6096        324.8
1971        12        -1.8185        -12.0844        112.8883        95.2963        326.01
1972        1        -2.8797        -15.6352        147.1204        50.0217        326.77
1972        2        -4.7487        -17.0553        227.1207        68.0002        327.63
1972        3        -0.3715        -10.8734        283.7927        121.1018        327.75
1972        4        5.2333        -5.2047        447.3263        66.7967        329.72
1972        5        18.1554        3.8778        463.6268        88.2003        330.07
1972        6        20.4823        9.9569        474.2326        134.9701        329.09
1972        7        24.0839        12.2433        512.6163        150.1609        328.04
1972        8        22.1323        10.2096        449.0607        90.3599        326.32
1972        9        19.4051        6.7343        330.074        39.0953        324.84
1972        10        9.5897        -1.0008        218.1332        88.0713        325.2
1972        11        2.2884        -4.807        130.2853        129.6277        326.5
1972        12        -2.1738        -11.6469        92.0679        171.3805        327.55
1973        1        -3.2525        -13.7812        138.5696        80.7519        328.55
1973        2        -4.5015        -17.1449        223.9358        59.1724        329.56
1973        3        5.5604        -4.448        275.57        77.032        330.3
1973        4        9.7604        -1.2238        420.3182        103.2232        331.5
1973        5        15.4098        4.0439        419.0878        151.3767        332.48
1973        6        22.2418        10.3166        527.9718        214.3365        332.07
1973        7        25.1029        12.6384        541.234        111.1839        330.87
1973        8        25.3206        13.4685        469.6614        102.203        329.31
1973        9        17.641        6.7815        341.569        107.646        327.51
1973        10        13.3618        1.8324        229.5102        73.3063        327.18
1973        11        3.3568        -3.4416        125.9532        101.6348        328.16
1973        12        -0.1814        -9.0228        96.8344        217.2045        328.64
1974        1        -3.9967        -14.2124        138.5696        71.8248        329.35
1974        2        -4.6937        -16.9042        223.9358        69.2827        330.71
1974        3        0.6876        -10.4414        275.57        104.8272        331.48
1974        4        9.7842        -2.4357        420.3182        127.6294        332.65
1974        5        13.7652        2.6525        419.0878        154.7549        333.19
1974        6        22.1903        9.6142        527.9718        105.1386        332.2
1974        7        24.005        12.1078        541.234        158.2704        331.07
1974        8        23.9544        11.1323        469.6614        94.9931        329.15
1974        9        17.8245        7.0398        341.569        113.6388        327.33
1974        10        9.4832        -2.067        229.5102        40.4623        327.28
1974        11        4.424        -3.8346        134.75        117.3709        328.31
1974        12        -0.5632        -8.2462        93.4889        72.3776        329.58
1975        1        -2.2304        -13.3434        137.9458        71.6788        330.73
1975        2        -3.5782        -14.3084        235.4719        69.9391        331.46
1975        3        0.1477        -10.9512        308.3749        87.4425        331.94
1975        4        5.2571        -4.9685        409.7067        57.9055        333.11
1975        5        20.9995        6.0931        460.1554        52.1016        333.95
1975        6        21.7232        9.6996        559.5361        80.457        333.42
1975        7        26.3896        13.4092        517.5841        122.2806        331.97
1975        8        23.6529        11.3306        496.7666        120.6086        329.95
1975        9        17.1486        7.0798        358.777        155.677        328.5
1975        10        12.9649        2.3964        236.6477        118.4309        328.36
1975        11        7.4405        -1.5628        120.4408        117.2012        329.38
1975        12        -2.8835        -13.61        97.5866        93.9454        330.62
1976        1        -7.1145        -19.9467        140.0648        113.2045        331.56
1976        2        -0.3278        -13.5573        209.0668        115.2732        332.74
1976        3        2.8152        -9.196        331.2999        98.4759        333.36
1976        4        10.9701        -0.9372        458.0535        70.7448        334.74
1976        5        15.9584        3.3855        541.3006        142.5621        334.72
1976        6        24.2114        11.3835        540.0062        131.02        333.98
1976        7        22.7918        11.3078        550.4152        141.1898        333.08
1976        8        22.8642        10.7971        473.1757        152.7395        330.68
1976        9        17.4921        6.5025        322.537        96.3661        328.96
1976        10        9.6844        -0.2832        227.077        137.3562        328.72
1976        11        1.2698        -5.0738        135.7879        71.472        330.16
1976        12        -5.281        -16.7122        105.3666        80.1401        331.62
1977        1        -8.4534        -18.7434        141.7848        62.3289        332.68
1977        2        -3.7767        -13.1816        201.3396        61.9738        333.17
1977        3        5.3814        -4.8599        314.8068        86.3115        334.96
1977        4        9.9084        -2.4441        434.9549        92.7426        336.14
1977        5        19.9073        4.1436        451.1314        28.1379        336.93
1977        6        20.1502        9.3551        557.2689        121.6292        336.17
1977        7        24.2332        11.0568        502.3035        61.1384        334.88
1977        8        22.8931        11.1526        445.8127        146.4078        332.56
1977        9        17.0408        7.7213        363.5876        165.027        331.29
1977        10        11.5478        1.233        213.6603        145.4425        331.28
1977        11        6.3507        -2.2615        154.813        124.5637        332.46
1977        12        -3.4614        -12.0824        124.8317        118.3        333.6
1978        1        -6.1369        -16.1432        158.6258        151.7051        334.94
1978        2        -6.8146        -20.2345        222.3251        23.8061        335.26
1978        3        -0.489        -11.9003        309.8965        74.5876        336.66
1978        4        6.6692        -4.2786        447.1694        77.8014        337.69
1978        5        19.4328        5.2221        581.116        57.8558        338.02
1978        6        21.4729        9.265        513.0203        193.3782        338.01
1978        7        24.9185        11.2341        528.5594        99.5531        336.5
1978        8        23.6699        11.1519        443.3708        83.1423        334.42
1978        9        17.5481        3.7991        301.1713        57.6046        332.36
1978        10        11.1802        0.3208        201.2609        102.3157        332.45
1978        11        5.2756        -5.9404        133.2077        52.6244        333.76
1978        12        -2.1158        -11.9919        110.5353        95.3218        334.91
1979        1        -4.6184        -14.2224        109.479        163.5237        336.14
1979        2        -9.2013        -20.8152        250.8556        36.7053        336.69
1979        3        4.8284        -5.4743        293.1513        76.0167        338.27
1979        4        9.1928        -1.5586        406.0464        81.1189        338.82
1979        5        17.9455        5.9162        475.3447        122.449        339.24
1979        6        22.6683        8.8142        575.1068        67.5786        339.26
1979        7        25.8286        12.6788        572.9379        70.7178        337.54
1979        8        21.9828        10.8926        428.9542        132.0673        335.72
1979        9        19.1732        5.9679        401.303        91.1006        333.97
1979        10        11.1714        2.4312        199.3924        86.1711        334.24
1979        11        7.766        -1.1111        132.5109        93.7446        335.32
1979        12        0.1157        -9.318        120.006        73.1796        336.82
1980        1        -3.924        -14.0745        159.7676        34.2382        337.9
1980        2        -5.4544        -16.9839        239.6808        25.2876        338.34
1980        3        1.7468        -9.8463        324.0149        76.6405        340.07
1980        4        10.0198        -1.1164        372.2748        80.5242        340.93
1980        5        17.9174        3.3089        579.278        47.7086        341.45
1980        6        20.6181        7.4975        530.3468        75.538        341.36
