Year        Month        Tmax        Tmin        PAR        Prec        CO2
1800-1970        1        -10.0259        -22.6168        163.6668        20.8798        325.06
1800-1970        2        -3.0197        -16.1122        220.1101        83.5205        325.98
1800-1970        3        0.081        -10.2743        319.172        63.6621        326.93
1800-1970        4        8.9157        -3.0542        440.7939        89.6329        328.13
1800-1970        5        17.1641        4.5056        471.9994        93.8483        328.08
1800-1970        6        21.5463        8.646        556.9638        98.2174        327.67
1800-1970        7        24.957        12.3684        545.0417        63.7121        326.34
1800-1970        8        23.78        11.0448        496.5036        120.9968        324.69
1800-1970        9        18.3198        7.7941        328.1844        116.8755        323.1
1800-1970        10        13.7847        3.41        210.79        73.9177        323.06
1800-1970        11        5.8629        -2.3041        124.2336        71.626        324.01
1800-1970        12        -5.8384        -15.2644        111.5377        129.9935        325.13
1971        1        -8.2017        -20.1566        148.8194        53.6544        326.17
1971        2        -3.0713        -14.0316        192.4583        110.4632        326.68
1971        3        -0.8257        -11.1182        331.0307        94.991        327.17
1971        4        5.9617        -4.261        403.1004        57.7524        327.79
1971        5        16.45        3.4715        462.2287        81.0587        328.93
1971        6        22.3689        7.8479        596.408        70.2771        328.57
1971        7        23.6537        10.8241        543.8514        134.4654        327.36
1971        8        22.6499        10.8455        463.6547        178.4543        325.43
1971        9        20.1955        9.4413        350.0777        57.9858        323.36
1971        10        15.8006        4.2317        202.4067        63.4696        323.56
1971        11        2.4088        -5.8788        151.9867        94.9858        324.8
1971        12        -1.8415        -12.1115        112.0791        98.1794        326.01
1972        1        -2.8939        -15.5654        146.4397        52.728        326.77
1972        2        -4.952        -17.1069        225.3011        71.7111        327.63
1972        3        -0.63        -11.0015        281.9813        126.7359        327.75
1972        4        4.8364        -5.4854        446.1932        69.0229        329.72
1972        5        17.8375        3.8204        462.2515        91.7202        330.07
1972        6        19.9153        9.6721        473.8705        141.8511        329.09
1972        7        23.5516        11.9544        511.4968        154.8874        328.04
1972        8        21.7044        10.0491        447.87        93.8276        326.32
1972        9        19.0173        6.5826        329.7337        41.2061        324.84
1972        10        9.3501        -1.1593        217.3557        91.1654        325.2
1972        11        2.0335        -4.9879        129.7964        137.8688        326.5
1972        12        -2.2816        -11.7317        91.1873        178.147        327.55
1973        1        -3.2302        -13.7095        137.8607        83.7958        328.55
1973        2        -4.633        -17.1396        222.5672        61.4692        329.56
1973        3        5.3242        -4.6126        274.3514        81.3719        330.3
1973        4        9.3916        -1.4463        418.9013        109.7262        331.5
1973        5        15.0852        3.9104        419.754        157.0571        332.48
1973        6        21.7367        10.0776        527.0413        222.782        332.07
1973        7        24.6046        12.3565        540.3109        113.9503        330.87
1973        8        24.9249        13.3431        469.3416        104.9992        329.31
1973        9        17.2996        6.6849        341.6944        111.808        327.51
